Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
SUNPHARMA,1888.2,-0.8,1.81,1538971.0,63.0,4.5045,False,1859.47,1826.89,1.54,34.2,24.1,30.33,1929.5,True,,False,True,True,True,False,0.03,False,False,False,False,1875.1,1933.69,2.41,0.69,3.47,381,719404.18,WEAK,31.6
LUPIN,2459.0,-1.25,1.56,766215.0,66.0,12.8059,False,2387.2,2337.31,3.01,31.6,16.4,47.83,2526.9,True,,False,True,True,True,False,0.09,False,False,False,False,2445.7,2530.74,2.92,0.54,5.39,375,922125.0,WEAK,31.6
TORNTPHARM,4866.4,0.2,2.24,458371.0,75.6,32.255,False,4626.97,4488.19,5.17,29.9,33.6,101.23,4948.0,True,,False,True,True,True,False,-0.14,False,False,False,False,4825.1,5012.39,3.0,0.85,3.53,121,588834.39,WEAK,28.7
INDUSINDBK,994.65,-2.7,1.44,2719507.0,64.0,8.847,False,948.09,921.88,4.91,27.2,11.7,26.07,1038.0,True,,False,True,False,True,False,-0.62,False,False,False,False,989.8,1024.49,3.0,0.49,6.15,1030,1024489.53,WEAK,26.3
ONGC,247.0,1.15,1.35,18335398.0,47.2,2.3185,False,245.15,257.61,0.76,40.1,80.3,5.54,307.5,False,,False,False,True,False,True,1.08,False,False,False,False,242.06,254.41,3.0,2.0,1.5,1012,249964.0,WEAK,26.0
BAJAJ.AUTO,10164.0,0.54,0.85,293342.0,56.1,31.444,False,9987.09,9971.99,1.77,18.1,63.0,214.35,10750.0,False,,False,False,True,True,False,-0.39,False,False,False,False,9993.0,10468.92,3.0,1.68,1.78,29,294756.0,WEAK,25.4
NAUKRI,1179.0,1.69,3.38,3242796.0,77.9,18.3057,False,1029.84,1011.16,14.48,21.3,15.3,39.24,1475.48,False,,False,True,True,True,True,1.08,False,False,False,False,1172.0,1214.37,3.0,0.59,5.05,714,841806.0,WEAK,25.2
MARICO,840.1,-0.89,0.83,2648287.0,56.4,1.4603,False,831.78,817.78,1.0,35.5,26.5,16.55,873.0,True,,False,True,True,True,False,0.19,False,False,False,False,836.0,864.92,2.95,0.49,6.05,1219,1024081.87,WEAK,24.5
DRREDDY,1349.0,-0.41,0.72,2173165.0,57.9,3.4143,False,1331.42,1309.4,1.32,30.7,23.4,30.38,1414.9,True,,False,True,True,True,False,0.18,False,False,False,False,1338.6,1389.47,3.0,0.77,3.89,480,647520.0,WEAK,24.5
APOLLOHOSP,8753.5,-0.94,1.01,273543.0,63.6,9.3326,False,8612.55,8338.71,1.64,29.7,28.5,138.54,8950.0,True,,False,True,True,True,False,-0.42,False,False,False,False,8700.0,8961.3,2.37,0.61,3.88,93,814075.5,WEAK,24.5
