Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
BPCL,319.6,0.61,1.58,5254084.0,54.0,0.4192,False,316.99,314.42,0.82,10.2,100.0,7.38,391.65,False,Marubozu,True,False,True,True,False,-1.75,False,False,False,False,313.21,329.19,3.0,2.0,1.5,782,249927.2,WEAK,39.8
TITAN,5074.0,0.48,1.59,510850.0,58.3,-21.2522,False,5041.79,4841.87,0.64,44.3,85.1,83.61,5186.7,True,,False,False,True,True,False,-1.54,False,False,False,False,4990.39,5199.42,2.47,1.65,1.5,59,299366.0,WEAK,38.5
UNIONBANK,186.86,1.06,1.16,8110523.0,58.4,-0.4963,False,183.82,177.95,1.65,35.1,100.0,4.66,199.6,False,Engulfing,False,False,True,True,False,-0.76,False,False,False,False,183.12,192.47,3.0,2.0,1.5,1336,249644.96,WEAK,38.1
FEDERALBNK,353.35,1.17,1.11,5629095.0,52.6,-1.1827,False,351.65,342.98,0.48,30.7,98.2,7.48,370.43,True,Engulfing,False,False,True,True,False,-0.07,False,False,False,False,346.28,363.95,3.0,2.0,1.5,707,249818.45,WEAK,37.0
PNB,117.0,1.54,1.9,11075421.0,59.1,-0.4213,False,115.31,112.61,1.46,20.4,92.5,2.18,131.33,False,,False,False,True,True,False,-0.49,False,False,False,False,114.82,120.27,2.79,1.86,1.5,2293,268281.0,WEAK,34.7
COALINDIA,417.85,4.05,3.42,9988988.0,59.6,1.3446,False,407.73,416.66,2.48,23.1,71.4,7.34,484.77,False,,False,False,True,False,True,1.64,False,False,False,False,410.51,428.86,2.63,1.76,1.5,681,284555.85,WEAK,33.8
IDFCFIRSTB,85.09,0.22,1.19,12685970.0,53.6,-0.2853,False,84.72,82.4,0.44,31.0,89.7,1.61,88.5,True,,False,False,True,True,False,-0.34,False,False,False,False,83.7,87.5,2.83,1.63,1.73,3597,306068.72,WEAK,31.2
DLF,673.55,-0.24,1.35,2652958.0,53.1,-0.5915,False,671.21,653.8,0.35,13.8,100.0,17.34,784.95,False,,False,False,True,True,False,-1.36,False,False,False,False,660.08,693.76,3.0,2.0,1.5,371,249887.05,WEAK,25.3
RELIANCE,1313.1,0.31,1.29,10419785.0,52.7,-1.345,False,1304.51,1308.63,0.66,15.5,69.4,21.33,1604.38,False,,False,False,True,False,False,-0.84,False,False,False,False,1293.1,1345.09,2.44,1.52,1.6,250,328274.99,WEAK,15.7
ONGC,237.5,0.44,1.18,11086988.0,48.6,0.2687,True,236.84,242.66,0.28,17.8,52.1,3.77,307.5,False,,False,False,True,False,False,0.49,False,False,False,False,235.64,243.15,2.38,0.78,3.04,2688,638400.0,WEAK,15.7
AXISBANK,1253.9,-0.33,1.48,4353047.0,49.6,5.2788,False,1253.43,1265.73,0.04,19.8,23.1,23.23,1417.21,False,,False,True,True,False,False,-0.27,False,False,False,False,1250.0,1288.75,2.78,0.31,8.94,1282,1607499.83,WEAK,10.1
