Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
HDFCBANK,829.85,3.6,2.02,31347758.0,74.6,3.8092,False,785.68,778.21,5.62,29.1,93.8,14.81,1003.9,False,,False,False,True,True,False,0.49,True,False,False,False,815.04,852.06,2.68,1.78,1.5,337,279659.44,MODERATE,57.9
DABUR,449.75,1.22,1.56,2438678.0,62.4,3.7612,False,433.97,439.17,3.64,16.6,92.3,9.19,573.97,False,Hammer,False,False,True,False,True,0.78,True,False,False,False,440.75,463.24,3.0,2.0,1.5,555,249611.25,WEAK,51.6
DIVISLAB,6857.5,1.49,1.29,310676.0,60.4,6.9773,True,6691.79,6623.72,2.48,19.7,76.2,130.88,7039.45,True,,False,False,True,True,False,0.41,True,False,False,False,6753.5,7053.81,2.86,1.52,1.89,48,329160.0,WEAK,50.7
CHOLAFIN,1850.5,3.39,1.64,1867951.0,73.9,9.0347,False,1722.52,1646.41,7.43,35.9,85.1,44.12,1857.8,True,Morning Star,False,False,True,True,True,1.07,False,False,True,False,1813.49,1906.02,3.0,2.0,1.5,135,249817.5,WEAK,44.9
INDUSINDBK,1009.8,3.64,2.42,2060796.0,71.8,7.079,False,934.86,914.69,8.02,23.1,95.2,24.21,1012.3,True,,False,False,True,True,False,-0.65,True,False,True,False,989.6,1040.09,3.0,2.0,1.5,247,249420.6,WEAK,42.4
BANDHANBNK,207.39,3.38,1.39,8939550.0,53.8,-0.8809,False,204.99,199.02,1.17,15.8,82.7,6.69,218.13,True,,False,False,True,True,False,0.02,True,False,False,False,203.24,213.61,3.0,2.0,1.5,1204,249697.56,WEAK,39.0
GODREJCP,1100.6,2.2,3.65,879441.0,68.4,9.1559,False,1039.52,1040.96,5.88,15.7,51.8,25.52,1291.23,False,,False,True,True,True,True,1.68,True,False,False,False,1081.9,1133.62,3.0,1.7,1.77,267,293860.19,WEAK,38.1
BEL,425.55,1.79,1.27,12988369.0,57.7,1.2116,False,416.26,419.66,2.23,19.0,55.6,8.73,473.45,False,,False,True,True,True,True,0.94,True,False,False,False,420.1,438.32,3.0,1.28,2.34,917,390229.34,WEAK,33.7
MUTHOOTFIN,3137.6,2.71,1.38,1272566.0,51.7,8.8507,True,3084.61,3194.09,1.72,14.9,87.9,95.03,4114.71,False,,False,False,True,False,False,0.24,False,False,False,False,3074.85,3231.73,3.0,2.0,1.5,79,247870.41,WEAK,28.2
DLF,673.3,-0.38,1.72,3738638.0,70.1,5.6452,False,627.38,608.27,7.32,25.3,22.7,17.17,850.23,False,,False,True,False,True,False,0.2,True,False,True,False,670.1,693.5,3.0,0.48,6.31,1562,1051694.58,WEAK,26.7
HINDUNILVR,2202.0,0.04,1.45,1472396.0,56.4,7.088,False,2169.15,2175.2,1.51,17.8,37.6,40.62,2701.08,False,,False,True,False,False,False,0.04,True,False,False,False,2190.3,2262.93,2.77,0.53,5.21,427,940254.0,WEAK,25.7
