Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
VEDL,773.6,4.64,2.73,20042296.0,62.6,-1.2004,736.22,704.84,5.08,22.8,86.6,26.38,795.0,True,,False,False,True,True,True,0.77,True,True,False,758.13,796.81,3.0,2.0,1.5,HIGH,97.0
DIVISLAB,6534.0,1.58,1.19,273216.0,68.6,48.3174,6256.09,6209.61,4.44,24.8,83.8,140.06,7039.45,False,,False,False,True,True,True,0.58,True,True,False,6454.0,6730.02,3.0,1.22,2.45,HIGH,92.5
ITC,316.25,3.88,1.66,18778075.0,62.8,1.5234,304.42,310.07,3.89,18.3,89.9,5.82,427.21,False,,False,False,True,False,False,0.21,True,True,False,310.43,324.98,2.76,1.84,1.5,HIGH,84.5
SUNPHARMA,1778.7,1.8,1.3,7550092.0,59.8,10.5786,1709.98,1719.77,4.02,21.3,72.1,49.28,1843.0,True,,False,False,True,True,False,0.5,True,True,False,1750.0,1832.06,3.0,1.61,1.86,HIGH,83.5
TATASTEEL,215.88,0.39,1.29,25336465.0,66.7,0.6903,207.98,201.81,3.8,17.7,80.1,5.19,218.24,True,,False,False,False,True,False,0.49,True,True,False,211.56,222.36,3.0,2.0,1.5,HIGH,82.5
ONGC,301.4,0.03,1.67,16348810.0,72.8,0.9989,286.01,276.54,5.38,35.1,21.3,6.93,307.5,True,,False,True,False,True,True,0.86,False,True,False,299.75,310.44,3.0,0.55,5.48,GOOD,79.5
IDFCFIRSTB,70.15,2.1,1.61,22396767.0,58.4,0.7622,67.19,69.18,4.4,21.6,61.5,2.07,87.0,False,,False,False,True,False,False,0.45,True,True,False,68.75,72.25,2.99,2.0,1.5,GOOD,75.5
RELIANCE,1425.4,2.63,1.5,20365889.0,60.9,9.45,1364.88,1383.84,4.43,19.2,80.2,32.84,1611.8,False,,False,False,True,True,False,0.22,False,True,False,1396.89,1468.16,3.0,2.0,1.5,GOOD,72.5
LICHSGFIN,562.15,2.21,1.44,1692708.0,63.4,2.0849,536.25,526.5,4.83,16.6,74.7,15.33,635.31,False,,False,False,True,True,True,0.53,False,True,False,550.91,579.01,3.0,2.0,1.5,MODERATE,68.5
GRASIM,2803.2,0.73,1.12,872652.0,59.5,11.6314,2733.98,2734.32,2.53,17.1,42.5,66.83,2979.0,False,,False,True,False,True,True,0.54,True,True,False,2777.0,2887.3,3.0,0.93,3.21,MODERATE,62.5
COALINDIA,479.9,2.76,1.61,11216423.0,68.2,3.0973,451.44,442.66,6.3,19.7,73.2,12.66,485.7,True,,False,False,True,True,True,0.61,False,True,True,470.3,494.3,3.0,2.0,1.5,MODERATE,61.9
PETRONET,280.12,0.86,1.31,2265439.0,55.6,2.1797,273.32,276.31,2.49,12.3,41.2,8.47,326.4,False,,False,True,True,True,True,1.07,False,True,False,278.45,288.52,3.0,0.6,5.03,MODERATE,58.2
IGL,167.55,0.66,1.41,5182168.0,59.9,0.8245,162.71,163.52,2.97,20.4,49.4,4.99,223.11,False,,False,True,False,False,True,0.63,False,True,False,165.94,172.58,3.0,0.96,3.12,WEAK,51.4
ADANIENT,2425.9,0.56,1.89,2460337.0,77.1,34.6914,2192.22,2125.54,10.66,40.5,67.9,77.1,2695.0,False,,False,False,False,True,True,0.63,False,True,True,2388.0,2498.68,3.0,1.56,1.92,WEAK,51.4
MARUTI,13257.0,2.83,1.51,500687.0,49.7,30.3577,13207.29,13650.01,0.38,19.6,36.5,373.39,17370.0,False,,False,True,True,False,True,1.54,True,True,False,13090.0,13654.71,3.0,1.26,2.38,WEAK,49.3
