Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
SIEMENS,3878.7,5.48,3.81,456105.0,60.8,-1.3253,False,3689.65,3559.28,5.12,21.9,91.5,146.22,3930.0,True,Morning Star,False,False,True,True,False,-2.92,True,True,False,False,3801.13,3995.06,3.0,2.0,1.5,64,248236.8,MODERATE,64.9
COALINDIA,463.05,1.07,12.68,9231283.0,53.6,-0.9631,False,460.13,453.89,0.63,13.8,86.8,13.54,491.25,False,Morning Star,False,False,True,True,False,-6.36,True,True,False,False,453.79,476.94,3.0,2.0,1.5,539,249583.94,WEAK,53.8
NTPC,398.15,2.17,1.63,8841048.0,56.6,-0.6558,False,392.89,387.53,1.34,14.6,61.2,8.23,414.4,True,,False,False,True,True,False,0.17,True,True,False,False,390.35,410.09,3.0,1.96,1.53,641,255214.15,WEAK,49.9
NMDC,92.28,1.78,1.14,21197300.0,61.2,-0.1002,False,89.38,86.74,3.25,13.4,69.7,2.31,94.25,True,,False,False,True,True,True,0.64,True,True,False,False,91.13,95.05,3.0,1.25,2.41,4347,401141.15,WEAK,46.9
NHPC,80.68,2.86,1.59,12568444.0,54.2,-0.0638,False,79.53,79.15,1.44,15.0,87.5,1.93,90.16,False,,False,False,True,True,False,0.09,True,True,False,False,79.07,83.1,3.0,2.0,1.5,3105,250511.4,WEAK,44.8
AMBUJACEM,459.75,2.23,1.48,2886979.0,60.0,2.3342,False,442.14,450.52,3.98,12.9,81.7,12.28,624.95,False,,False,False,True,False,False,0.07,True,True,False,False,450.56,473.54,3.0,2.0,1.5,544,250104.0,WEAK,43.1
AXISBANK,1304.1,0.37,1.25,5780364.0,56.5,6.1985,False,1279.53,1285.24,1.92,14.7,51.4,28.06,1418.3,False,,False,False,True,True,False,-0.23,False,True,False,False,1293.1,1343.22,3.0,0.84,3.56,454,592061.39,WEAK,42.5
BANDHANBNK,205.83,2.71,1.38,9157612.0,66.1,-0.6167,False,194.62,184.53,5.76,24.0,68.6,6.39,212.66,True,,False,False,True,True,False,0.05,False,True,False,False,201.71,212.0,3.0,2.0,1.5,1213,249671.79,WEAK,40.9
ETERNAL,256.51,2.53,1.45,25289038.0,58.8,0.7254,False,247.35,249.09,3.7,11.3,69.6,7.7,368.45,False,,False,False,True,True,False,0.37,False,True,False,False,251.38,264.21,3.0,2.0,1.5,974,249840.75,WEAK,39.5
HINDALCO,1149.7,4.16,1.28,5898582.0,69.2,3.9572,False,1074.01,1026.0,7.05,31.2,88.0,30.29,1154.0,True,Morning Star,False,False,True,True,True,1.31,True,True,True,False,1126.71,1184.19,3.0,2.0,1.5,217,249484.89,WEAK,37.9
ADANIPOWER,248.91,1.79,1.88,45775878.0,76.4,0.662,True,222.93,201.79,11.66,34.2,47.7,8.69,252.65,True,,False,True,True,True,True,1.26,True,True,True,False,245.5,256.38,3.0,1.37,2.19,1466,364902.07,WEAK,35.1
ADANIGREEN,1489.9,2.23,1.34,4849006.0,75.2,-1.4826,False,1349.29,1213.7,10.42,42.2,44.9,54.98,1518.0,True,,False,True,True,True,True,1.0,True,True,True,False,1467.0,1534.6,3.0,1.54,1.95,218,324798.21,WEAK,26.1
