Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
MO,66.55,1.2,0.42,12478810.0,57.1,0.1041,65.49,64.4,1.62,16.9,100.0,1.39,69.35,True,Engulfing,False,False,True,True,False,-0.08,True,True,False,65.33,68.55,3.01,1.83,1.64,HIGH,96.5
ADI,327.36,2.83,0.63,3732780.0,56.0,1.4304,318.4,315.74,2.81,26.6,98.9,10.18,362.07,False,,False,False,True,True,True,0.52,True,True,False,320.81,337.18,3.0,2.0,1.5,HIGH,93.5
TJX,161.82,0.33,0.83,4428950.0,60.1,0.539,158.21,156.53,2.28,14.9,85.3,3.08,162.68,True,Engulfing,False,False,False,True,False,-0.29,True,True,False,159.9,166.43,2.85,1.19,2.4,HIGH,85.5
KO,77.22,0.65,0.47,17467060.0,55.8,0.1077,76.37,75.8,1.11,16.4,94.8,1.23,81.44,False,,False,False,True,True,False,-0.1,True,True,False,76.22,79.06,2.38,1.3,1.84,HIGH,83.5
COST,1018.55,0.35,0.81,1794170.0,64.2,3.1673,993.24,980.65,2.55,16.9,87.2,17.61,1062.65,True,Hammer,False,False,False,True,False,0.0,True,True,False,1004.01,1044.97,2.59,1.43,1.82,HIGH,83.5
XOM,163.37,1.67,0.43,29637650.0,57.7,-0.5032,160.73,151.62,1.65,30.7,94.3,5.06,176.41,False,,False,False,True,True,False,-0.07,True,True,False,160.1,168.27,3.0,2.0,1.5,HIGH,83.0
TXN,199.42,2.33,0.62,6824880.0,53.1,1.2714,195.6,197.62,1.95,25.9,96.2,5.76,231.32,False,,False,False,True,True,True,1.09,False,True,False,195.9,205.4,3.0,1.77,1.7,GOOD,79.0
KLAC,1540.06,1.53,0.39,1046780.0,56.5,4.1857,1483.95,1452.45,3.78,16.5,92.1,69.02,1691.15,False,,False,False,True,True,False,0.39,True,True,False,1517.41,1586.26,3.0,1.47,2.04,GOOD,78.5
CSCO,80.43,1.79,0.53,28768990.0,55.7,0.0569,78.73,78.21,2.17,13.9,97.6,2.08,87.71,False,,False,False,True,True,False,0.13,False,True,False,79.02,82.85,3.0,1.76,1.71,GOOD,78.0
WMT,126.79,0.79,0.48,21727720.0,58.9,0.4361,124.03,122.73,2.22,12.1,88.2,2.55,134.41,False,,False,False,True,True,False,0.02,True,True,False,125.37,130.59,3.0,1.12,2.68,GOOD,77.5
