Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
ONGC,288.6,1.09,0.45,30282931.0,64.8,1.3229,277.95,268.65,3.83,37.3,75.5,8.09,293.0,True,,False,False,True,True,False,-0.21,True,False,False,284.9,297.26,3.0,1.28,2.34,MODERATE,59.2
PFC,428.05,2.49,1.21,9710152.0,60.7,1.7816,406.35,398.53,5.34,16.2,75.5,16.16,432.8,True,,False,False,True,True,False,0.22,True,False,False,419.49,440.89,3.0,2.0,1.5,MODERATE,59.2
BHEL,277.2,4.33,2.78,11368604.0,61.1,1.9661,257.81,260.13,7.52,15.4,78.0,11.01,305.9,False,,False,False,True,True,False,0.3,False,False,False,271.66,285.52,3.0,2.0,1.5,MODERATE,56.0
NMDC,84.44,1.85,0.93,26998358.0,63.2,0.7562,79.79,79.29,5.82,12.7,77.5,2.68,85.0,True,,False,False,True,True,False,0.11,True,False,False,82.75,86.97,3.0,2.0,1.5,WEAK,52.8
TCS,2589.0,1.16,1.22,4627797.0,58.0,39.851,2490.99,2636.9,3.93,31.7,78.3,66.54,3509.22,False,Engulfing,False,False,True,False,False,-0.2,True,False,False,2537.22,2666.67,3.0,2.0,1.5,WEAK,51.2
JSWSTEEL,1209.7,1.29,1.09,2357747.0,56.4,8.4267,1167.25,1180.72,3.64,26.8,74.8,36.58,1284.7,False,,False,False,True,True,False,-0.59,True,False,False,1185.51,1245.99,3.0,2.0,1.5,WEAK,50.2
HAL,4032.9,3.21,1.73,1611979.0,59.0,42.6168,3826.91,3979.01,5.38,31.5,66.4,129.19,5105.25,False,,False,False,True,False,False,-0.19,False,False,False,3952.24,4153.89,3.0,2.0,1.5,WEAK,48.3
NHPC,77.11,0.53,2.58,12155161.0,55.6,0.1468,75.85,76.07,1.66,14.6,25.1,2.01,90.16,False,,False,True,True,True,True,1.69,True,False,False,76.63,79.42,3.0,0.62,4.81,WEAK,48.1
MGL,1040.25,3.14,0.88,496546.0,56.1,11.2228,995.79,1043.69,4.46,23.2,91.2,39.76,1549.34,False,,False,False,True,False,True,0.53,True,False,False,1019.44,1071.46,3.0,2.0,1.5,WEAK,46.7
RECLTD,346.8,1.21,0.68,9235303.0,57.2,3.1971,331.5,338.61,4.61,16.3,72.6,12.12,425.03,False,Engulfing,False,False,True,True,False,0.0,True,False,False,339.86,357.2,3.0,2.0,1.5,WEAK,45.8
CONCOR,482.25,1.8,1.03,1842743.0,58.5,5.9942,457.62,473.86,5.38,25.8,94.1,15.87,641.23,False,,False,False,True,False,False,0.0,False,False,False,472.61,496.72,3.0,2.0,1.5,WEAK,45.1
