Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
SHW,336.11,0.11,0.78,1819625.0,57.0,3.5699,325.55,332.56,3.24,26.5,79.1,9.61,377.93,False,,False,False,True,True,False,-0.0,True,True,False,331.8,346.19,3.0,1.28,2.34,GOOD,75.9
GS,907.8,0.45,0.59,2766400.0,65.4,12.3304,858.5,861.99,5.74,17.9,91.7,26.85,979.54,False,,False,False,True,True,False,-0.04,False,True,False,895.0,935.03,3.0,1.41,2.13,MODERATE,67.6
LIN,503.15,-0.03,0.35,3333150.0,59.0,0.4279,494.92,483.01,1.66,11.4,51.8,10.05,508.94,True,,False,False,True,True,False,0.53,True,True,False,499.73,518.23,3.0,0.68,4.41,MODERATE,67.6
PH,984.23,0.13,0.56,911675.0,62.7,11.9278,931.48,932.0,5.66,25.5,47.7,28.32,1034.96,True,,False,False,True,True,False,0.35,False,True,False,978.97,1013.76,3.0,0.53,5.61,MODERATE,67.6
NVDA,188.63,2.57,0.81,196886625.0,61.4,1.7912,179.17,180.91,5.28,19.1,76.0,5.39,212.17,False,,False,False,True,True,False,0.22,True,True,False,184.86,194.29,3.0,2.0,1.5,MODERATE,66.7
NEE,94.08,-0.42,0.45,11714975.0,60.5,0.1858,92.64,90.72,1.55,26.0,17.8,1.85,96.21,True,,False,False,False,True,False,-0.14,False,True,False,93.92,96.86,2.95,0.17,17.37,MODERATE,63.0
AAPL,260.48,-0.0,0.58,53570275.0,55.6,1.4686,256.09,258.53,1.71,17.2,46.1,5.9,288.35,False,,False,False,True,True,False,-0.2,True,True,False,259.02,268.29,3.0,0.56,5.35,MODERATE,63.0
JPM,309.87,-0.15,0.44,13724375.0,66.6,3.1665,296.12,297.54,4.64,20.6,86.8,6.96,334.16,False,,False,False,False,True,False,-0.11,False,True,False,306.72,319.17,3.0,1.02,2.95,MODERATE,62.1
UNP,250.51,-0.25,0.67,3651775.0,59.2,1.5696,245.79,245.31,1.92,28.0,41.9,4.64,268.14,False,,False,False,False,True,False,-0.06,False,True,False,249.27,257.47,2.78,0.49,5.61,MODERATE,58.4
HON,235.04,-0.43,0.41,4597500.0,56.7,1.2018,230.1,228.38,2.15,23.9,35.1,5.24,248.18,False,,False,False,False,True,False,0.11,False,True,False,234.07,242.09,3.0,0.41,7.27,WEAK,53.8
BAC,52.54,-0.32,0.49,51832975.0,67.2,0.7031,49.75,50.24,5.62,22.9,54.0,1.24,57.23,False,,False,False,False,True,False,0.17,False,True,False,52.2,54.12,3.01,0.65,4.65,WEAK,53.8
PLD,137.19,-0.6,0.98,4049725.0,60.3,0.9347,133.67,132.98,2.64,19.5,37.5,3.08,142.8,True,,False,True,False,True,False,0.28,True,True,False,136.22,141.31,3.0,0.71,4.25,WEAK,53.6
NFLX,103.01,0.94,0.58,44335425.0,72.7,0.629,96.39,93.5,6.86,33.5,95.7,2.83,134.12,False,,False,False,True,True,False,0.41,False,True,True,101.46,106.1,3.0,1.5,1.99,WEAK,50.6
AMZN,238.38,2.02,1.1,51629800.0,71.5,3.5578,215.46,216.04,10.64,17.2,60.7,6.69,258.6,False,,False,False,True,True,True,0.71,True,True,True,235.21,245.53,3.0,1.33,2.26,WEAK,50.6
TJX,161.6,-2.06,0.69,5171875.0,55.2,0.4931,159.34,157.27,1.42,15.2,26.0,3.48,165.82,True,,False,True,False,True,False,-0.35,True,True,False,160.42,166.45,3.0,0.73,4.11,WEAK,49.7
AVGO,371.55,4.69,0.85,35199250.0,71.0,6.7403,328.78,328.72,13.01,22.4,68.2,13.42,412.95,False,,False,False,True,True,True,1.7,True,True,True,364.12,382.7,3.0,2.0,1.5,WEAK,49.3
WFC,85.4,-0.72,0.37,21607950.0,63.0,1.1913,81.31,82.75,5.04,20.9,45.1,2.17,97.28,False,,False,False,False,True,False,-0.22,False,True,False,84.99,87.96,3.0,0.48,6.24,WEAK,49.2
RTX,201.56,-0.8,0.49,6481400.0,54.2,0.9667,198.75,197.68,1.41,20.3,75.0,4.76,214.5,False,,False,False,False,True,False,-0.18,False,True,False,197.79,207.61,3.0,1.87,1.6,WEAK,46.9
AMD,245.04,3.55,1.14,31986850.0,70.1,4.5377,215.83,212.39,13.53,17.4,57.3,10.22,267.08,False,,False,True,True,True,True,1.0,True,True,True,240.14,252.39,3.0,2.0,1.5,WEAK,45.7
DUK,131.79,-0.91,0.5,5548400.0,56.5,0.0214,130.77,128.16,0.78,17.2,0.0,2.2,134.49,True,,False,True,False,True,False,-0.44,False,True,False,131.79,135.08,2.5,-0.0,0.0,WEAK,45.7
MO,67.38,-0.12,0.44,16247475.0,60.5,0.2131,65.99,64.78,2.1,13.8,46.6,1.47,69.35,True,,False,True,False,True,False,0.01,False,True,False,66.9,69.4,3.0,0.71,4.21,WEAK,45.7
SO,97.15,-0.45,0.48,7235875.0,56.5,0.0003,96.44,94.69,0.74,15.2,22.8,1.58,99.58,True,,False,True,False,True,False,-0.27,False,True,False,96.84,99.52,2.44,0.32,7.65,WEAK,45.7
BA,217.63,-1.1,0.5,9634200.0,55.7,3.4963,210.01,215.72,3.63,26.1,26.1,6.82,254.35,False,,False,True,False,True,False,0.05,False,True,False,216.66,224.16,3.0,0.45,6.73,WEAK,45.7
GOOGL,317.24,-0.39,0.59,32381175.0,61.5,4.0181,302.5,305.0,4.87,24.8,16.7,8.58,348.75,False,,False,True,False,True,False,0.48,False,True,False,316.32,326.76,3.0,0.29,10.35,WEAK,45.7
MRK,121.42,-1.03,0.6,16155375.0,58.4,0.385,119.4,116.39,1.69,13.1,22.8,2.86,124.22,True,,False,True,False,True,False,0.23,False,True,False,120.95,125.06,3.0,0.39,7.74,WEAK,45.7
MDLZ,59.0,-0.15,0.49,13985850.0,58.3,0.2968,57.74,57.53,2.18,13.1,55.6,1.3,69.34,False,,False,False,False,True,False,0.0,False,True,False,58.6,60.77,3.0,0.68,4.43,WEAK,44.6
META,629.86,0.23,0.64,20866225.0,57.5,8.5755,599.58,619.63,5.05,22.4,38.8,21.62,794.38,False,,False,True,True,False,True,0.97,False,True,False,624.33,648.76,3.0,0.88,3.42,WEAK,43.4
