Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
CME,305.12,2.09,0.81,2361430.0,65.4,2.4774,False,292.18,293.11,4.43,31.5,95.5,6.17,321.47,False,Marubozu,True,False,True,True,False,-0.33,True,True,False,False,299.02,314.27,3.0,2.0,1.5,16,4881.92,MODERATE,64.8
COST,1076.47,2.62,1.22,1879890.0,72.1,6.1362,False,1020.51,1003.73,5.48,12.6,90.4,20.41,1079.83,True,,False,False,True,True,False,0.1,True,True,False,False,1056.06,1107.09,2.84,1.9,1.5,4,4305.88,MODERATE,60.6
UNP,275.13,1.69,1.3,2466580.0,68.3,0.2389,True,264.5,257.36,4.02,26.8,81.4,5.24,276.4,True,,False,False,True,True,False,0.16,False,True,False,False,269.89,282.98,2.85,1.9,1.5,19,5227.47,MODERATE,58.3
CB,330.33,1.91,1.14,1391980.0,57.4,0.3535,True,324.16,324.49,1.9,13.0,84.8,6.06,344.65,True,,False,False,True,True,False,0.08,True,True,False,False,324.27,339.41,2.75,1.83,1.5,16,5285.28,MODERATE,58.3
MO,73.72,0.86,0.63,9555760.0,65.6,0.261,False,70.09,67.81,5.17,21.3,96.2,1.54,74.56,True,,False,False,True,True,False,0.21,True,True,False,False,72.7,75.93,3.0,1.38,2.17,98,7224.56,MODERATE,57.6
KO,81.2,0.47,0.89,13872600.0,69.1,0.2874,False,78.8,77.46,3.04,27.1,81.0,1.25,81.44,True,,False,False,True,True,False,0.06,True,True,False,False,80.39,83.08,2.32,1.0,2.32,123,9987.6,MODERATE,57.0
WMT,133.34,1.44,1.09,15741320.0,61.4,0.1417,False,129.93,127.33,2.63,9.6,94.4,2.66,134.16,True,,False,False,True,True,False,0.05,True,True,False,False,131.13,137.34,3.0,1.66,1.81,45,6000.3,WEAK,54.6
XOM,160.49,1.63,1.14,17559890.0,63.7,1.2804,False,151.92,150.85,5.64,15.0,80.9,4.32,175.22,False,,False,False,True,True,False,-0.38,True,True,False,False,157.28,165.3,3.0,2.0,1.5,31,4975.19,WEAK,54.0
UNH,391.13,-0.69,1.21,6958560.0,73.9,0.053,False,370.3,340.02,5.63,54.1,88.3,9.38,404.15,True,,False,False,False,True,False,-0.98,True,True,False,False,383.5,402.86,3.0,1.95,1.54,13,5084.69,WEAK,52.9
BRK-B,488.38,1.18,0.98,5149300.0,62.9,2.0329,False,478.52,480.03,2.06,18.0,88.3,6.7,516.85,False,Engulfing,False,False,True,True,False,-0.33,True,True,False,False,481.68,498.42,2.06,1.37,1.5,14,6837.32,WEAK,52.8
CVX,196.12,2.63,1.02,9622730.0,60.6,0.9178,False,188.84,188.46,3.85,17.3,98.9,4.65,214.71,False,,False,False,True,True,False,0.04,True,True,False,False,192.2,202.0,3.0,2.0,1.5,25,4903.0,WEAK,51.6
V,332.64,2.12,0.77,6865400.0,63.3,0.5519,False,320.75,317.21,3.71,18.8,91.8,6.86,372.57,False,,False,False,True,True,False,-0.41,True,True,False,False,325.99,342.62,3.0,2.0,1.5,15,4989.6,WEAK,48.6
SO,93.71,2.09,1.17,5772590.0,51.3,0.0002,True,93.22,93.44,0.53,17.1,85.7,1.57,98.76,False,,False,False,True,True,False,0.48,True,True,False,False,92.15,96.06,2.51,1.66,1.51,64,5997.44,WEAK,47.8
CL,89.92,2.03,0.92,5040810.0,62.3,0.4291,False,86.87,86.49,3.51,23.3,65.7,1.96,98.72,False,,False,False,True,True,False,0.32,True,True,False,False,88.37,92.62,3.0,1.72,1.74,64,5754.88,WEAK,45.5
ADBE,255.64,3.25,1.27,4383180.0,56.3,0.2236,True,246.67,251.86,3.64,14.0,95.0,9.22,422.95,False,,False,False,True,False,False,-0.12,False,True,False,False,250.53,263.31,3.0,2.0,1.5,19,4857.16,WEAK,45.1
ADP,222.94,3.94,1.13,2887450.0,65.1,1.1037,False,210.01,210.63,6.16,22.4,95.5,6.0,321.84,False,Marubozu,True,False,True,True,False,0.38,False,True,True,False,218.48,229.63,3.0,2.0,1.5,22,4904.68,WEAK,41.1
MDLZ,61.64,1.99,0.88,7022570.0,61.7,-0.0308,False,60.38,59.12,2.09,20.8,85.0,1.23,69.34,False,,False,False,True,True,False,0.12,True,True,False,False,60.45,63.49,3.0,1.93,1.55,84,5177.76,WEAK,40.3
AVGO,420.71,-1.05,0.92,19387760.0,56.5,-2.6982,False,413.48,385.62,1.75,26.0,83.0,15.55,442.36,True,,False,False,False,True,False,-0.89,False,True,False,False,414.37,433.33,3.0,1.51,1.99,15,6310.65,WEAK,40.3
AON,326.57,2.95,0.95,1533540.0,57.2,1.0272,False,317.8,321.67,2.76,10.4,82.6,8.06,379.2,False,,False,False,True,False,False,0.09,True,True,False,False,320.04,336.37,3.0,2.0,1.5,15,4898.55,WEAK,40.1
SYK,313.22,2.11,1.14,3092690.0,50.5,2.3471,False,308.27,324.08,1.6,32.5,83.7,9.0,401.86,False,,False,False,True,False,False,0.08,True,True,False,False,306.96,322.62,3.0,2.0,1.5,15,4698.3,WEAK,40.1
LIN,510.86,0.94,0.94,1990740.0,56.5,0.5987,False,503.73,496.19,1.42,10.9,65.5,10.04,521.28,True,,False,False,True,True,False,0.06,False,True,False,False,504.65,525.92,2.95,1.22,2.43,16,8173.76,WEAK,39.5
ELV,394.07,0.35,0.86,1748200.0,74.9,0.7743,False,370.97,346.64,6.23,52.9,91.8,9.98,404.33,True,,False,False,True,True,False,-0.68,True,True,True,False,386.19,405.89,3.0,2.0,1.5,12,4728.84,WEAK,37.5
JNJ,228.92,0.97,1.33,7603610.0,49.6,0.8903,False,228.08,230.76,0.37,19.3,79.7,4.24,251.71,False,,False,False,True,True,False,0.0,True,True,False,False,225.86,235.28,2.78,1.34,2.08,32,7325.44,WEAK,37.4
MS,192.69,0.09,0.72,5238790.0,60.4,-0.539,False,189.32,182.12,1.78,28.7,42.2,4.47,197.5,True,,False,True,True,True,False,0.06,True,True,False,False,191.14,198.47,3.0,0.8,3.73,64,12332.16,WEAK,37.3
ADI,418.58,0.26,1.19,3549610.0,63.7,-0.7855,False,403.01,372.44,3.86,40.7,30.9,11.94,435.72,True,,False,True,True,True,False,2.25,False,True,False,False,414.07,431.14,3.0,1.08,2.78,22,9208.76,WEAK,37.3
GOOGL,396.94,0.04,1.06,25374320.0,70.3,-0.2879,False,377.42,349.57,5.17,49.0,17.1,10.02,408.61,True,,False,True,True,True,False,-0.27,True,True,False,False,394.53,408.85,3.0,0.61,4.94,41,16274.54,WEAK,34.8
MCD,282.47,2.2,0.86,4618460.0,40.3,0.1243,True,285.79,297.46,-1.16,29.6,95.7,5.49,339.85,False,Marubozu,True,False,True,False,False,-0.21,False,True,False,False,276.98,290.71,2.92,1.94,1.5,18,5084.46,WEAK,34.3
MA,505.79,2.35,1.05,3868700.0,52.5,-0.1934,False,500.41,506.24,1.08,12.6,97.1,11.72,599.05,False,Marubozu,True,False,True,False,False,-0.55,True,True,False,False,495.67,520.96,3.0,2.0,1.5,9,4552.11,WEAK,34.3
GS,946.36,-0.22,0.77,1962960.0,57.4,0.1926,False,931.73,907.39,1.57,15.5,33.8,23.74,979.54,True,,False,True,False,True,False,-0.08,True,True,False,False,938.55,974.75,3.0,0.83,3.64,12,11356.32,WEAK,32.7
AAPL,297.84,-0.8,0.71,48310070.0,71.7,1.3744,False,284.96,273.78,4.52,30.9,51.0,6.2,303.2,True,,False,True,False,True,False,0.0,False,True,False,False,294.91,306.78,3.0,0.98,3.05,34,10126.56,WEAK,32.7
AMZN,264.86,0.27,0.86,39290230.0,59.3,-2.2411,False,262.01,246.71,1.09,37.3,36.9,6.63,278.56,True,,False,True,True,True,False,-0.1,False,True,False,False,262.53,272.81,3.0,0.88,3.41,42,11124.12,WEAK,32.2
PANW,247.55,1.94,1.01,8677070.0,87.0,5.8838,False,204.44,186.02,21.08,33.9,90.0,9.62,248.85,True,,False,False,True,True,False,-1.61,False,True,True,False,242.6,254.98,3.0,2.0,1.5,20,4951.0,WEAK,31.9
SCHW,92.39,1.66,0.82,10119260.0,53.0,0.2685,False,91.03,92.55,1.5,17.4,60.8,2.47,106.76,False,Morning Star,False,False,True,False,False,0.13,True,True,False,False,90.78,95.16,3.0,1.74,1.72,62,5728.18,WEAK,31.7
ACN,177.55,5.17,0.79,6775870.0,47.9,0.038,True,176.94,189.7,0.35,34.2,100.0,7.54,318.55,False,,False,False,True,False,False,-0.63,False,True,False,False,174.0,182.88,3.0,2.0,1.5,28,4971.4,WEAK,31.6
MSFT,423.54,0.38,0.97,33414740.0,58.8,-0.6145,False,412.88,409.54,2.58,16.2,83.4,10.95,552.24,False,,False,False,True,True,False,-1.26,False,True,False,False,415.61,436.25,3.0,1.87,1.6,12,5082.48,WEAK,31.3
PLD,142.31,1.27,1.03,2882930.0,54.2,-0.296,False,141.38,138.69,0.66,16.1,71.6,2.61,145.44,True,,False,False,True,True,False,0.42,True,True,False,False,141.0,146.22,2.75,0.92,2.98,76,10815.56,WEAK,30.4
NVDA,222.32,-1.33,0.93,156389510.0,61.7,1.2576,False,212.24,200.33,4.75,30.9,34.0,7.79,236.54,False,,False,True,False,True,False,2.02,False,True,False,False,218.37,228.99,3.0,1.78,1.69,25,5558.0,WEAK,30.2
HON,217.23,1.87,1.61,3632020.0,49.2,0.9315,False,216.53,220.3,0.32,20.5,72.2,5.0,246.82,False,,False,False,True,False,False,0.41,False,True,False,False,213.02,223.75,3.0,1.94,1.55,23,4996.29,WEAK,30.2
BLK,1085.88,0.37,0.84,545010.0,59.2,0.4915,False,1066.7,1045.32,1.8,17.8,33.8,23.64,1207.31,False,,False,True,True,True,False,0.09,True,True,False,False,1079.66,1118.46,3.0,0.57,5.24,16,17374.08,WEAK,30.2
MRK,112.56,1.06,1.06,7617130.0,46.6,0.2372,False,113.13,114.24,-0.5,24.1,82.8,2.62,124.22,False,,False,False,True,True,False,0.04,True,True,False,False,110.97,115.94,3.0,1.41,2.13,62,6978.72,WEAK,29.9
CSCO,118.88,0.57,0.8,31023920.0,88.7,2.6163,False,98.74,90.05,20.4,40.0,84.8,3.56,119.39,True,,False,False,True,True,False,0.5,False,True,True,False,116.5,122.45,3.0,2.0,1.5,42,4992.96,WEAK,29.4
DUK,122.84,1.56,0.83,3450280.0,41.5,-0.289,False,124.74,125.75,-1.52,26.1,93.7,2.02,133.34,False,,False,False,True,False,True,0.7,True,True,False,False,121.2,125.87,2.47,1.34,1.85,60,7370.4,WEAK,27.1
INTU,403.16,2.59,1.06,2493280.0,52.5,1.0987,True,394.02,412.06,2.32,11.0,77.3,18.2,808.22,False,,False,False,True,False,False,-0.3,False,True,False,False,395.1,415.25,3.0,2.0,1.5,12,4837.92,WEAK,26.5
ZTS,77.72,4.72,0.71,12377530.0,21.4,-3.0818,False,94.77,107.27,-17.99,44.5,93.6,4.41,169.6,False,Engulfing,False,False,True,False,False,-0.03,True,True,False,False,76.17,80.05,3.0,1.99,1.5,64,4974.08,WEAK,25.9
RTX,175.95,2.79,0.93,6022650.0,41.7,0.6209,False,178.96,185.88,-1.68,38.0,97.2,4.51,214.5,False,,False,False,True,False,False,0.29,False,True,False,False,172.43,181.23,3.0,2.0,1.5,28,4926.6,WEAK,25.7
VZ,46.76,0.84,1.37,18560050.0,46.0,-0.024,False,47.16,47.11,-0.85,13.2,78.5,0.99,50.91,False,,False,False,True,True,False,0.5,True,True,False,False,45.82,48.16,2.99,2.01,1.49,106,4956.56,WEAK,25.3
