Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
EXC,47.88,3.5,1.2,10313350.0,62.8,0.1189,False,46.32,45.99,3.36,16.4,95.3,0.92,50.18,True,Marubozu,True,False,True,True,False,0.44,True,True,False,False,46.96,49.25,2.86,1.92,1.49,108,5171.04,GOOD,73.7
AEP,138.51,2.56,1.24,7032590.0,64.8,0.8345,False,133.18,131.25,4.0,18.7,96.9,2.6,139.33,True,Marubozu,True,False,True,True,True,0.7,True,True,False,False,135.91,142.41,2.82,1.88,1.5,38,5263.38,GOOD,72.5
WEC,118.83,2.25,0.31,2466160.0,63.3,0.4573,False,115.13,113.87,3.21,17.0,95.3,1.98,119.06,True,Morning Star,False,False,True,True,True,0.78,True,True,False,False,116.85,121.79,2.49,1.67,1.49,50,5941.5,MODERATE,69.1
D,69.75,2.89,0.61,7011050.0,62.6,-0.0714,False,67.98,66.1,2.6,29.5,96.1,1.29,70.17,True,Marubozu,True,False,True,True,True,0.53,True,True,False,False,68.46,71.68,2.77,1.85,1.5,77,5370.75,MODERATE,68.6
KO,84.14,3.51,0.56,24515740.0,65.0,0.2093,False,80.99,79.61,3.89,15.9,100.0,1.62,84.14,True,Marubozu,True,False,True,True,False,0.42,True,True,False,False,82.52,86.56,2.88,1.93,1.49,61,5132.54,MODERATE,67.2
SO,97.98,3.01,0.42,8211540.0,63.7,0.3428,False,94.8,93.96,3.35,14.5,100.0,1.66,98.76,True,Marubozu,True,False,True,True,True,0.65,True,True,False,False,96.32,100.47,2.54,1.69,1.5,60,5878.8,MODERATE,67.2
DUK,129.6,3.05,1.01,4342360.0,62.4,0.4219,False,125.83,125.3,3.0,13.9,98.2,2.15,133.34,True,Marubozu,True,False,True,True,True,0.58,True,True,False,False,127.45,132.82,2.48,1.66,1.5,46,5961.6,MODERATE,67.2
O,63.84,3.27,0.89,7137510.0,62.9,0.2507,False,61.75,61.61,3.38,18.8,99.4,1.06,66.77,True,Marubozu,True,False,True,True,True,0.61,True,True,False,False,62.78,65.43,2.49,1.66,1.5,94,6000.96,MODERATE,67.2
SYK,326.54,4.2,0.85,3045260.0,58.5,1.8111,False,313.58,314.7,4.13,14.1,94.0,10.46,400.79,False,Morning Star,False,False,True,True,True,1.16,True,True,False,False,320.01,336.34,3.0,2.0,1.5,15,4898.1,MODERATE,64.5
BMY,58.13,2.99,0.36,16308090.0,56.1,0.319,False,56.58,56.88,2.74,14.1,99.4,1.46,62.25,False,Marubozu,True,False,True,True,False,0.37,True,True,False,False,56.97,59.87,2.99,2.0,1.5,86,4999.18,MODERATE,63.9
CI,287.77,3.86,1.12,1869080.0,54.4,-0.6562,False,283.2,282.25,1.62,12.3,100.0,6.92,316.1,False,Morning Star,False,False,True,True,True,1.19,True,True,False,False,282.01,296.4,3.0,2.0,1.5,17,4892.09,MODERATE,61.1
AXP,351.96,1.14,0.47,3614120.0,71.9,1.2966,False,334.77,326.25,5.13,25.5,98.0,7.72,385.41,False,,False,False,True,True,False,0.42,True,True,False,False,346.02,362.52,3.0,1.69,1.78,16,5631.36,MODERATE,59.3
CL,95.13,2.55,0.44,5922840.0,66.4,0.3671,False,90.92,89.28,4.63,17.4,87.1,2.03,98.72,True,,False,False,True,True,True,0.96,True,True,False,False,93.24,97.98,3.0,1.99,1.51,52,4946.76,MODERATE,58.7
XEL,81.96,2.84,0.63,6704300.0,59.6,0.2732,False,79.88,79.33,2.6,15.1,83.3,1.65,83.22,True,,False,False,True,True,True,0.93,True,True,False,False,80.32,84.42,3.0,2.0,1.5,60,4917.6,MODERATE,58.7
ECL,283.36,1.79,0.46,1921250.0,66.7,1.1827,False,271.59,266.63,4.33,23.4,100.0,6.68,307.6,False,Morning Star,False,False,True,True,False,0.2,True,True,False,False,277.69,291.86,3.0,2.0,1.5,17,4817.12,MODERATE,58.2
SPG,226.06,1.37,0.49,3381770.0,67.2,0.5937,False,217.5,209.09,3.93,29.4,98.3,4.09,228.58,True,,False,False,True,True,False,0.45,True,True,False,False,223.11,232.2,2.72,1.3,2.08,33,7459.98,MODERATE,58.2
UPS,110.66,1.02,0.58,5534150.0,60.0,0.0521,True,107.35,105.13,3.08,12.1,88.6,2.79,118.73,False,Hammer,False,False,True,True,True,0.71,True,True,False,False,109.27,113.98,3.0,1.26,2.39,71,7856.86,MODERATE,57.5
PSA,329.64,2.04,0.89,1041640.0,64.8,0.1959,True,318.07,309.07,3.64,16.6,99.7,7.02,329.66,True,,False,False,True,True,False,0.46,True,True,False,False,323.44,339.53,3.0,1.88,1.6,16,5274.24,MODERATE,57.5
PM,182.27,2.58,0.5,6287320.0,55.4,0.1342,True,178.97,176.23,1.84,13.1,63.8,5.0,191.46,True,,False,False,True,True,True,1.88,True,True,False,False,179.51,187.74,3.0,1.51,1.98,36,6561.72,MODERATE,56.2
LIN,546.64,2.45,0.76,2757450.0,68.6,2.1986,False,518.59,509.43,5.41,15.2,95.9,11.66,547.22,True,,False,False,True,True,False,0.39,True,True,False,False,535.71,563.04,3.0,2.0,1.5,9,4919.76,MODERATE,56.0
FAST,48.6,1.78,0.78,8419590.0,66.7,0.2023,False,46.6,45.77,4.29,20.5,84.8,1.05,49.83,True,,False,False,True,True,False,0.43,True,True,False,False,47.71,50.06,3.0,1.83,1.64,112,5443.2,MODERATE,55.4
CBRE,141.58,2.37,0.51,2389000.0,62.8,1.0804,False,134.77,135.97,5.06,16.4,97.6,3.84,174.27,False,,False,False,True,True,True,1.06,True,True,False,False,139.15,145.83,3.0,1.72,1.75,41,5804.78,WEAK,54.7
JNJ,263.04,3.57,0.75,10603890.0,73.4,2.4652,False,243.44,236.63,8.05,26.9,99.5,5.72,263.09,True,Morning Star,False,False,True,True,True,0.71,True,True,True,False,257.78,270.93,3.0,2.0,1.5,19,4997.76,WEAK,53.0
BAC,58.73,0.63,0.61,39794130.0,70.8,0.0597,False,56.39,54.26,4.15,40.9,74.5,1.17,59.2,True,,False,False,True,True,False,0.99,True,True,False,False,57.94,60.49,3.0,1.35,2.23,126,7399.98,WEAK,52.8
BA,226.49,3.62,0.86,6051630.0,56.1,0.3629,True,220.17,221.08,2.87,9.2,84.8,6.71,254.35,False,,False,False,True,True,True,1.11,True,True,False,False,221.96,233.28,3.0,2.0,1.5,22,4982.78,WEAK,52.3
UNP,282.25,1.63,0.73,3071420.0,66.1,1.7337,False,268.6,264.3,5.08,19.3,86.1,6.22,282.8,True,,False,False,True,True,False,0.46,True,True,False,False,278.84,290.72,3.0,1.21,2.48,29,8185.25,WEAK,52.1
