Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
DIVISLAB,8744.5,2.92,1.7,331273.0,73.5,-29.1966,False,8313.04,7739.5,5.19,61.9,100.0,164.69,8744.5,True,Marubozu,True,False,True,True,False,0.05,True,False,False,False,8579.81,8991.54,2.83,1.88,1.5,30,262335.0,MODERATE,62.7
KOTAKBANK,416.7,3.76,2.16,9345874.0,71.2,1.951,False,396.17,392.06,5.18,32.4,95.4,7.43,452.42,False,Marubozu,True,False,True,True,False,0.22,False,False,False,False,409.27,427.84,2.67,1.78,1.5,672,280022.41,MODERATE,61.6
JSWSTEEL,1341.0,1.57,1.12,1697712.0,65.8,4.3315,False,1292.66,1274.31,3.74,29.8,100.0,25.44,1341.0,True,,False,False,True,True,True,0.66,False,False,False,False,1315.56,1379.16,2.85,1.9,1.5,196,262836.0,MODERATE,55.3
HDFCAMC,2698.0,3.06,1.32,877496.0,63.8,20.5738,False,2579.4,2591.91,4.6,15.4,100.0,55.06,2903.74,False,Marubozu,True,False,True,True,False,-0.31,False,False,False,False,2644.04,2778.94,3.0,2.0,1.5,92,248216.0,WEAK,51.1
LICHSGFIN,524.4,3.64,2.77,2350048.0,60.1,3.688,False,504.15,515.61,4.02,22.5,88.0,10.8,586.43,False,,False,False,True,True,False,0.0,False,False,False,False,513.91,540.13,3.0,2.0,1.5,476,249614.41,WEAK,46.9
APOLLOHOSP,8889.0,2.15,0.48,539996.0,54.6,-11.2048,False,8798.53,8700.51,1.03,21.6,100.0,166.54,9039.48,True,Marubozu,True,False,True,True,False,-0.45,True,False,False,False,8722.46,9138.81,2.81,1.87,1.5,30,266670.0,WEAK,45.8
TMCV,483.75,1.86,0.99,8519043.0,71.3,0.51,False,461.25,439.84,4.88,39.5,76.9,12.99,503.32,True,,False,False,True,True,False,0.02,False,False,False,False,474.07,498.26,3.0,2.0,1.5,516,249615.0,WEAK,44.3
M&M,3443.0,0.85,0.66,1633313.0,60.0,-11.2994,False,3387.25,3288.19,1.65,28.4,100.0,63.43,3799.99,False,Morning Star,False,False,True,True,False,0.0,False,False,False,False,3396.8,3538.14,2.76,1.34,2.06,108,371844.0,WEAK,43.4
NMDC,88.21,2.64,1.26,20784959.0,63.5,0.3054,False,85.23,85.45,3.5,13.9,78.2,1.93,97.49,False,,False,False,True,True,False,0.07,False,False,False,False,86.45,90.86,3.0,2.0,1.51,2840,250516.4,WEAK,41.7
ADANIENT,3112.0,0.06,1.84,1110755.0,61.1,11.0057,False,3035.16,2997.52,2.53,18.3,26.6,65.92,3245.0,True,,False,True,False,True,False,0.41,False,False,False,False,3092.8,3205.36,3.0,0.62,4.86,260,809120.0,WEAK,35.9
EICHERMOT,8055.0,0.1,0.74,330503.0,63.0,-19.705,False,7942.49,7705.39,1.42,35.3,82.6,128.53,8165.0,True,,False,False,False,True,False,-0.48,False,False,False,False,7984.0,8247.79,2.39,0.88,2.72,70,563850.0,WEAK,35.0
GRASIM,3299.9,0.31,0.82,1364396.0,58.4,-1.2997,False,3254.68,3182.28,1.39,25.7,78.8,71.26,3411.1,True,,False,False,False,True,False,0.04,False,False,False,False,3262.4,3398.9,3.0,1.14,2.64,133,438886.69,WEAK,35.0
TORNTPHARM,4932.0,0.93,0.69,311708.0,51.3,-11.6937,False,4929.34,4829.91,0.05,18.4,100.0,110.8,5250.0,False,,False,False,True,True,False,0.17,True,False,False,False,4855.5,5079.96,3.0,1.55,1.93,65,320580.0,WEAK,34.2
MGL,1115.3,1.26,0.27,349104.0,51.9,0.3886,False,1110.6,1104.38,0.42,31.4,78.1,30.59,1341.92,False,,False,False,True,True,False,0.06,False,False,False,False,1102.1,1148.76,3.0,1.18,2.53,378,421583.42,WEAK,31.6
SBICARD,660.1,1.4,0.9,2284508.0,57.7,0.0783,True,645.32,639.63,2.29,17.1,67.5,16.1,961.63,False,,False,False,True,True,False,0.46,False,False,False,False,647.25,679.9,3.0,1.95,1.54,389,256778.89,WEAK,30.3
ETERNAL,327.0,-1.21,1.5,26107680.0,65.4,-0.0805,False,316.69,298.7,3.25,40.5,28.6,7.77,368.45,False,,False,True,False,True,False,-0.3,False,False,False,False,325.0,336.81,3.0,0.61,4.91,2500,817500.0,WEAK,30.2
ICICIPRULI,515.05,0.99,1.18,1075581.0,56.6,0.5879,False,507.44,507.27,1.5,14.8,29.1,11.65,704.36,False,Morning Star,False,True,True,False,False,0.13,False,False,False,False,510.65,530.5,3.0,0.85,3.51,1136,585096.79,WEAK,30.1
VEDL,286.5,4.18,2.11,11434887.0,60.0,2.0374,False,273.22,291.2,4.86,18.5,96.4,7.81,795.0,False,Morning Star,False,False,True,False,False,0.18,False,False,False,False,280.77,295.1,3.0,2.0,1.5,872,249828.0,WEAK,29.9
SIEMENS,4043.0,-1.16,0.89,422243.0,62.7,2.2589,False,3927.05,3796.22,2.95,30.2,1.2,101.61,4149.4,True,,False,True,False,True,False,0.65,False,False,False,False,4042.1,4164.29,3.0,0.02,134.77,5555,22458865.0,WEAK,28.4
NAUKRI,1323.5,-1.96,0.6,1341252.0,58.5,-6.6288,False,1307.97,1217.94,1.19,43.2,5.2,34.99,1423.55,False,,False,True,False,True,False,-0.06,True,False,False,False,1322.0,1363.2,3.0,0.11,26.47,3333,4411225.5,WEAK,28.0
UNIONBANK,187.52,0.29,1.3,10782277.0,64.0,-0.1988,False,182.25,176.12,2.89,34.8,7.7,4.56,199.6,False,,False,True,False,True,False,0.53,False,False,False,False,187.12,193.15,3.0,0.21,14.07,12499,2343812.53,WEAK,28.0
HINDALCO,1053.0,0.19,0.58,3942051.0,58.9,-0.1963,False,1030.95,1013.17,2.14,26.8,68.1,23.47,1169.9,False,,False,False,False,True,False,0.15,False,False,False,False,1039.15,1084.59,3.0,1.32,2.28,361,380133.0,WEAK,27.7
CHOLAFIN,1868.1,-0.26,2.03,670666.0,52.9,-9.0343,False,1863.52,1804.03,0.25,15.5,0.0,45.49,1952.5,True,,False,True,False,True,False,0.11,False,False,False,False,1868.1,1924.14,3.0,-0.0,0.0,0,0.0,WEAK,26.9
TITAN,5100.0,-0.48,0.74,513001.0,67.4,-14.0193,False,5002.69,4783.62,1.95,50.6,15.3,78.43,5168.0,True,,False,True,False,True,False,0.49,False,False,False,False,5091.0,5217.65,2.31,0.18,13.07,555,2830500.0,WEAK,25.8
CONCOR,517.0,0.19,1.39,1486064.0,55.2,-1.7357,False,513.44,501.43,0.69,22.3,23.7,11.69,561.44,False,,False,True,False,True,False,-0.07,False,False,False,False,514.75,532.51,3.0,0.44,6.89,2222,1148774.0,WEAK,25.8
BAJAJ.AUTO,11724.0,-1.7,0.83,201289.0,59.6,-40.0674,False,11578.04,11083.57,1.26,54.0,0.0,198.95,11927.0,True,,False,True,False,True,False,-0.14,False,False,False,False,11724.0,12022.42,2.55,0.0,0.0,0,0.0,WEAK,25.8
INDIANB,889.0,1.25,1.09,890718.0,60.7,-1.1027,False,870.59,855.67,2.11,22.4,28.9,19.19,980.02,False,,False,True,True,True,True,0.79,False,False,False,False,882.5,915.67,3.0,0.73,4.1,769,683641.0,WEAK,25.8
HDFCLIFE,553.0,1.15,1.78,2144404.0,53.0,2.5835,False,546.91,557.94,1.11,18.3,27.1,10.17,800.15,False,,False,True,True,False,True,0.59,False,False,False,False,549.1,568.25,2.76,0.71,3.91,1282,708946.0,WEAK,25.7
MARICO,847.5,0.17,0.47,1070668.0,46.9,-2.7137,False,854.31,845.57,-0.8,21.6,94.9,14.85,889.1,True,Engulfing,False,False,False,True,False,-0.12,False,False,False,False,838.2,869.77,2.63,1.1,2.39,537,455107.5,WEAK,24.1
PNB,116.7,0.66,0.53,14741294.0,59.7,-0.3039,False,115.18,111.98,1.32,26.8,17.1,2.1,131.33,False,,False,True,True,True,False,0.86,False,False,False,False,116.39,119.86,2.71,0.27,10.19,16129,1882254.25,WEAK,23.6
ICICIBANK,1430.0,0.51,0.55,7624358.0,55.3,-2.3313,False,1420.22,1397.61,0.69,15.9,30.1,20.32,1467.63,True,,False,True,True,True,False,0.03,False,False,False,False,1423.1,1460.47,2.13,0.48,4.42,724,1035320.0,WEAK,23.6
SAIL,194.9,5.59,1.9,23508466.0,73.4,2.0937,False,175.46,173.83,11.08,16.6,88.7,6.42,209.7,False,,False,False,True,True,True,0.74,False,False,True,False,191.0,200.75,3.0,2.0,1.5,1282,249861.79,WEAK,23.4
HINDPETRO,375.5,0.62,0.54,5638535.0,54.2,0.3976,True,371.39,372.23,1.11,7.9,25.3,7.2,483.54,False,,False,True,True,True,False,0.76,False,False,False,False,373.4,386.29,2.87,0.56,5.14,2380,893690.0,WEAK,22.4
TATASTEEL,188.01,0.57,1.41,22819784.0,52.4,0.2546,False,186.51,189.17,0.81,13.6,65.7,3.79,219.87,False,,False,False,True,False,False,-0.24,False,False,False,False,184.29,193.65,3.0,1.98,1.52,1344,252685.43,WEAK,22.4
PETRONET,289.0,-1.2,0.59,2607909.0,57.1,0.9992,False,285.33,281.09,1.29,23.3,0.0,5.99,322.68,False,,False,True,False,True,False,0.14,False,False,False,False,289.0,297.67,3.0,0.0,0.0,0,0.0,WEAK,21.8
LUPIN,2185.0,0.44,1.87,656437.0,29.4,-10.5187,False,2269.7,2317.89,-3.73,34.2,17.7,45.72,2523.7,False,Engulfing,False,True,False,False,False,0.0,True,False,False,False,2173.6,2250.55,3.0,0.52,5.75,438,957030.0,WEAK,21.3
BAJAJFINSV,2004.0,0.11,0.54,754753.0,54.6,-9.8525,False,1998.49,1934.62,0.28,24.5,71.2,36.95,2193.13,False,,False,False,False,True,False,0.16,False,False,False,False,1985.0,2059.42,2.77,0.95,2.92,263,527052.0,WEAK,21.2
PAYTM,1716.0,-0.12,1.13,4344509.0,76.5,7.3692,False,1552.86,1408.26,10.51,50.0,35.6,50.91,1732.3,True,,False,True,False,True,False,-0.29,False,False,True,False,1707.0,1767.48,3.0,0.52,5.72,555,952380.0,WEAK,20.5
IDFCFIRSTB,84.4,-0.71,1.11,11383273.0,51.3,-0.3282,False,84.76,81.9,-0.42,37.6,0.0,1.48,88.5,True,,False,True,False,True,False,0.21,False,False,False,False,84.4,86.62,2.63,0.0,1454898.21,3276800012,276561926012.8,WEAK,20.2
MUTHOOTFIN,3206.9,0.18,0.4,1211002.0,67.2,43.8756,False,3007.68,3037.9,6.62,18.2,48.5,85.27,4114.71,False,,False,False,False,True,False,-0.03,False,False,True,False,3186.1,3303.11,3.0,0.65,4.63,240,769655.98,WEAK,18.6
ADANIPOWER,207.2,0.42,1.73,13331864.0,45.9,0.4588,False,207.78,211.61,-0.28,17.7,9.1,4.74,254.2,False,,False,True,False,True,False,0.31,False,False,False,False,206.57,213.42,3.0,0.3,9.87,7936,1644339.18,WEAK,18.1
BHEL,415.5,-0.36,0.39,8671017.0,51.7,-0.7939,False,414.71,405.86,0.19,21.4,0.0,10.68,446.5,False,,False,True,False,True,False,0.24,False,False,False,False,415.5,427.97,3.0,0.0,0.0,0,0.0,WEAK,18.0
ULTRACEMCO,11717.0,1.53,0.88,236032.0,52.2,-39.5873,False,11670.02,11589.06,0.4,14.1,57.1,190.24,12847.76,False,,False,True,True,True,False,0.35,False,False,False,False,11580.0,12002.37,2.44,1.17,2.08,36,421812.0,WEAK,18.0
GAIL,174.49,-0.58,0.91,6415580.0,51.3,-0.1277,False,174.07,172.69,0.24,12.3,18.4,3.31,182.38,True,,False,True,False,True,False,-0.29,False,False,False,False,174.09,179.46,2.85,0.23,12.42,12499,2180950.58,WEAK,18.0
ADANIGREEN,1303.2,-2.02,1.85,1326691.0,37.4,1.6825,False,1347.69,1384.9,-3.3,22.0,0.0,36.9,1631.5,False,,False,True,False,False,False,0.05,False,False,False,False,1303.2,1342.3,3.0,-0.0,0.0,0,0.0,WEAK,16.8
CANBK,129.45,0.5,1.27,11938360.0,51.8,-0.2038,False,129.07,128.76,0.29,10.3,39.6,2.59,157.69,False,,False,True,True,False,False,0.11,False,False,False,False,128.5,133.33,3.0,0.73,4.08,5263,681295.33,WEAK,16.7
DLF,672.5,-1.53,0.69,3099713.0,54.9,1.0107,False,666.22,648.21,0.94,14.5,0.0,15.81,784.95,False,,False,True,False,True,False,0.74,False,False,False,False,672.5,692.68,3.0,0.0,0.0,0,0.0,WEAK,16.2
