Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
M&M,3182.2,3.84,1.68,3179606.0,59.2,12.6732,False,3081.45,3114.29,3.27,15.5,78.5,78.66,3839.9,False,,False,False,True,False,True,0.83,True,False,False,False,3118.56,3277.67,3.0,2.0,1.5,78,248211.6,WEAK,48.0
MARUTI,13745.0,3.75,2.41,407693.0,60.5,28.2321,False,13366.14,13372.73,2.83,13.5,70.9,297.89,17370.0,False,,False,False,True,True,True,0.83,True,False,False,False,13470.1,14157.35,3.0,2.0,1.5,18,247410.0,WEAK,47.5
PIDILITIND,1597.0,1.14,1.6,872978.0,74.0,3.7162,False,1536.5,1485.81,3.94,34.3,21.5,31.17,1620.7,True,,False,True,True,True,True,1.08,False,False,False,False,1590.5,1643.76,2.93,0.41,7.19,769,1228093.0,WEAK,44.8
ICICIBANK,1387.5,1.01,1.17,14719346.0,71.2,8.2453,False,1321.27,1302.27,5.01,28.4,31.0,26.07,1488.51,False,,False,True,True,True,True,0.6,True,False,False,False,1380.1,1426.61,2.82,0.53,5.29,675,936562.5,WEAK,42.6
TMCV,431.9,4.98,1.73,11913195.0,68.2,5.7946,False,395.64,397.05,9.17,28.1,85.0,15.16,503.32,False,,False,False,True,True,True,0.88,True,False,True,False,423.26,444.86,3.0,2.0,1.5,578,249638.2,WEAK,40.2
PAYTM,1124.8,3.45,1.42,1818097.0,55.7,4.7067,False,1094.81,1103.15,2.74,14.4,89.7,36.23,1381.8,False,,False,False,True,True,False,0.25,False,False,False,False,1102.3,1158.54,3.0,2.0,1.5,222,249705.61,WEAK,39.1
KOTAKBANK,409.0,0.75,1.34,12421787.0,66.7,1.1013,False,396.6,390.48,3.13,22.6,27.3,7.73,453.2,False,,False,True,True,True,False,0.87,True,False,False,False,407.2,420.59,2.83,0.44,6.44,2777,1135793.0,WEAK,38.1
SBIN,1045.4,1.04,1.54,10369468.0,63.9,5.2445,False,1014.36,1012.75,3.06,16.4,40.7,19.8,1212.84,False,,False,True,True,True,True,0.52,True,False,False,False,1038.55,1075.1,2.84,0.66,4.34,729,762096.62,WEAK,37.3
LT,4216.4,0.83,1.49,2084763.0,65.4,15.1832,False,4096.0,4011.92,2.94,21.9,34.4,77.39,4397.05,True,,False,True,True,True,True,0.61,False,False,False,False,4187.1,4332.48,2.75,0.69,3.96,170,716787.98,WEAK,35.1
IGL,170.38,1.45,1.46,2906662.0,59.5,0.3925,False,166.3,164.29,2.46,18.3,60.6,4.15,223.11,False,,False,False,True,True,True,1.05,False,False,False,False,168.3,175.49,3.0,1.22,2.46,2403,409423.15,WEAK,35.0
DRREDDY,1350.5,1.66,1.14,1492636.0,69.8,7.6049,False,1294.07,1288.73,4.36,19.0,59.8,27.21,1375.9,True,,False,True,True,True,False,0.26,False,False,False,False,1331.9,1391.02,3.0,1.38,2.18,268,361934.0,WEAK,33.7
EICHERMOT,7598.0,0.34,1.46,460255.0,62.5,24.1148,False,7417.9,7290.87,2.43,16.0,9.3,164.97,8230.0,False,,False,True,True,True,False,0.63,True,False,False,False,7582.0,7825.94,3.0,0.21,14.25,312,2370576.0,WEAK,32.9
HDFCBANK,796.3,0.39,1.41,33241302.0,64.4,5.7169,False,767.2,770.22,3.79,22.0,16.0,15.73,1003.9,False,,False,True,True,False,False,0.67,True,False,False,False,794.75,819.89,2.96,0.19,15.22,3225,2568067.46,WEAK,32.3
SBICARD,624.85,2.84,3.75,961257.0,54.3,4.3466,False,612.07,631.27,2.09,20.7,51.4,16.02,1011.46,False,Morning Star,False,True,True,False,False,0.41,False,False,False,False,612.35,643.6,3.0,2.0,1.5,400,249939.99,WEAK,30.1
CHOLAFIN,1799.2,0.35,1.98,1995592.0,74.0,27.1005,False,1641.72,1596.66,9.59,28.5,43.3,47.55,1830.13,True,,False,True,True,True,False,0.79,False,False,True,False,1785.9,1853.18,3.0,0.74,4.06,375,674699.98,WEAK,29.8
