Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
FEDERALBNK,330.05,1.85,1.95,7968977.0,73.2,0.4307,False,315.66,302.91,4.56,37.2,78.4,6.46,331.8,True,Morning Star,False,False,True,True,False,0.23,False,False,False,False,323.7,339.74,2.94,1.92,1.53,787,259749.34,MODERATE,55.2
LUPIN,2419.0,0.4,1.81,780531.0,69.0,13.051,False,2329.77,2305.59,3.83,20.3,60.9,44.12,2494.0,True,,False,False,True,True,False,0.0,True,False,False,False,2385.0,2485.17,2.74,1.41,1.95,147,355593.0,WEAK,48.5
TITAN,4404.0,2.96,2.12,586039.0,60.4,8.8482,False,4278.43,4244.12,2.93,11.4,84.1,93.1,4605.0,True,,False,False,True,True,False,0.01,False,False,False,False,4315.92,4536.12,3.0,2.0,1.5,56,246624.0,WEAK,45.6
MARUTI,14115.0,5.24,3.06,493605.0,63.9,51.3902,False,13470.94,13416.76,4.78,13.1,87.6,325.97,17370.0,False,,False,False,True,True,True,2.48,False,False,False,False,13832.7,14538.45,3.0,2.0,1.5,17,239955.0,WEAK,44.6
LICHSGFIN,564.0,0.58,1.63,1570551.0,58.6,1.491,False,550.88,546.74,2.38,14.3,85.0,13.25,635.31,False,,False,False,True,True,True,0.58,False,False,False,False,552.72,580.92,3.0,2.0,1.5,443,249852.0,WEAK,43.2
ADANIENT,3036.0,2.48,1.18,1777890.0,59.7,-15.6721,False,2965.12,2769.25,2.39,39.8,78.3,79.06,3105.0,True,,False,False,True,True,True,0.59,False,False,False,False,2975.28,3127.08,3.0,2.0,1.5,82,248952.0,WEAK,41.9
MARICO,836.25,-0.44,1.68,2329217.0,60.8,2.1209,False,821.22,810.4,1.83,23.1,57.8,15.66,848.8,True,,False,False,False,True,False,0.01,False,False,False,False,828.8,859.74,2.81,0.89,3.15,671,561123.75,WEAK,41.2
ETERNAL,264.6,2.0,1.53,21572019.0,61.0,0.7341,False,255.19,252.3,3.69,15.6,77.7,7.05,368.45,False,,False,False,True,True,False,0.31,False,False,False,False,259.31,272.54,3.0,2.0,1.5,945,250047.01,WEAK,40.8
APOLLOHOSP,8682.0,0.31,1.61,304399.0,71.4,6.1126,False,8452.53,8202.23,2.71,19.3,27.3,138.35,8770.0,True,,False,True,True,True,False,-0.01,True,False,False,False,8649.0,8889.52,2.39,0.38,6.29,151,1310982.0,WEAK,39.2
IDFCFIRSTB,79.49,1.65,1.15,26107448.0,66.9,-0.0051,False,76.7,73.64,3.64,42.0,85.0,1.72,87.0,False,,False,False,True,True,False,0.24,False,False,False,False,78.13,81.87,2.99,1.71,1.75,3676,292205.23,WEAK,37.0
RECLTD,363.8,-0.32,2.01,5130174.0,59.2,1.2651,False,356.19,351.13,2.14,22.2,24.5,7.64,387.45,False,,False,True,True,True,False,0.0,True,False,False,False,362.5,374.71,3.0,0.36,8.39,3846,1399174.75,WEAK,36.4
CIPLA,1465.4,0.78,1.35,2086626.0,71.0,6.8934,False,1407.35,1372.86,4.12,26.0,52.0,28.59,1657.45,False,,False,True,True,True,False,0.11,True,False,False,False,1448.7,1508.28,2.93,1.14,2.57,299,438154.61,WEAK,35.1
BHEL,414.1,0.08,1.38,13447768.0,60.7,0.8763,False,400.61,380.46,3.37,25.0,28.5,12.59,424.9,True,,False,True,True,True,False,0.19,False,False,False,False,411.75,426.52,3.0,0.57,5.29,2127,880790.71,WEAK,35.1
BAJFINANCE,1004.75,2.94,1.38,9015119.0,70.6,7.2002,False,947.79,929.11,6.01,28.3,81.4,22.29,1095.76,False,,False,False,True,True,True,1.11,False,False,True,False,984.65,1034.89,3.0,2.0,1.5,248,249178.0,WEAK,32.9
MGL,1174.1,2.8,1.26,295238.0,55.5,0.4924,False,1153.57,1121.57,1.78,23.2,36.0,37.93,1549.34,False,,False,True,True,True,True,1.09,True,False,False,False,1153.2,1209.32,3.0,1.78,1.69,239,280609.89,WEAK,32.3
