Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
LUPIN,2476.0,3.18,1.33,706307.0,72.6,13.595,False,2355.0,2319.14,5.14,26.2,93.2,47.03,2494.0,True,,False,False,True,True,True,0.85,True,False,False,False,2428.97,2546.54,2.85,1.9,1.5,106,262456.0,MODERATE,60.5
CONCOR,488.2,2.25,5.04,1329397.0,61.1,3.3822,False,473.17,477.77,3.18,25.2,79.4,10.05,620.02,False,,False,False,True,True,True,0.53,False,False,False,False,478.44,502.85,3.0,2.0,1.5,512,249958.41,WEAK,52.2
SUNPHARMA,1904.8,1.81,1.48,1466306.0,70.2,5.099,False,1850.42,1822.39,2.94,29.4,62.1,29.62,1925.1,True,,False,False,True,True,False,0.48,True,False,False,False,1875.18,1949.22,2.33,1.56,1.5,168,320006.41,WEAK,50.1
INDUSINDBK,974.35,3.27,1.38,2768900.0,65.7,3.5693,False,926.98,910.81,5.11,20.8,88.8,22.05,978.4,True,,False,False,True,True,False,0.48,False,False,False,False,954.86,1003.58,3.0,2.0,1.5,256,249433.59,WEAK,46.9
TORNTPHARM,4768.3,2.29,0.87,396910.0,71.3,21.3471,False,4548.86,4442.15,4.82,23.1,85.7,104.04,4783.0,True,,False,False,True,True,False,0.4,True,False,False,False,4680.0,4911.35,3.0,1.85,1.62,56,267024.79,WEAK,46.9
AMBUJACEM,443.4,3.37,1.99,3100826.0,59.9,2.1004,False,426.62,433.07,3.93,11.4,94.4,10.22,621.87,False,,False,False,True,False,True,0.64,False,False,False,False,434.53,456.7,3.0,2.0,1.5,563,249634.2,WEAK,45.9
DRREDDY,1374.1,2.11,1.39,933148.0,67.1,7.5913,False,1322.63,1303.35,3.89,28.4,59.4,29.81,1414.9,True,,False,True,True,True,True,0.77,True,False,False,False,1350.3,1415.32,3.0,1.73,1.73,210,288560.99,WEAK,44.8
NESTLEIND,1459.8,0.94,1.34,1388950.0,62.4,6.7723,False,1414.69,1396.95,3.19,18.4,81.3,29.23,1498.1,True,,False,False,True,True,False,0.12,False,False,False,False,1442.8,1503.59,3.0,1.16,2.58,294,429181.21,WEAK,44.3
DIVISLAB,6757.0,1.11,2.08,184036.0,55.5,-5.6657,False,6674.34,6614.18,1.24,19.1,60.1,130.44,7039.45,True,,False,False,True,True,False,0.04,True,False,False,False,6685.5,6952.67,2.9,1.06,2.74,69,466233.0,WEAK,43.4
ICICIBANK,1411.4,0.81,1.37,9390890.0,72.9,4.5097,False,1353.06,1321.16,4.31,33.8,39.0,24.13,1488.51,False,,False,False,True,True,False,1.0,False,False,False,False,1405.9,1447.6,2.56,0.39,6.58,909,1282962.62,WEAK,42.2
HDFCAMC,2800.2,1.47,0.77,659566.0,64.4,17.2672,False,2660.63,2622.03,5.25,15.7,81.2,64.84,2903.74,True,,False,False,True,True,True,0.63,False,False,False,False,2765.2,2884.21,3.0,1.25,2.4,142,397628.39,WEAK,41.7
APOLLOHOSP,8893.5,2.27,0.82,460104.0,75.6,16.9244,False,8528.44,8263.0,4.28,22.8,86.7,143.81,8920.5,True,,False,False,True,True,True,0.54,True,False,False,False,8749.69,9109.22,2.43,1.62,1.5,34,302379.0,WEAK,41.7
BHARTIARTL,1910.4,1.89,0.79,6438926.0,61.6,3.0715,False,1862.83,1857.65,2.55,14.2,90.7,33.02,2174.5,False,,False,False,True,True,True,0.8,False,False,False,False,1885.0,1959.93,2.59,1.33,1.95,196,374438.4,WEAK,39.6
NAUKRI,1034.65,0.83,1.6,1257627.0,61.4,3.2902,False,996.08,996.87,3.87,15.2,26.6,30.32,1479.46,False,,False,True,True,True,False,1.15,True,False,False,False,1027.25,1065.69,3.0,0.72,4.19,675,698388.77,WEAK,38.1
MARICO,838.55,-2.04,4.29,1247978.0,57.1,2.9854,False,828.19,814.69,1.25,29.4,9.1,17.36,873.0,True,,False,True,False,True,False,1.99,False,False,False,False,835.1,863.71,3.0,0.41,7.29,1449,1215058.93,WEAK,37.3
CIPLA,1458.2,0.15,1.51,833163.0,67.6,4.5554,False,1420.23,1382.37,2.67,30.3,32.6,26.88,1657.45,False,,False,True,False,True,False,-0.27,True,False,False,False,1452.0,1498.52,2.77,0.43,6.5,806,1175309.16,WEAK,37.3
