Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
FCX,75.25,3.84,0.12,17083840.0,58.6,0.1104,False,72.2,68.19,4.22,22.5,98.6,2.91,80.24,False,Marubozu,True,False,True,True,True,0.79,True,True,False,False,73.75,77.51,3.0,1.99,1.51,66,4966.5,MODERATE,66.0
CMCSA,26.99,2.62,0.07,20545090.0,61.8,-0.0346,False,26.1,25.29,3.43,28.7,98.1,0.67,32.05,False,Marubozu,True,False,True,True,True,0.61,True,True,False,False,26.46,27.8,3.0,1.96,1.53,188,5074.12,MODERATE,62.1
DIS,108.43,2.08,0.08,8140030.0,59.3,-0.113,False,105.76,102.88,2.52,29.0,97.0,2.33,118.07,False,Marubozu,True,False,True,True,False,0.46,True,True,False,False,106.5,111.68,3.0,1.78,1.68,51,5529.94,MODERATE,62.1
NEM,126.43,3.1,0.11,9093130.0,60.5,-0.49,False,120.97,111.97,4.52,35.9,90.3,4.63,135.29,False,,False,False,True,True,True,1.91,True,True,False,False,124.53,130.23,3.0,1.51,1.99,52,6574.62,MODERATE,59.5
NUE,261.54,3.82,0.07,1788480.0,56.2,-1.0613,False,255.08,249.82,2.53,18.1,100.0,8.54,280.11,False,Marubozu,True,False,True,True,True,0.87,True,True,False,False,256.31,269.39,3.0,2.0,1.5,19,4969.26,MODERATE,58.8
T,26.3,1.13,0.1,29763940.0,71.4,0.053,False,25.05,24.17,4.98,36.7,80.7,0.54,28.75,False,,False,False,True,True,False,0.35,True,True,False,False,26.07,27.08,2.99,0.86,3.49,444,11674.98,MODERATE,58.7
APD,308.71,1.11,0.05,1071630.0,57.3,0.0314,True,304.04,299.18,1.53,25.1,71.2,6.38,314.87,True,,False,False,True,True,False,0.28,True,True,False,False,306.48,317.97,3.0,0.72,4.15,44,13583.24,MODERATE,57.5
CI,286.59,1.25,0.06,1399240.0,55.8,1.0612,False,280.37,281.94,2.22,9.7,92.9,6.53,310.19,False,,False,False,True,True,False,0.01,True,True,False,False,283.73,295.19,3.0,1.0,3.01,34,9744.06,MODERATE,56.0
META,596.53,3.11,0.21,15928880.0,56.4,4.0979,False,577.21,587.82,3.35,11.6,99.2,19.98,788.22,False,Marubozu,True,False,True,False,False,0.17,True,True,False,False,584.59,614.42,3.0,2.0,1.5,8,4772.2,MODERATE,55.4
V,378.02,1.44,0.08,6607920.0,60.0,0.1932,False,371.26,359.8,1.82,23.0,91.7,6.64,385.57,True,,False,False,True,True,False,0.36,True,True,False,False,374.03,387.99,2.64,1.06,2.49,25,9450.62,WEAK,54.9
VRTX,555.31,1.4,0.17,1022510.0,67.1,0.7441,False,531.33,506.4,4.51,36.2,69.4,13.6,557.5,True,,False,False,True,True,True,0.87,True,True,False,False,550.34,571.97,3.0,0.89,3.35,20,11106.2,WEAK,54.9
JNJ,278.04,2.52,0.28,6680650.0,66.3,0.4281,True,266.19,257.93,4.45,23.5,58.5,5.71,281.07,True,Morning Star,False,True,True,True,True,1.31,True,True,False,False,273.76,286.38,3.0,1.54,1.95,23,6394.81,WEAK,54.4
VZ,50.58,0.55,0.13,17933420.0,68.6,0.0434,False,48.84,47.24,3.56,22.5,79.3,0.95,50.93,True,,False,False,True,True,False,0.39,True,True,False,False,50.25,51.99,2.8,0.64,4.35,307,15526.53,WEAK,54.2
MDT,94.29,2.44,0.14,8436610.0,64.7,-0.1759,False,90.58,87.25,4.1,29.6,99.3,2.23,103.76,False,,False,False,True,True,False,0.23,True,True,False,False,92.4,97.12,3.0,2.0,1.5,52,4903.08,WEAK,54.2
WFC,88.6,1.79,0.13,12206820.0,60.2,0.0897,True,86.33,85.43,2.63,12.9,83.6,1.77,96.18,False,,False,False,True,True,True,0.82,True,True,False,False,87.58,91.26,3.0,1.15,2.61,98,8682.8,WEAK,53.6
NFLX,82.8,2.46,0.15,26392450.0,64.0,0.2701,False,79.01,77.97,4.8,21.4,88.7,2.26,126.71,False,,False,False,True,True,False,-0.33,True,True,False,False,81.14,85.28,3.0,2.0,1.49,60,4968.0,WEAK,52.1
