Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
ABBV,265.97,2.72,1.22,4539400.0,67.7,0.7626,True,251.94,244.47,5.57,21.3,86.5,6.16,267.47,True,,False,False,True,True,True,1.0,True,True,False,False,260.65,273.95,3.0,2.0,1.5,18,4787.46,GOOD,71.9
FCX,69.09,4.18,1.5,11078970.0,57.8,0.0602,False,66.38,64.7,4.09,14.3,70.4,2.68,72.1,True,,False,False,True,True,True,3.89,True,True,False,False,67.71,71.16,3.0,2.0,1.5,72,4974.48,MODERATE,67.8
KO,90.35,1.72,1.26,12692740.0,68.8,0.118,True,86.75,84.33,4.15,23.9,81.1,1.63,90.92,True,,False,False,True,True,False,-0.26,True,True,False,False,88.72,92.8,2.71,1.8,1.5,61,5511.35,MODERATE,63.4
BMY,67.61,2.36,1.5,9227170.0,69.0,0.0052,True,63.88,61.25,5.84,45.1,49.3,1.73,68.64,True,,False,True,True,True,True,1.14,True,True,False,False,66.61,69.64,3.0,1.48,2.03,99,6693.39,MODERATE,62.8
ECL,285.62,2.01,1.23,1262510.0,59.8,-0.3176,False,279.19,275.01,2.3,17.3,97.6,5.99,307.6,False,,False,False,True,True,False,0.13,True,True,False,False,279.91,294.19,3.0,2.0,1.5,17,4855.54,WEAK,54.2
LLY,1280.34,4.46,1.6,2835120.0,65.2,6.2628,False,1196.71,1161.41,6.99,20.1,76.4,42.21,1292.65,True,,False,False,True,True,True,1.64,True,True,True,False,1254.73,1318.75,3.0,2.0,1.5,3,3841.02,WEAK,53.9
JNJ,273.41,0.85,1.23,6270130.0,68.6,0.8719,False,261.17,253.85,4.69,20.4,48.2,5.87,276.47,True,,False,True,True,True,True,0.7,True,True,False,False,270.56,281.61,3.0,1.04,2.88,35,9569.35,WEAK,53.2
VTR,91.85,0.71,1.9,2957360.0,50.4,-0.3493,False,91.81,90.53,0.05,21.7,83.2,2.26,101.6,False,,False,False,True,True,False,0.47,True,True,False,False,91.01,94.61,3.0,0.91,3.29,119,10930.15,WEAK,52.0
TSLA,351.12,4.23,1.2,30457180.0,53.4,5.5231,False,339.36,359.16,3.46,21.4,96.9,13.37,498.83,False,,False,False,True,False,True,0.6,True,True,False,False,344.1,361.65,3.0,2.0,1.5,14,4915.68,WEAK,50.8
PEP,142.58,1.75,1.16,5987690.0,57.8,0.3813,False,139.59,140.83,2.15,11.7,65.0,2.78,168.19,False,Morning Star,False,False,True,False,True,0.53,True,True,False,False,140.63,146.75,2.92,1.37,2.14,51,7271.58,WEAK,50.8
CBRE,155.07,5.27,1.16,1316800.0,62.1,0.0814,True,147.43,143.3,5.18,23.4,82.0,4.8,174.27,False,Morning Star,False,False,True,True,True,1.19,True,True,False,False,151.97,159.72,3.0,2.0,1.5,32,4962.24,WEAK,50.6
TMO,613.54,4.16,1.6,1564390.0,70.7,-0.9198,False,579.99,548.26,5.79,30.8,72.8,15.43,642.71,True,,False,False,True,True,True,1.03,True,True,False,False,601.27,631.95,3.0,2.0,1.5,8,4908.32,WEAK,47.7
LOW,220.0,2.02,2.08,2382610.0,55.2,0.2503,False,216.17,216.54,1.77,15.5,56.8,6.01,289.87,False,,False,True,True,False,True,0.63,True,True,False,False,215.6,226.6,3.0,2.0,1.5,22,4840.0,WEAK,46.0
XEL,79.41,0.3,1.17,4281280.0,53.6,0.197,False,78.79,79.02,0.79,11.3,64.0,1.5,83.22,True,,False,False,True,True,False,0.54,False,True,False,False,78.52,81.66,2.83,1.12,2.53,112,8893.92,WEAK,44.6
BLK,1158.92,0.4,1.12,522460.0,63.3,0.5969,False,1124.5,1082.71,3.06,31.1,14.4,24.72,1200.54,True,,False,True,True,True,False,0.62,False,True,False,False,1155.1,1193.69,3.0,0.33,9.1,26,30131.92,WEAK,43.9
