Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
DE,679.84,0.39,0.07,1305880.0,62.3,3.6024,False,654.0,628.36,3.95,25.4,83.4,18.57,705.88,True,,False,False,True,True,False,-0.32,False,True,False,False,671.4,700.24,3.0,1.24,2.42,11,7478.24,WEAK,40.8
T,25.66,2.01,0.16,32937130.0,57.9,-0.1211,False,25.31,24.48,1.36,32.7,79.8,0.55,28.75,False,,False,False,True,True,True,0.87,True,True,False,False,25.2,26.42,2.98,1.77,1.68,219,5618.45,WEAK,40.3
VZ,50.42,1.37,0.1,18319390.0,62.2,-0.1217,False,49.45,47.87,1.97,20.3,68.9,0.94,50.93,True,,False,False,True,True,True,0.54,True,True,False,False,50.01,51.82,2.78,0.81,3.41,243,12252.06,WEAK,38.2
TSLA,368.45,0.17,0.16,43575240.0,55.8,2.5389,False,356.06,359.21,3.48,23.4,95.1,14.64,498.83,False,Engulfing,False,False,True,False,False,-2.01,False,True,False,False,361.08,379.5,3.0,2.0,1.5,13,4789.85,WEAK,36.1
NEM,126.68,-1.58,0.14,8675510.0,57.7,-1.1113,False,123.9,115.17,2.25,32.4,93.6,4.45,135.01,False,,False,False,False,True,False,-3.15,False,True,False,False,124.15,130.48,3.0,2.0,1.5,39,4940.52,WEAK,35.6
CRM,245.94,0.73,0.07,21338710.0,64.4,0.0602,False,232.39,208.4,5.83,36.8,61.2,10.24,268.27,False,,False,False,True,True,False,0.49,False,True,False,False,242.47,253.32,3.0,1.41,2.13,28,6886.25,WEAK,33.5
KO,88.69,1.31,0.11,16037350.0,53.2,-0.3778,False,88.43,86.52,0.3,18.6,71.5,1.38,92.49,True,,False,False,True,True,True,1.18,True,True,False,False,88.03,90.77,2.34,0.75,3.12,150,13304.25,WEAK,33.2
SMCI,38.94,0.03,0.17,34917790.0,59.1,-0.0588,False,37.1,34.57,4.97,26.0,78.7,2.21,58.78,False,,False,False,True,True,False,-2.63,False,True,False,False,38.16,40.11,3.0,2.0,1.5,128,4984.32,WEAK,32.4
C,137.91,0.08,0.1,8184820.0,58.0,0.5562,False,135.25,134.36,1.97,13.1,58.3,2.98,147.21,False,,False,False,True,True,False,-0.18,False,True,False,False,136.6,142.05,3.0,0.95,3.14,76,10481.54,WEAK,31.8
WELL,238.55,1.12,0.1,2697120.0,52.5,-0.3438,False,237.61,233.9,0.4,12.4,88.5,4.8,254.24,False,,False,False,True,True,True,1.04,False,True,False,False,235.09,245.71,3.0,1.45,2.07,28,6679.4,WEAK,30.1
