Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
GE,377.28,2.26,1.16,3581960.0,64.5,1.5171,False,357.53,346.23,5.52,19.4,84.6,10.32,382.49,True,Hammer,False,False,True,True,True,1.52,True,True,False,False,369.73,388.6,3.0,2.0,1.5,13,4904.64,GOOD,78.2
AMGN,390.02,2.94,1.25,2757750.0,64.9,0.9358,False,374.64,362.61,4.11,26.0,94.0,10.43,398.0,True,,False,False,True,True,False,0.37,False,True,False,False,382.22,401.72,3.0,2.0,1.5,12,4680.24,GOOD,72.4
FAST,49.71,3.33,1.12,8031110.0,65.6,0.3105,False,46.98,46.24,5.8,17.4,98.0,1.39,49.76,True,,False,False,True,True,False,-0.06,True,True,False,False,48.72,51.2,3.0,1.99,1.51,101,5020.71,GOOD,72.4
V,369.59,1.07,1.07,7003960.0,65.7,0.0549,True,358.82,346.36,3.0,30.0,86.2,8.36,373.97,True,Engulfing,False,False,False,True,False,-1.07,True,True,False,False,362.2,380.68,3.0,2.0,1.5,13,4804.67,MODERATE,68.3
GILD,135.25,3.13,1.54,6540030.0,58.0,0.0303,True,131.53,130.96,2.83,13.4,94.7,3.79,155.38,False,,False,False,True,True,False,0.0,False,True,False,False,132.54,139.31,3.0,2.0,1.5,36,4869.0,MODERATE,66.9
ECL,283.14,1.33,0.6,1402420.0,60.1,0.9163,False,275.24,271.41,2.87,17.0,92.3,6.68,307.6,False,Engulfing,False,False,False,True,False,-0.51,True,True,False,False,277.48,291.63,3.0,2.0,1.5,17,4813.38,MODERATE,63.8
EQIX,1051.53,1.95,1.19,613410.0,52.5,2.3854,False,1037.31,1042.18,1.37,13.8,90.2,34.73,1124.0,False,Morning Star,False,False,True,True,False,-1.81,False,True,False,False,1030.5,1083.08,3.0,2.0,1.5,4,4206.12,MODERATE,63.4
DE,617.37,2.03,0.61,1172530.0,55.0,-0.5249,False,605.96,596.24,1.88,21.6,80.1,18.92,670.49,False,Morning Star,False,False,True,True,True,0.93,True,True,False,False,605.02,635.89,3.0,2.0,1.5,8,4938.96,MODERATE,62.5
UNP,296.35,1.76,0.49,3788200.0,58.1,-1.352,False,291.25,281.28,1.75,31.8,94.7,7.14,315.99,False,Engulfing,False,False,False,True,False,-0.65,True,True,False,False,290.42,305.24,3.0,2.0,1.5,16,4741.6,MODERATE,61.8
RTX,217.93,0.59,1.04,6122960.0,72.6,1.0634,False,206.41,196.95,5.58,33.9,83.3,5.31,221.34,True,,False,False,False,True,False,0.34,True,True,False,False,214.59,224.47,3.0,1.53,1.96,29,6319.97,MODERATE,59.7
KO,86.56,-0.35,0.87,18255800.0,58.6,0.318,False,84.78,82.55,2.1,21.1,92.1,1.98,90.92,True,,False,False,False,True,False,-1.23,True,True,False,False,85.16,89.16,3.0,1.62,1.86,71,6145.76,MODERATE,56.8
CL,92.53,2.95,1.35,4837460.0,53.5,-0.1341,False,91.56,90.53,1.05,9.5,94.1,2.55,98.15,False,Engulfing,False,False,True,True,False,-0.79,True,True,False,False,90.68,95.31,3.0,2.0,1.5,54,4996.62,MODERATE,56.4
C,136.87,2.47,0.78,10637790.0,55.7,0.3534,True,133.39,132.87,2.61,23.7,65.2,3.76,147.21,False,,False,False,True,True,True,0.56,True,True,False,False,134.7,140.98,3.0,1.59,1.89,46,6296.02,MODERATE,56.1
SCHW,106.35,0.45,0.54,8076900.0,67.9,0.0206,True,102.43,98.31,3.83,33.8,73.2,2.23,106.81,True,,False,False,False,True,False,-0.58,True,True,False,False,105.23,109.54,3.0,1.05,2.85,89,9465.15,MODERATE,56.1
MA,571.1,0.02,0.99,3227600.0,67.8,1.9416,False,548.59,528.34,4.1,34.9,75.9,12.49,598.04,True,,False,False,False,True,False,-0.7,True,True,False,False,564.0,588.23,3.0,1.24,2.41,14,7995.4,MODERATE,56.1
NVDA,211.94,2.56,1.0,130519760.0,56.9,0.5171,True,203.33,203.85,4.23,14.3,72.1,7.69,236.26,False,,False,False,True,True,True,2.35,True,True,False,False,209.05,218.3,3.0,1.36,2.2,34,7205.96,WEAK,54.6
CMCSA,24.93,1.51,0.7,37644250.0,59.4,0.1838,False,23.76,24.05,4.92,20.4,93.8,0.93,32.05,False,,False,False,False,True,False,-0.86,True,True,False,False,24.43,25.68,3.01,2.01,1.5,199,4961.07,WEAK,54.5
PSA,326.49,0.18,0.55,1639620.0,55.4,0.4414,False,321.68,316.29,1.5,12.5,88.0,8.45,335.55,True,Hammer,False,False,False,True,False,-0.28,False,True,False,False,320.55,336.28,3.0,1.82,1.65,16,5223.84,WEAK,54.5
SLB,50.81,3.04,0.55,15636050.0,57.3,0.4232,False,49.01,49.81,3.67,21.5,94.6,1.67,58.51,False,,False,False,True,True,False,-0.99,False,True,False,False,49.79,52.33,2.99,2.01,1.49,98,4979.38,WEAK,54.5
CSCO,121.74,5.08,1.15,19386790.0,62.3,0.7121,False,115.23,112.95,5.65,16.7,95.0,3.76,129.88,False,,False,False,True,True,True,3.05,True,True,False,False,119.31,125.39,3.0,2.0,1.5,41,4991.34,WEAK,53.7
PANW,366.34,5.53,1.33,6141000.0,66.6,-0.4814,False,332.69,305.64,10.12,29.1,93.8,15.79,368.8,True,,False,False,True,True,True,1.29,True,True,True,False,359.01,377.33,3.0,2.0,1.5,13,4762.42,WEAK,53.3
MS,217.04,2.75,1.11,5397600.0,53.9,-0.501,False,213.5,210.1,1.66,15.8,76.3,6.76,230.98,False,,False,False,True,True,True,1.16,True,True,False,False,212.7,223.55,3.0,2.0,1.5,23,4991.92,WEAK,52.1
HD,348.24,2.42,0.73,4052220.0,58.2,0.2965,True,337.69,334.5,3.12,13.6,77.2,9.16,418.06,False,,False,False,True,True,False,0.06,True,True,False,False,341.28,358.69,3.0,2.0,1.5,14,4875.36,WEAK,51.8
MDLZ,62.08,0.57,1.11,10808850.0,54.0,0.2027,False,61.3,60.62,1.28,16.8,92.3,1.78,66.65,False,,False,False,False,True,False,-0.63,True,True,False,False,60.84,63.94,3.0,2.0,1.5,80,4966.4,WEAK,51.4
AMT,175.25,1.3,0.54,3621410.0,55.8,1.3314,False,171.17,173.01,2.38,24.7,95.4,5.05,206.8,False,Engulfing,False,False,False,False,False,-1.45,False,True,False,False,171.75,180.51,3.0,2.0,1.5,28,4907.0,WEAK,50.9
CBRE,151.05,1.77,0.61,2043200.0,64.8,0.927,False,143.11,140.0,5.55,23.9,76.0,4.69,174.27,False,,False,False,False,True,True,0.57,False,True,False,False,148.1,155.58,3.0,1.95,1.54,33,4984.65,WEAK,50.1
HON,248.79,0.82,0.8,3611330.0,63.7,1.6687,False,238.16,234.69,4.46,22.6,71.4,7.39,258.86,True,,False,False,False,True,False,1.1,True,True,False,False,245.12,256.25,3.0,1.48,2.03,27,6717.33,WEAK,49.6
CVX,190.4,-1.44,1.23,7690960.0,55.6,0.3711,False,188.06,184.92,1.25,23.4,79.1,4.49,212.76,False,,False,False,False,True,False,-1.57,False,True,False,False,186.59,196.11,3.0,2.0,1.5,26,4950.4,WEAK,48.9
BKNG,194.27,0.81,1.34,6047100.0,61.1,1.0168,False,185.96,179.49,4.47,19.9,81.6,7.03,229.86,False,,False,False,False,True,False,0.12,True,True,False,False,190.38,200.1,3.0,2.0,1.5,25,4856.75,WEAK,48.9
VZ,46.88,-1.01,0.56,28657850.0,59.1,0.3726,False,45.44,45.1,3.18,22.9,80.4,1.39,50.06,False,,False,False,False,True,False,-0.76,True,True,False,False,46.06,48.29,3.01,1.75,1.72,121,5672.48,WEAK,48.9
DLR,193.89,1.4,0.67,3419980.0,58.6,1.48,False,186.51,185.3,3.95,26.5,80.7,6.64,207.47,False,,False,False,False,True,False,-0.63,False,True,False,False,190.01,199.71,3.0,2.0,1.5,25,4847.25,WEAK,48.9
LOW,218.08,2.84,0.86,3257200.0,55.9,1.1288,False,211.69,215.4,3.02,13.6,90.9,6.15,289.87,False,,False,False,True,False,False,-0.15,True,True,False,False,213.72,224.62,3.0,2.0,1.5,22,4797.76,WEAK,48.7
SNPS,403.86,3.01,0.6,2192870.0,47.7,3.1744,False,400.74,427.14,0.78,18.0,95.2,15.85,636.25,False,Marubozu,True,False,True,False,True,0.72,True,True,False,False,395.78,415.98,3.0,2.0,1.5,12,4846.32,WEAK,48.3
PSX,205.89,-0.15,1.03,2348560.0,60.2,-0.7604,False,201.84,190.53,2.0,27.1,85.1,6.09,216.08,True,,False,False,False,True,False,-1.82,False,True,False,False,201.77,212.07,3.0,2.0,1.5,24,4941.36,WEAK,48.2
LRCX,317.74,7.85,1.16,12664280.0,50.0,-0.2648,False,312.3,319.28,1.74,16.7,82.0,26.9,438.5,False,,False,False,True,True,True,4.83,True,True,False,False,311.39,327.27,3.0,2.0,1.5,15,4766.1,WEAK,46.7
CRM,190.99,2.71,0.65,13613840.0,63.9,2.48,False,175.19,173.25,9.02,13.8,96.4,8.45,267.75,False,Marubozu,True,False,True,True,False,-1.54,True,True,True,False,187.17,196.72,3.0,2.0,1.5,26,4965.74,WEAK,46.7
NOW,118.14,3.46,0.59,32284660.0,62.2,1.5385,False,107.49,105.26,9.91,13.6,97.0,6.86,194.73,False,Marubozu,True,False,True,True,False,-1.4,True,True,True,False,115.78,121.68,3.0,2.0,1.5,42,4961.88,WEAK,46.7
PG,148.01,2.1,0.84,8785340.0,52.6,-0.2223,False,146.86,146.59,0.79,9.3,94.6,3.61,164.77,False,Engulfing,False,False,True,True,False,-0.64,True,True,False,False,145.05,152.45,3.0,2.0,1.5,33,4884.33,WEAK,45.7
CTAS,203.65,-0.18,0.92,2580880.0,59.2,-0.5704,False,199.6,189.24,2.03,36.9,72.5,5.7,224.62,False,,False,False,False,True,False,-0.37,True,True,False,False,200.97,209.76,3.0,1.32,2.28,37,7535.05,WEAK,45.3
EOG,143.52,-1.48,0.85,2631290.0,55.3,0.2895,False,141.53,137.99,1.41,19.7,75.5,4.03,149.59,True,,False,False,False,True,False,-1.98,False,True,False,False,140.93,147.83,3.0,1.8,1.66,38,5453.76,WEAK,45.3
AMAT,546.62,5.48,1.0,7819480.0,51.0,-3.2565,False,535.79,528.35,2.02,14.9,78.7,41.91,739.67,False,,False,False,True,True,True,5.17,True,True,False,False,535.69,563.02,3.0,2.0,1.5,9,4919.58,WEAK,44.9
SHW,361.57,2.07,0.74,2436470.0,64.4,2.9712,False,337.32,330.26,7.19,20.2,61.3,10.9,376.95,True,,False,False,True,True,True,1.37,True,True,True,False,356.94,372.42,3.0,1.28,2.34,21,7592.97,WEAK,44.7
SMCI,31.69,10.65,0.93,56142820.0,56.9,0.5536,False,28.69,29.92,10.45,16.3,94.6,2.43,59.4,False,,False,False,True,True,True,3.35,True,True,True,False,31.06,32.64,3.0,1.99,1.51,158,5007.02,WEAK,44.7
DOW,30.33,1.47,0.69,11358840.0,50.6,0.1887,False,30.03,31.26,1.01,12.5,93.2,1.23,42.31,False,Engulfing,False,False,False,False,False,-2.88,True,True,False,False,29.72,31.24,3.0,2.01,1.49,163,4943.79,WEAK,43.7
SOFI,18.7,3.72,0.66,91038360.0,59.1,0.0917,True,17.25,17.32,8.41,16.0,98.3,0.96,32.73,False,,False,False,True,True,True,1.28,True,True,True,False,18.33,19.26,2.99,1.98,1.51,270,5049.0,WEAK,43.3
EBAY,109.61,2.31,1.1,4001960.0,45.7,-0.5238,False,112.13,110.57,-2.25,13.7,96.8,3.39,118.98,False,Marubozu,True,False,True,True,False,-0.87,True,True,False,False,107.42,112.9,3.0,2.0,1.5,45,4932.45,WEAK,43.1
T,23.38,-0.89,0.63,88207040.0,55.9,0.1259,False,22.92,22.99,1.99,32.0,82.8,0.72,28.75,False,,False,False,False,False,False,-1.02,True,True,False,False,23.02,24.08,2.99,1.54,1.94,277,6476.26,WEAK,43.1
MDT,86.2,-0.55,0.61,7237340.0,59.7,0.2281,False,84.0,82.41,2.62,16.1,96.9,2.26,103.76,False,,False,False,False,True,False,-1.37,False,True,False,False,84.95,88.79,3.0,1.45,2.07,80,6896.0,WEAK,42.4
ROST,251.06,-0.73,0.94,2261370.0,67.9,1.8649,False,239.75,231.4,4.72,28.9,23.2,5.54,257.0,True,,False,True,False,True,False,0.0,True,True,False,False,250.34,258.59,3.0,0.29,10.46,138,34646.28,WEAK,42.2
INTC,100.86,10.84,0.91,129178450.0,49.4,0.2189,True,99.1,103.28,1.78,22.6,92.5,8.58,142.35,False,Morning Star,False,False,True,True,True,4.75,True,True,True,False,98.84,103.89,3.0,2.0,1.5,49,4942.14,WEAK,42.0
BMY,65.89,0.64,1.27,13588260.0,72.8,0.4311,False,61.87,59.4,6.5,39.9,82.8,1.89,68.1,True,,False,False,False,True,False,-0.89,False,True,True,False,64.57,67.87,3.01,2.0,1.5,75,4941.75,WEAK,41.8
XOM,153.96,-0.71,0.98,14250050.0,59.3,0.4026,False,151.1,148.42,1.89,23.7,84.7,3.86,175.22,False,,False,False,False,True,False,-2.22,False,True,False,False,150.88,158.58,3.0,2.0,1.5,32,4926.72,WEAK,41.7
JPM,357.52,1.38,1.12,7581980.0,64.9,-0.1521,False,346.19,333.3,3.27,15.2,40.0,7.46,363.0,True,,False,True,False,True,True,0.67,True,True,False,False,353.87,368.25,3.0,1.02,2.94,27,9653.04,WEAK,41.6
BA,237.16,1.57,0.86,7482570.0,63.8,2.6377,False,219.55,219.69,8.02,17.1,80.9,7.87,254.35,False,,False,False,False,True,True,1.4,True,True,True,False,232.88,244.27,3.0,1.8,1.66,23,5454.68,WEAK,41.6
ADBE,257.49,2.45,0.67,5877900.0,62.7,3.1164,False,237.26,233.33,8.52,19.6,92.0,12.15,370.86,False,,False,False,True,True,False,-1.4,True,True,True,False,252.34,265.21,3.0,2.0,1.5,19,4892.31,WEAK,40.6
BLK,1131.13,0.4,0.83,748830.0,65.4,7.299,False,1069.92,1047.4,5.72,22.9,1.4,28.77,1200.54,False,,False,True,False,True,False,1.05,True,True,False,False,1130.85,1165.06,3.0,0.02,121.18,357,403813.41,WEAK,40.2
CHTR,153.07,6.22,0.69,4161260.0,65.4,2.7386,False,137.8,142.85,11.08,16.3,97.3,7.83,285.82,False,Marubozu,True,False,True,False,False,-0.22,True,True,True,False,150.01,157.66,3.0,2.0,1.5,32,4898.24,WEAK,40.1
ADP,270.62,0.31,0.95,2715390.0,67.2,1.1972,False,254.8,240.66,6.21,37.2,97.6,8.71,301.7,False,,False,False,False,True,False,-1.78,True,True,True,False,265.21,278.74,3.0,2.0,1.5,18,4871.16,WEAK,39.8
FCX,67.3,5.75,0.86,14464190.0,60.9,0.6127,False,62.62,62.67,7.48,15.8,74.0,2.95,72.1,False,,False,False,True,True,True,4.01,True,True,True,False,65.95,69.32,3.0,2.01,1.5,74,4980.2,WEAK,39.6
SBUX,104.97,1.55,1.01,9473430.0,53.1,-0.1521,False,104.28,103.03,0.66,10.7,82.1,3.07,109.23,True,,False,False,False,True,False,-0.35,True,True,False,False,102.87,108.12,3.0,2.0,1.5,47,4933.59,WEAK,39.2
NUE,274.04,4.88,1.01,1500050.0,71.6,3.4933,False,248.49,239.21,10.28,25.8,97.0,8.68,274.42,True,,False,False,True,True,True,1.66,True,True,True,False,268.56,282.26,3.0,2.0,1.5,18,4932.72,WEAK,39.1
BAC,62.9,0.67,0.88,32112060.0,66.7,-0.0961,False,61.04,58.38,3.05,32.0,46.2,1.12,63.54,True,,False,True,False,True,False,-0.02,True,True,False,False,62.35,64.59,2.69,0.87,3.07,181,11384.9,WEAK,38.5
COP,117.94,-1.02,0.81,6100810.0,55.9,0.396,False,115.91,114.84,1.75,17.2,78.0,3.15,134.87,False,,False,False,False,True,False,-1.28,False,True,False,False,116.08,121.48,3.0,1.58,1.9,53,6250.82,WEAK,38.1
COF,221.91,1.94,0.66,4721150.0,67.8,1.0347,False,207.92,201.74,6.73,17.3,81.5,5.85,257.54,False,,False,False,True,True,True,0.76,True,True,True,False,217.47,228.57,3.0,2.0,1.5,22,4882.02,WEAK,37.6
AAPL,309.38,1.96,1.11,60833800.0,44.7,-3.5222,False,319.72,309.61,-3.23,27.0,88.6,9.77,344.57,False,,False,False,True,True,False,-0.23,True,True,False,False,303.19,318.66,3.0,2.0,1.5,16,4950.08,WEAK,37.4
