Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
HDFCBANK,739.5,1.16,1.32,26856647.0,59.5,5.133,False,717.97,731.87,3.0,21.9,76.8,13.02,1003.9,False,,False,False,True,False,False,0.0,True,False,False,False,729.05,759.03,2.64,1.41,1.87,478,353481.0,WEAK,42.7
ETERNAL,335.9,2.77,1.32,15344147.0,67.7,-0.2069,False,322.9,311.74,4.03,19.2,93.8,7.61,368.45,False,Engulfing,False,False,True,True,False,0.0,False,False,False,False,329.18,345.98,3.0,2.0,1.5,744,249909.6,WEAK,42.4
NAUKRI,1296.4,3.61,1.48,1150800.0,52.2,-8.2476,False,1288.52,1254.29,0.61,22.1,83.5,37.91,1423.55,False,,False,False,True,True,True,1.1,False,False,False,False,1270.47,1335.29,3.0,2.0,1.5,192,248908.8,WEAK,37.9
TORNTPHARM,4970.0,2.69,1.18,304937.0,53.5,-6.3002,False,4918.49,4881.53,1.05,14.6,88.0,104.07,5250.0,False,,False,False,True,True,False,0.41,True,False,False,False,4870.6,5119.1,3.0,2.0,1.5,50,248500.0,WEAK,36.3
HCLTECH,1281.0,2.54,1.22,2258528.0,51.5,-0.8747,False,1270.12,1269.38,0.86,15.0,91.8,35.0,1729.01,False,Engulfing,False,False,True,True,False,-0.56,False,False,False,False,1255.38,1319.43,3.0,2.0,1.5,195,249795.0,WEAK,35.8
DRREDDY,1198.3,1.12,1.24,1387117.0,59.1,5.8605,False,1167.66,1186.98,2.62,25.4,49.4,23.13,1405.98,False,,False,True,True,False,False,0.0,True,False,False,False,1185.0,1233.0,2.9,1.11,2.61,375,449362.52,WEAK,34.6
DMART,3800.4,1.35,1.54,418837.0,49.3,11.0935,False,3778.22,3883.31,0.59,32.3,82.8,71.46,4789.8,False,,False,False,True,False,False,-0.48,False,False,False,False,3732.0,3907.59,2.82,1.8,1.57,73,277429.19,WEAK,33.6
BANDHANBNK,179.0,2.29,1.3,11746090.0,60.1,1.409,False,172.56,176.42,3.73,15.1,59.9,5.09,218.86,False,,False,True,True,False,True,0.57,True,False,False,False,175.63,184.37,3.0,1.88,1.59,1483,265457.0,WEAK,32.3
IDFCFIRSTB,85.8,-0.14,1.31,15495418.0,52.2,-0.1547,False,85.67,83.9,0.15,25.2,44.4,1.45,88.5,True,,False,True,False,True,False,0.0,True,False,False,False,85.2,87.98,2.54,0.7,3.63,8333,714971.43,WEAK,31.3
IOC,136.53,-0.34,1.23,7013015.0,49.9,0.1621,False,136.13,137.66,0.3,23.0,13.9,2.31,184.96,False,,False,True,False,False,False,-0.07,False,False,False,False,136.34,139.99,2.53,0.14,18.21,26315,3592786.92,WEAK,15.7
