Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
ADI,353.8,1.68,0.8,2743090.0,68.0,3.561,334.71,324.41,5.7,22.0,78.2,9.41,362.07,True,Morning Star,False,False,True,True,False,-0.28,True,True,False,346.72,364.41,3.0,2.0,1.5,HIGH,97.5
JPM,309.95,1.31,0.96,8583420.0,61.8,2.1245,300.69,299.39,3.08,20.6,100.0,6.98,334.16,False,Marubozu,True,False,True,True,False,-0.19,False,True,False,305.2,319.25,3.0,1.53,1.96,HIGH,90.5
CSCO,84.5,2.6,0.85,17148600.0,64.2,0.3942,80.98,79.45,4.35,14.2,98.8,2.08,87.71,True,Marubozu,True,False,True,True,False,-0.34,False,True,False,82.81,87.03,2.99,2.0,1.5,HIGH,90.5
CMCSA,29.35,3.71,1.18,23045720.0,57.5,0.1531,28.55,28.91,2.81,19.3,90.8,0.7,32.98,False,,False,False,True,True,False,0.14,True,True,False,28.76,30.23,3.0,2.01,1.49,HIGH,88.5
CAT,772.66,0.32,0.95,2113470.0,60.0,6.1446,746.4,717.9,3.52,16.5,99.2,24.79,798.54,True,Hammer,False,False,True,True,False,-0.28,False,True,False,757.21,795.84,3.0,2.0,1.5,HIGH,84.5
PEP,158.38,2.28,1.92,5433520.0,55.2,0.4602,155.99,155.81,1.53,14.5,74.5,3.15,169.96,False,,False,False,True,True,False,0.45,True,True,False,155.23,163.1,2.98,1.99,1.5,HIGH,83.5
CI,276.37,2.88,1.1,1150460.0,54.4,0.8518,271.74,272.93,1.7,21.2,98.5,6.66,342.75,False,,False,False,True,True,True,0.73,False,True,False,270.84,284.66,3.0,2.0,1.5,HIGH,81.0
UNP,251.07,1.23,1.07,2465700.0,57.6,1.1657,247.36,246.09,1.5,22.2,94.8,4.52,268.14,False,,False,False,True,True,False,-0.23,False,True,False,246.88,257.84,2.7,1.67,1.62,GOOD,78.5
PLD,142.17,1.72,1.32,3657910.0,70.3,1.0918,135.61,133.93,4.83,21.7,20.0,3.06,145.01,True,,False,True,True,True,True,2.05,True,True,False,141.46,146.44,3.0,0.5,6.01,GOOD,75.2
CB,328.42,0.35,1.28,1282270.0,51.8,0.0131,327.66,324.57,0.23,11.5,84.3,5.67,344.65,True,,False,False,True,True,False,0.0,False,True,False,325.78,336.92,2.59,0.8,3.22,GOOD,75.0
MSFT,420.26,2.2,1.38,30103110.0,70.8,6.6201,386.46,398.88,8.75,27.9,93.5,9.81,552.24,False,,False,False,True,True,True,2.1,True,True,True,412.14,432.87,3.0,1.93,1.55,GOOD,74.5
IBM,251.0,2.53,1.14,4203760.0,54.8,1.4337,243.76,253.42,2.97,17.0,95.7,7.15,323.06,False,,False,False,True,False,True,1.61,True,True,False,246.13,258.53,3.0,1.94,1.55,GOOD,73.5
ELV,315.82,1.49,0.91,1490780.0,58.5,2.6683,306.36,310.96,3.09,21.4,95.6,8.98,428.83,False,Engulfing,False,False,True,False,False,-0.1,False,True,False,309.5,325.29,3.0,2.0,1.5,GOOD,73.5
AMAT,389.9,-1.11,0.97,5270140.0,61.0,3.748,372.03,352.62,4.8,17.0,60.8,15.42,407.29,True,,False,False,False,True,False,-1.35,True,True,False,384.3,401.6,3.0,1.44,2.09,MODERATE,68.5
BMY,58.96,1.85,0.87,9465560.0,51.3,-0.0676,58.72,58.12,0.41,12.0,98.5,1.32,62.25,False,Marubozu,True,False,True,True,False,-0.38,False,True,False,57.78,60.73,3.0,2.0,1.5,MODERATE,67.5
META,676.87,0.79,0.58,16287690.0,67.6,13.8095,620.51,625.9,9.08,22.8,92.8,20.4,794.38,False,,False,False,True,True,True,0.66,True,True,True,667.75,697.18,3.0,1.35,2.23,MODERATE,61.9
TXN,223.1,3.15,1.35,4954170.0,70.3,3.1743,206.54,202.3,8.02,23.1,87.4,6.02,231.32,True,,False,False,True,True,False,0.2,False,True,True,218.64,229.79,3.0,2.0,1.5,MODERATE,61.2
QCOM,134.47,1.07,0.89,9189570.0,57.7,1.3876,130.58,136.36,2.98,24.1,68.5,3.52,203.6,False,Engulfing,False,False,True,False,False,-0.95,True,True,False,131.79,138.5,3.0,1.99,1.5,MODERATE,61.0
ETN,392.73,-0.59,0.93,1947070.0,60.5,3.1602,379.64,368.42,3.45,15.4,61.1,12.39,407.83,True,,False,False,False,True,False,-0.27,False,True,False,387.66,404.51,3.0,1.29,2.32,MODERATE,58.5
