Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
BAJAJ.AUTO,10593.0,0.97,1.57,355300.0,61.2,-6.5736,False,10296.13,9957.18,2.88,30.5,74.8,257.89,10785.0,True,,False,False,True,True,False,0.37,True,False,False,False,10449.0,10910.79,3.0,1.36,2.21,34,360162.0,WEAK,42.3
MARICO,830.0,0.81,1.45,1457917.0,60.8,-2.2399,False,818.29,795.08,1.43,35.4,65.2,17.03,848.8,True,,False,False,True,True,False,-0.1,True,False,False,False,820.65,854.9,3.0,1.13,2.66,534,443220.0,WEAK,37.5
NESTLEIND,1428.6,1.06,0.86,1719504.0,55.8,-12.5599,False,1423.26,1371.63,0.38,38.2,83.2,28.99,1498.1,True,,False,False,True,True,False,0.28,True,False,False,False,1413.2,1471.46,3.0,1.08,2.78,324,462866.39,WEAK,37.0
INDUSINDBK,932.3,0.67,1.43,1628113.0,61.3,-0.4667,False,903.24,886.79,3.22,20.8,80.7,23.11,968.85,True,,False,False,True,True,False,0.01,False,False,False,False,921.0,960.27,3.0,1.21,2.48,442,412076.59,WEAK,37.0
ADANIPOWER,244.53,4.78,2.22,41211861.0,74.7,-0.3878,False,220.19,199.87,11.05,32.5,90.2,8.73,245.7,True,,False,False,True,True,False,0.37,True,False,True,False,239.64,251.87,3.0,2.0,1.5,1022,249909.66,WEAK,36.4
HINDALCO,1103.8,0.38,1.02,5742827.0,62.3,1.2863,False,1066.05,1020.96,3.54,30.4,39.3,28.75,1119.8,True,,False,True,True,True,False,0.22,True,False,False,False,1094.6,1136.91,3.0,0.83,3.6,543,599363.43,WEAK,35.1
IGL,166.01,3.45,1.83,5794835.0,58.3,0.21,True,159.82,161.7,3.87,16.3,53.6,5.21,223.11,False,,False,True,True,False,True,0.92,True,False,False,False,162.69,170.99,3.0,2.0,1.5,1506,250011.05,WEAK,34.8
JSWSTEEL,1293.6,0.33,0.74,2299769.0,59.6,-1.4308,False,1274.47,1246.97,1.5,16.6,59.6,25.56,1314.0,True,Engulfing,False,False,True,True,False,0.0,True,False,False,False,1282.7,1331.94,2.96,0.84,3.52,458,592468.79,WEAK,34.2
PGHH,9873.0,2.22,1.59,9638.0,50.1,4.4552,True,9813.75,10119.29,0.6,18.4,73.8,220.94,14273.41,False,Morning Star,False,False,True,False,False,0.0,True,False,False,False,9675.54,10169.19,3.0,2.0,1.5,25,246825.0,WEAK,33.7
TMPV,385.6,3.31,1.59,13464636.0,70.5,3.0504,False,356.73,351.04,8.09,25.2,89.0,10.34,744.0,False,,False,False,True,True,False,0.13,True,False,True,False,377.89,397.17,3.0,2.0,1.5,648,249868.8,WEAK,33.6
ASIANPAINT,2647.0,-0.41,0.42,1155818.0,65.2,1.4969,False,2567.11,2491.52,3.11,27.6,39.1,59.21,2985.7,False,,False,False,True,True,False,-0.29,True,False,False,False,2635.9,2726.41,3.0,0.42,7.15,450,1191150.0,WEAK,33.2
BERGEPAINT,515.55,2.12,0.23,1637173.0,60.5,-1.3619,False,498.02,480.65,3.52,32.0,75.4,17.98,600.97,False,,False,False,True,True,True,0.7,False,False,False,False,505.24,531.02,3.0,2.0,1.5,484,249526.19,WEAK,32.2
