Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
PAYTM,1283.2,2.1,1.24,2906604.0,56.1,-10.2194,False,1268.74,1203.93,1.14,31.1,77.6,45.74,1407.0,False,Engulfing,False,False,True,True,False,-0.86,False,False,False,False,1257.54,1321.7,3.0,2.0,1.5,194,248940.79,WEAK,40.9
ICICIBANK,1432.9,-0.12,1.43,7605995.0,61.6,-1.2637,False,1411.98,1367.98,1.48,34.4,71.1,25.24,1488.51,True,,False,False,True,True,False,-0.46,True,False,False,False,1415.4,1470.77,2.64,1.22,2.16,285,408376.51,WEAK,39.9
TITAN,4677.0,-0.43,1.1,465494.0,68.4,3.4988,False,4563.89,4420.26,2.48,36.6,78.5,76.02,4733.0,True,,False,False,False,True,False,-1.96,False,False,False,False,4604.1,4791.02,2.44,1.56,1.56,68,318036.0,WEAK,39.9
DIVISLAB,7248.5,-0.36,1.24,265186.0,65.8,29.8416,False,7046.3,6824.59,2.87,37.7,69.4,142.25,7407.95,True,,False,False,True,True,False,-0.62,False,False,False,False,7177.0,7461.88,2.94,0.99,2.98,69,500146.5,WEAK,38.0
PIDILITIND,1570.9,0.43,3.42,642470.0,53.0,-3.7799,False,1566.19,1531.28,0.3,28.0,70.6,33.08,1615.07,True,,False,False,True,True,False,-0.14,False,False,False,False,1539.48,1618.03,3.0,2.0,1.5,159,249773.1,WEAK,36.3
SBILIFE,1858.6,0.28,1.66,621384.0,57.8,2.8429,False,1822.93,1821.9,1.96,22.6,48.0,40.4,2129.04,False,,False,True,True,True,False,-0.51,False,False,False,False,1830.1,1914.36,3.0,1.53,1.96,175,325255.0,WEAK,33.0
NESTLEIND,1443.5,-0.3,2.5,1215292.0,52.7,0.4353,False,1438.31,1415.67,0.36,18.4,34.0,32.44,1510.0,True,,False,True,True,True,False,-0.56,False,False,False,False,1431.0,1486.81,3.0,0.87,3.46,400,577400.0,WEAK,29.2
COLPAL,2086.1,0.01,1.16,170214.0,55.6,7.151,False,2056.67,2049.11,1.43,15.4,54.4,45.67,2448.35,False,,False,True,True,True,False,-1.0,False,False,False,False,2065.0,2148.68,3.0,1.01,2.97,236,492319.62,WEAK,24.1
BHARTIARTL,1898.2,-0.46,1.11,4055886.0,54.1,-0.366,False,1889.28,1864.91,0.47,22.1,74.8,31.17,2147.47,False,,False,False,False,True,False,-0.36,False,False,False,False,1878.0,1944.95,2.46,1.06,2.31,247,468855.39,WEAK,21.9
ITC,283.45,0.76,2.98,8376933.0,48.8,0.2858,False,283.04,287.14,0.15,19.5,73.6,4.18,407.14,False,,False,False,True,False,False,-0.62,False,False,False,False,279.55,289.72,2.21,1.38,1.61,1282,363382.92,WEAK,21.8
GODREJCP,1059.5,0.09,1.49,276708.0,51.3,-2.6077,False,1059.26,1052.39,0.02,12.0,68.5,24.72,1291.23,False,,False,False,True,False,False,-0.77,False,False,False,False,1044.9,1091.29,3.0,1.38,2.18,342,362349.0,WEAK,18.0
BRITANNIA,5379.5,-0.16,1.46,142206.0,52.7,5.9228,False,5361.82,5360.98,0.33,12.8,47.2,98.26,6336.0,False,,False,True,True,False,False,-0.09,False,False,False,False,5316.5,5526.9,2.74,1.17,2.34,79,424980.5,WEAK,17.8
