Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
UNP,303.97,0.72,1.88,2179740.0,63.4,0.1998,True,295.7,287.26,2.8,23.5,51.8,6.49,315.99,True,Morning Star,False,True,True,True,False,-0.35,False,True,False,False,300.01,313.09,3.0,1.3,2.3,25,7599.25,WEAK,45.8
EQIX,1082.61,0.51,0.6,597030.0,58.1,4.9617,False,1058.19,1048.19,2.31,13.4,81.6,29.47,1118.65,True,,False,False,True,True,False,-0.15,True,True,False,False,1064.62,1115.09,3.0,1.66,1.81,5,5413.05,WEAK,40.8
FCX,71.22,3.08,1.6,11036980.0,61.6,0.209,False,66.84,64.95,6.56,14.7,92.1,2.76,72.1,True,Morning Star,False,False,True,True,False,-1.84,False,True,True,False,69.8,73.36,3.0,1.99,1.51,70,4985.4,WEAK,40.5
DE,620.94,6.94,3.3,969700.0,55.4,-1.9817,False,606.5,600.71,2.38,18.8,65.6,19.01,670.49,False,,False,False,True,True,True,5.25,False,True,False,False,608.52,639.57,3.0,2.0,1.5,8,4967.52,WEAK,39.7
PGR,220.34,1.41,1.51,2596040.0,58.3,0.5979,True,212.74,212.03,3.57,16.6,44.6,5.56,239.38,False,,False,True,True,True,True,0.7,False,True,False,False,217.56,226.95,3.0,1.26,2.38,35,7711.9,WEAK,39.1
SPGI,432.16,1.29,1.36,1687320.0,58.2,1.5112,False,419.15,416.62,3.1,13.1,79.5,11.32,524.87,False,,False,False,True,True,False,-0.15,False,True,False,False,425.67,445.12,3.0,1.5,2.0,15,6482.4,WEAK,39.1
KO,90.5,0.17,1.17,12705270.0,69.2,0.1973,False,87.11,84.58,3.89,25.4,36.0,1.67,91.87,True,,False,True,True,True,False,-0.19,False,True,False,False,89.73,93.0,2.76,0.85,3.25,129,11674.5,WEAK,38.1
XOM,166.15,0.84,0.96,14329370.0,71.8,0.7559,False,157.37,152.08,5.58,26.6,3.1,3.66,174.09,True,,False,True,True,True,False,1.37,True,True,False,False,166.07,171.13,3.0,0.05,62.25,1250,207687.49,WEAK,38.1
CVX,205.77,0.0,1.02,7993290.0,71.3,1.2309,False,194.7,188.49,5.68,27.8,7.2,4.17,210.92,True,,False,True,True,True,False,1.53,True,True,False,False,205.52,211.94,3.0,0.12,24.68,399,82102.23,WEAK,38.1
COP,134.89,3.3,1.36,6879050.0,74.6,1.2447,False,122.98,118.32,9.68,25.5,73.1,3.39,135.87,True,,False,False,True,True,True,1.47,True,True,True,False,132.23,138.94,3.0,1.97,1.52,37,4990.93,WEAK,38.0
EOG,152.19,1.81,0.88,2759010.0,64.8,0.8443,False,143.7,140.13,5.91,17.6,39.3,3.84,153.67,True,,False,True,True,True,True,1.32,True,True,False,False,151.23,156.76,3.0,0.63,4.76,104,15827.76,WEAK,35.9
TMO,627.55,2.28,1.66,1659830.0,74.2,0.5615,True,584.52,551.37,7.36,32.0,73.8,16.28,642.71,True,,False,False,True,True,False,-0.6,False,True,True,False,615.0,646.38,3.0,2.0,1.5,7,4392.85,WEAK,35.9
