Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
UNH,428.19,2.44,0.93,6219680.0,64.2,0.0622,True,411.41,388.0,4.08,45.5,93.7,10.3,430.2,True,,False,False,True,True,True,1.43,True,True,False,False,422.13,441.04,3.0,1.42,2.12,16,6851.04,MODERATE,66.7
CVS,104.33,2.2,0.69,7249900.0,64.2,-0.2401,False,101.07,94.95,3.22,42.5,91.0,2.44,106.15,True,,False,False,True,True,True,1.54,True,True,False,False,102.4,107.46,3.0,1.85,1.62,51,5320.83,MODERATE,57.7
SPOT,493.95,2.26,1.15,1791590.0,58.1,2.9709,False,473.93,477.1,4.22,14.2,81.4,18.72,748.3,False,,False,False,True,True,False,2.48,True,True,False,False,486.05,508.77,3.0,1.6,1.88,12,5927.4,WEAK,48.0
MRK,128.86,1.64,0.89,11391870.0,63.2,0.7596,False,122.96,119.12,4.8,23.1,53.9,3.43,130.29,True,,False,False,True,True,True,1.57,True,True,False,False,127.89,132.73,3.0,0.75,3.99,103,13272.58,WEAK,47.5
D,69.83,0.82,2.48,5626240.0,61.8,-0.0384,False,68.27,66.36,2.29,30.0,17.4,1.26,70.59,True,,False,True,True,True,True,0.59,True,True,False,False,69.67,71.72,2.71,0.23,11.81,624,43573.92,WEAK,47.5
XOM,141.69,3.85,0.9,16247710.0,48.9,0.3113,True,140.74,145.02,0.68,24.0,98.6,3.32,175.22,False,Marubozu,True,False,True,False,True,1.55,True,True,False,False,138.86,145.94,3.0,2.0,1.5,35,4959.15,WEAK,46.6
SO,97.29,1.35,1.1,6483650.0,59.0,0.2514,False,95.14,94.16,2.26,16.9,19.3,1.81,99.26,True,,False,True,True,True,True,0.97,True,True,False,False,96.82,100.01,2.8,0.48,5.79,212,20625.48,WEAK,46.4
PG,152.75,2.3,0.8,10122520.0,59.0,0.048,True,148.8,147.33,2.65,15.2,74.3,3.24,166.0,False,,False,False,True,True,True,2.24,True,True,False,False,150.61,157.33,3.0,1.4,2.14,46,7026.5,WEAK,45.7
PSA,328.69,1.45,0.69,1016790.0,61.6,0.1539,False,319.59,310.41,2.85,16.9,64.1,7.09,330.81,True,,False,False,True,True,False,0.42,True,True,False,False,324.9,338.55,3.0,1.15,2.6,26,8545.94,WEAK,45.5
JPM,339.22,0.44,0.7,10171560.0,68.0,0.5584,False,326.08,316.04,4.03,30.7,49.4,7.13,341.91,True,,False,False,True,True,False,0.97,False,True,False,False,337.09,349.4,3.0,0.63,4.78,46,15604.12,WEAK,45.5
