Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
DIVISLAB,7414.0,2.28,1.14,477830.0,71.4,30.0831,False,7081.32,6847.7,4.7,38.5,81.1,149.13,7459.0,True,Morning Star,False,False,True,True,False,-0.37,True,True,False,False,7265.72,7636.42,3.0,2.0,1.5,33,244662.0,GOOD,75.0
SUNPHARMA,1973.7,1.68,2.85,1899391.0,66.3,-0.1942,False,1924.88,1875.82,2.54,34.7,92.5,31.08,1977.0,True,,False,False,True,True,False,0.38,True,True,False,False,1942.62,2020.32,2.36,1.57,1.5,160,315791.99,GOOD,70.6
RECLTD,368.15,1.81,2.19,4287398.0,61.3,0.7181,False,358.56,355.09,2.68,14.6,94.1,7.96,387.45,True,,False,False,True,True,False,-1.13,False,True,False,False,360.79,379.19,3.0,2.0,1.5,679,249973.85,MODERATE,65.8
CONCOR,510.5,6.9,5.13,2578868.0,63.6,1.8857,False,482.59,480.05,5.78,19.0,89.4,14.27,593.02,False,Morning Star,False,False,True,True,False,-1.58,False,True,False,False,500.29,525.82,3.0,2.0,1.5,489,249634.5,MODERATE,61.9
IDFCFIRSTB,84.88,5.06,12.26,14508125.0,68.8,0.0504,True,80.22,77.32,5.81,32.1,4.4,2.16,88.76,True,,False,True,True,True,False,6.82,True,True,False,False,84.7,87.43,3.0,0.21,14.17,27778,2357796.56,MODERATE,60.0
CHOLAFIN,1785.2,3.53,1.74,1126847.0,55.9,-13.8182,False,1758.9,1704.23,1.5,20.9,68.2,48.39,1874.26,True,,False,False,True,True,True,1.14,False,True,False,False,1749.5,1838.76,3.0,2.0,1.5,140,249927.99,MODERATE,56.2
SBILIFE,1866.8,0.44,1.39,792222.0,59.2,3.7702,False,1827.11,1823.66,2.17,23.2,88.7,39.97,2129.04,False,Hammer,False,False,False,True,False,0.08,False,True,False,False,1836.2,1922.8,3.0,1.64,1.83,163,304288.41,WEAK,52.8
M&M,3238.6,2.44,1.12,2030103.0,58.9,7.0045,False,3150.26,3122.28,2.8,13.8,87.9,72.21,3799.99,False,,False,False,True,True,True,0.68,False,True,False,False,3179.0,3335.76,3.0,1.84,1.63,83,268803.81,WEAK,52.1
NAUKRI,1194.3,2.47,1.34,1745015.0,66.5,-3.2466,False,1142.66,1080.68,4.52,35.5,72.4,34.68,1427.72,False,,False,False,True,True,True,0.51,True,True,False,False,1171.45,1230.13,3.0,1.91,1.57,218,260357.41,WEAK,51.0
GAIL,174.23,2.48,1.72,6199863.0,54.9,-0.2266,False,172.42,170.07,1.05,12.8,86.2,3.6,181.22,True,,False,False,True,True,False,0.05,False,True,False,False,170.75,179.46,3.0,2.0,1.5,1436,250194.27,WEAK,48.7
HAL,4619.0,1.0,1.15,604742.0,65.2,14.3222,False,4491.73,4416.16,2.83,14.3,61.9,87.45,4936.98,False,,False,False,True,True,False,0.19,False,True,False,False,4577.0,4750.17,2.84,0.91,3.12,119,549661.0,WEAK,46.2
INFY,1079.2,3.68,1.21,13166254.0,50.9,1.8369,False,1069.99,1101.13,0.86,12.6,88.6,31.29,1691.4,False,,False,False,True,False,True,2.32,True,True,False,False,1057.62,1111.58,3.0,2.0,1.5,231,249295.19,WEAK,45.6
COLPAL,2136.6,2.42,1.41,271090.0,62.1,9.3844,False,2064.28,2052.55,3.5,16.5,71.1,47.4,2448.35,False,,False,False,True,True,False,0.13,False,True,False,False,2093.87,2200.7,3.0,2.0,1.5,117,249982.21,WEAK,43.0
CANBK,127.26,1.28,2.16,22576117.0,50.1,0.1244,False,126.9,128.25,0.29,11.0,37.8,3.29,157.69,False,,False,True,True,False,True,0.68,True,True,False,False,125.78,131.08,3.0,1.16,2.58,3378,429884.29,WEAK,37.6
ETERNAL,295.85,5.66,1.34,35885527.0,64.2,-0.9432,False,282.34,270.65,4.78,34.3,92.6,9.64,368.45,False,,False,False,True,True,True,0.54,False,True,False,False,289.93,304.73,3.0,2.0,1.5,844,249697.41,WEAK,37.3
