Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
HINDALCO,1109.2,0.9,1.15,3598150.0,64.2,1.1648,True,1058.12,1014.23,4.83,30.3,73.9,28.44,1115.0,True,,False,False,True,True,False,-0.03,True,True,False,False,1092.8,1142.48,3.0,1.48,2.03,304,337196.79,MODERATE,64.1
ASIANPAINT,2639.8,1.58,1.75,890253.0,65.6,1.0956,False,2548.27,2478.13,3.59,27.6,61.4,62.91,2985.7,False,,False,False,True,True,False,0.28,True,True,False,False,2600.2,2718.99,3.0,1.5,2.0,126,332614.81,MODERATE,62.6
SIEMENS,3811.7,2.45,2.21,241555.0,59.9,-14.8497,False,3669.12,3535.72,3.89,22.9,81.4,126.5,3930.0,True,Engulfing,False,False,True,True,False,0.0,False,True,False,False,3735.47,3926.05,3.0,2.0,1.5,65,247760.5,MODERATE,62.1
BANDHANBNK,194.61,1.85,1.73,6533706.0,55.9,-2.1185,False,192.26,182.41,1.22,23.7,65.0,6.34,212.66,False,Engulfing,False,False,True,True,False,0.0,True,True,False,False,190.72,200.45,3.0,2.0,1.5,1285,250073.85,MODERATE,59.5
SAIL,201.21,2.38,2.02,12912612.0,66.1,0.3328,False,189.26,177.03,6.31,34.5,85.5,6.98,209.7,True,,False,False,True,True,False,0.24,True,True,True,False,197.19,207.25,3.0,2.0,1.5,1243,250104.04,WEAK,52.5
TMPV,373.25,2.72,0.81,12857349.0,65.0,1.9212,False,353.75,349.15,5.51,22.5,87.1,10.18,419.0,False,,False,False,True,True,True,0.77,True,True,False,False,366.15,384.45,3.0,1.9,1.58,704,262768.0,WEAK,52.1
AXISBANK,1285.4,2.56,1.35,3703098.0,52.9,-0.2201,False,1270.73,1282.74,1.15,15.3,90.2,28.79,1418.3,False,,False,False,True,True,False,0.06,True,True,False,False,1259.69,1323.96,3.0,2.0,1.5,194,249367.6,WEAK,49.3
FEDERALBNK,287.2,1.22,1.39,4851856.0,50.9,-0.698,False,286.81,284.16,0.14,12.8,76.9,7.27,302.0,True,,False,False,True,True,False,0.14,True,True,False,False,283.2,295.82,3.0,1.39,2.15,1249,358712.82,WEAK,48.7
PIDILITIND,1478.4,0.38,0.31,1727393.0,61.8,2.6922,False,1436.96,1415.79,2.88,18.3,77.6,34.42,1574.95,False,,False,False,True,True,False,0.09,True,True,False,False,1459.0,1522.75,3.0,1.31,2.29,257,379948.81,WEAK,47.7
APOLLOHOSP,8362.5,0.65,1.39,407614.0,72.6,29.1008,False,7983.06,7769.38,4.75,25.7,58.0,168.16,8440.5,True,,False,True,True,True,False,0.0,False,True,False,False,8255.0,8613.38,3.0,1.29,2.33,46,384675.0,WEAK,47.6
GAIL,160.77,3.12,3.77,5078334.0,51.8,-1.1387,False,160.29,158.95,0.3,17.9,82.9,4.46,195.53,False,Engulfing,False,False,True,True,False,-1.86,False,True,False,False,157.55,165.59,3.0,2.0,1.5,1552,249515.05,WEAK,47.4
WIPRO,203.11,1.69,2.19,18309173.0,59.2,0.8795,False,197.06,201.29,3.07,16.2,65.1,4.17,266.23,False,,False,False,True,False,False,0.13,False,True,False,False,199.05,209.2,3.0,2.0,1.5,1231,250028.41,WEAK,44.3
DIVISLAB,6887.0,0.42,1.47,240652.0,66.5,3.0591,False,6691.44,6477.23,2.92,38.3,56.9,145.99,7039.45,True,,False,True,True,True,False,0.0,False,True,False,False,6790.0,7093.61,3.0,1.41,2.13,51,351237.0,WEAK,43.9
