Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
ONGC,285.5,-0.4,1.5,28019440.0,62.3,1.338,276.83,267.84,3.13,37.7,82.1,8.34,293.0,True,,False,False,False,True,False,-2.32,True,True,False,279.79,294.06,3.0,2.0,1.5,HIGH,112.8
BHEL,265.7,4.78,1.52,11523217.0,55.6,0.5555,255.77,259.43,3.88,15.3,68.8,10.53,305.9,False,,False,False,True,True,True,3.0,True,True,False,261.08,273.67,3.0,1.74,1.73,HIGH,105.6
ADANIPORTS,1453.3,5.24,2.61,2931438.0,56.1,11.6373,1394.47,1427.82,4.22,16.4,7.6,52.93,1584.0,False,,False,True,True,True,True,6.08,True,True,False,1449.0,1496.9,3.0,0.3,10.14,HIGH,87.4
PFC,417.65,2.52,1.55,9465497.0,56.8,0.4612,404.07,397.33,3.36,17.4,32.4,15.91,431.53,True,,False,True,False,True,True,3.83,True,True,False,413.75,430.18,3.0,0.93,3.21,HIGH,87.0
INDIANB,956.5,5.66,1.21,2064413.0,59.0,6.5812,896.97,892.16,6.64,20.1,90.4,37.18,1000.0,True,,False,False,True,True,True,2.73,True,True,True,937.37,985.2,3.0,2.0,1.5,HIGH,85.9
TITAN,4492.5,6.19,2.94,1303876.0,66.8,43.7394,4142.53,4122.96,8.45,22.5,93.6,131.78,4505.0,True,,False,False,True,True,True,2.85,False,True,False,4402.65,4627.28,3.0,2.0,1.5,HIGH,82.8
BAJAJ.AUTO,9366.0,3.5,1.31,362226.0,54.0,41.687,9120.49,9290.59,2.69,25.8,43.5,278.11,10187.0,False,,False,True,False,True,True,3.49,True,True,False,9262.0,9646.98,3.0,1.11,2.7,GOOD,75.7
MGL,1008.55,5.61,1.5,499070.0,50.3,6.0064,991.11,1043.83,1.76,24.0,83.5,39.22,1549.34,False,,False,False,True,False,True,3.98,True,True,False,988.38,1038.81,3.0,2.0,1.5,GOOD,74.2
NTPC,374.15,1.44,1.33,14706106.0,51.7,-1.5751,372.6,366.89,0.42,16.7,80.8,9.59,394.5,False,,False,False,False,True,True,1.26,True,True,False,368.25,385.37,3.0,1.58,1.9,GOOD,74.2
EICHERMOT,7131.0,7.96,1.27,723716.0,52.0,19.4082,6956.96,7169.22,2.5,29.9,87.8,252.41,8230.0,False,,False,False,True,True,True,4.45,True,True,False,6988.38,7344.93,3.0,2.0,1.5,GOOD,73.0
KOTAKBANK,380.15,4.74,1.2,25045929.0,50.9,2.2353,373.4,391.71,1.81,38.6,91.5,10.85,459.85,False,Hammer,False,False,True,False,True,3.87,True,True,False,372.55,391.55,3.0,2.0,1.5,GOOD,71.8
BEL,433.1,1.24,1.12,17951801.0,52.3,0.6882,427.36,428.72,1.34,19.7,38.4,13.53,473.45,False,,False,True,False,True,True,2.85,True,True,False,428.8,446.09,3.0,0.99,3.02,GOOD,70.6
DLF,572.85,7.26,2.47,5964449.0,54.8,6.0313,546.59,585.63,4.8,33.0,89.9,21.98,880.36,False,,False,False,True,False,True,3.91,True,True,False,561.39,590.04,3.0,2.0,1.5,MODERATE,67.9
GODREJCP,1075.15,4.47,1.65,2006896.0,52.2,8.4176,1047.34,1101.7,2.66,36.7,33.9,33.36,1297.65,False,,False,True,True,False,True,3.54,True,True,False,1065.6,1107.4,3.0,0.89,3.38,MODERATE,65.9
ASIANPAINT,2282.4,4.4,2.05,1419396.0,52.0,14.2833,2235.39,2345.82,2.1,29.3,40.6,69.82,2985.7,False,,False,True,True,False,True,4.5,True,True,False,2245.2,2350.87,3.0,1.63,1.84,MODERATE,65.9
