Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
TORNTPHARM,4988.5,1.22,1.23,314198.0,54.2,6.1877,False,4932.37,4893.1,1.14,13.1,97.6,101.42,5250.0,True,Marubozu,True,False,True,True,False,-0.34,False,False,False,False,4906.5,5138.15,3.0,1.64,1.82,60,299310.0,WEAK,39.8
APOLLOHOSP,8889.0,0.01,1.52,287958.0,52.3,12.6083,False,8849.52,8782.56,0.45,14.2,59.7,151.21,9070.5,True,,False,False,True,True,False,0.03,False,False,False,False,8821.5,9115.81,2.55,0.76,3.36,74,657786.0,WEAK,29.9
BANDHANBNK,187.7,2.62,0.78,13023611.0,62.9,2.1864,False,177.21,177.94,5.92,18.6,90.0,5.6,218.86,False,,False,False,True,True,False,0.01,False,False,False,False,183.95,193.33,3.0,2.0,1.5,1333,250204.1,WEAK,29.6
COALINDIA,426.1,0.97,0.34,14050056.0,58.0,0.3403,False,418.5,416.6,1.82,22.9,89.6,7.56,478.71,False,,False,False,True,True,False,0.47,False,False,False,False,421.35,437.43,2.66,1.11,2.39,1052,448257.21,WEAK,29.2
LICHSGFIN,566.0,0.31,0.17,6237852.0,60.7,0.4513,False,551.61,538.6,2.61,26.1,67.6,14.53,586.43,True,,False,False,True,True,False,0.09,False,False,False,False,558.6,582.98,3.0,1.31,2.29,675,382050.0,WEAK,28.9
ITC,269.0,0.37,0.5,12558800.0,52.8,1.5076,False,266.14,271.3,1.07,27.8,100.0,4.51,406.57,False,Hammer,False,False,True,False,False,0.04,False,False,False,False,266.3,275.76,2.51,1.0,2.5,1851,497919.0,WEAK,26.7
DIVISLAB,9602.0,-0.23,1.49,446318.0,66.9,-24.6008,False,9259.94,8678.37,3.69,49.3,31.0,192.41,9740.0,True,,False,True,True,True,False,-0.87,False,False,False,False,9540.0,9890.06,3.0,0.65,4.65,80,768160.0,WEAK,26.0
POWERGRID,269.5,1.16,0.59,10599858.0,52.0,0.6822,False,267.5,271.5,0.75,13.6,91.2,4.38,323.44,False,Hammer,False,False,True,False,True,0.86,False,False,False,False,266.9,276.07,2.44,0.96,2.53,1923,518248.5,WEAK,24.6
DLF,670.4,-0.68,1.75,2903279.0,54.9,1.9385,False,659.53,655.11,1.65,19.1,26.6,15.96,776.75,False,,False,True,True,True,False,-1.22,False,False,False,False,666.55,690.51,3.0,0.57,5.22,1298,870179.23,WEAK,24.3
HDFCBANK,735.6,0.92,0.78,25448742.0,56.4,4.3864,False,723.55,732.34,1.67,22.9,75.7,12.99,1003.9,False,,False,False,True,False,False,-0.81,False,False,False,False,723.0,755.08,2.65,1.71,1.55,396,291297.59,WEAK,23.0
HAVELLS,1096.5,0.6,0.2,1515850.0,34.6,0.2782,True,1132.9,1177.29,-3.21,40.3,93.4,23.74,1546.34,False,Engulfing,False,False,True,False,False,-0.44,False,False,False,False,1085.2,1129.39,3.0,1.03,2.91,442,484653.0,WEAK,22.2
DMART,3834.2,1.23,0.55,539290.0,53.0,21.4273,False,3788.67,3872.32,1.2,24.7,100.0,71.69,4651.7,False,,False,False,True,False,False,0.06,False,False,False,False,3771.6,3941.73,2.8,1.63,1.72,79,302901.8,WEAK,22.1
SBILIFE,1755.0,-0.28,4.68,737876.0,51.6,10.4957,False,1739.85,1768.27,0.87,24.6,60.2,40.17,2129.04,False,,False,False,True,False,False,-2.84,False,False,False,False,1719.9,1807.65,3.0,2.0,1.5,142,249210.0,WEAK,21.3
HEROMOTOCO,5360.0,1.21,0.61,488995.0,49.7,10.2633,False,5354.57,5338.63,0.1,21.0,60.2,109.13,6175.52,False,,False,False,True,True,True,0.83,False,False,False,False,5304.0,5520.8,3.0,1.04,2.87,89,477040.0,WEAK,21.2
HINDUNILVR,1942.9,0.49,0.47,1568830.0,42.5,4.4605,False,1959.91,2014.35,-0.87,28.8,100.0,28.24,2619.75,False,Engulfing,False,False,True,False,False,0.0,False,False,False,False,1915.0,1985.26,2.18,1.44,1.52,179,347779.1,WEAK,21.2
ADANIPORTS,1785.3,-1.22,0.97,1643874.0,56.5,8.1332,False,1750.94,1737.42,1.96,20.3,37.6,37.81,1891.1,False,,False,True,True,True,False,-0.27,False,False,False,False,1775.0,1838.86,3.0,0.58,5.2,485,865870.52,WEAK,21.0
BERGEPAINT,458.35,1.99,0.45,482866.0,39.9,0.8695,False,468.1,486.98,-2.08,35.4,92.9,11.66,590.09,False,,False,False,True,False,True,0.56,False,False,False,False,449.8,472.1,3.0,1.87,1.61,584,267676.4,WEAK,20.0
SAIL,184.0,-0.78,2.14,11576780.0,53.7,-0.5742,False,181.13,179.49,1.59,18.5,20.1,6.15,209.7,False,,False,True,True,True,False,-1.48,False,False,False,False,182.15,189.52,3.0,1.01,2.98,2702,497168.0,WEAK,19.7
TATAPOWER,367.5,1.11,0.44,3914126.0,49.7,0.7399,False,366.93,371.99,0.16,24.4,94.2,6.94,462.04,False,Engulfing,False,False,True,False,False,-0.12,False,False,False,False,362.65,377.91,2.83,1.32,2.15,1030,378525.0,WEAK,19.5
DRREDDY,1201.0,0.05,0.6,1664256.0,58.1,7.0963,False,1180.11,1189.74,1.77,23.4,52.8,21.6,1405.98,False,,False,False,True,False,False,0.34,False,False,False,False,1193.4,1233.4,2.7,0.63,4.26,657,789057.0,WEAK,19.2
ETERNAL,335.0,-0.15,1.09,22404518.0,61.1,0.9044,False,328.02,315.72,2.13,18.7,40.2,7.57,368.45,False,,False,True,True,True,False,0.03,False,False,False,False,331.7,345.05,3.0,0.99,3.05,1515,507525.0,WEAK,19.2
AXISBANK,1222.4,3.03,1.6,4327345.0,44.7,-3.4587,False,1240.08,1253.36,-1.43,22.6,92.2,24.9,1417.21,False,,False,False,True,False,False,0.42,False,False,False,False,1197.95,1259.07,3.0,2.0,1.5,204,249369.6,WEAK,18.8
BRITANNIA,4937.5,0.87,0.41,264506.0,35.8,0.4662,True,5043.9,5177.34,-2.11,41.6,96.5,81.0,6168.27,False,,False,False,True,False,False,0.11,False,False,False,False,4883.0,5059.0,2.46,1.1,2.23,91,449312.5,WEAK,18.8
TITAN,4884.0,1.07,0.63,581977.0,45.5,-16.405,False,4931.34,4881.57,-0.96,29.2,100.0,81.65,5186.7,False,,False,False,True,True,False,0.47,False,False,False,False,4821.5,5006.48,2.51,1.28,1.96,80,390720.0,WEAK,18.0
RECLTD,312.95,1.52,0.8,4856018.0,43.4,1.1079,False,315.22,326.81,-0.72,54.1,100.0,5.65,381.34,False,,False,False,True,False,False,0.31,False,False,False,False,307.3,321.42,2.71,1.81,1.5,884,276647.81,WEAK,17.9
M&M,3035.0,1.75,1.11,1879532.0,35.1,-5.4562,False,3115.77,3185.57,-2.59,48.0,87.5,59.95,3799.99,False,Engulfing,False,False,True,False,False,-0.59,False,False,False,False,2975.05,3124.92,2.96,1.98,1.5,83,251905.0,WEAK,17.6
BAJFINANCE,996.9,1.52,0.91,6029828.0,40.3,-3.3284,False,1031.49,1039.62,-3.35,29.7,98.2,24.26,1176.4,False,Marubozu,True,False,True,False,False,0.0,False,False,False,False,980.2,1026.81,3.0,1.68,1.79,299,298073.11,WEAK,17.6
CANBK,125.9,-0.08,0.83,11019900.0,51.7,0.2586,False,125.08,126.46,0.66,9.7,81.6,2.13,157.69,False,,False,False,True,False,False,-0.83,False,False,False,False,124.57,129.1,2.54,1.06,2.41,3759,473258.11,WEAK,17.5
NAUKRI,1254.8,2.52,1.04,1093866.0,45.1,-5.9534,False,1281.5,1256.44,-2.08,21.4,90.4,40.96,1409.94,False,Engulfing,False,False,True,True,False,-0.62,False,False,False,False,1229.7,1292.44,3.0,2.0,1.5,199,249705.21,WEAK,17.2
RELIANCE,1226.0,0.56,1.2,10940553.0,37.4,-3.3161,False,1258.46,1282.17,-2.58,32.2,91.7,19.58,1604.38,False,,False,False,True,False,False,-0.71,False,False,False,False,1210.5,1255.36,2.39,1.26,1.89,322,394772.0,WEAK,16.7
ASIANPAINT,2444.0,2.14,0.67,633912.0,39.6,2.5102,True,2486.24,2561.03,-1.7,40.4,87.0,44.16,2960.02,False,,False,False,True,False,False,0.38,False,False,False,False,2399.84,2510.24,2.71,1.81,1.5,113,276172.0,WEAK,16.3
CIPLA,1399.7,0.05,0.98,1192974.0,51.5,4.774,False,1391.01,1403.98,0.62,25.0,34.7,24.62,1657.45,False,,False,True,True,False,False,0.28,False,False,False,False,1388.4,1436.63,2.64,0.81,3.27,442,618667.38,WEAK,15.2
BAJAJFINSV,1771.0,0.49,2.38,596598.0,28.0,-14.1043,False,1879.55,1909.77,-5.78,43.6,69.3,36.85,2193.13,False,,False,False,True,False,False,0.66,False,False,False,False,1755.0,1824.13,3.0,0.9,3.32,312,552552.0,WEAK,14.6
TATASTEEL,187.97,-0.03,0.47,34098920.0,53.4,0.5103,False,186.13,187.2,0.99,18.0,28.8,4.23,219.87,False,,False,True,True,False,False,0.29,False,False,False,False,187.01,193.61,3.0,0.51,5.87,5208,978947.77,WEAK,14.3
IDFCFIRSTB,83.8,0.05,1.15,17703382.0,44.1,-0.2959,False,85.48,84.09,-1.96,22.4,54.1,1.79,89.61,False,,False,False,True,True,False,-0.33,False,False,False,False,83.27,86.31,3.0,0.63,4.74,9433,790485.43,WEAK,13.8
ULTRACEMCO,11056.0,-0.89,1.27,239682.0,45.4,29.1083,False,11120.39,11304.81,-0.58,26.0,0.0,186.72,12847.76,False,,False,True,True,False,False,-0.51,False,False,False,False,11056.0,11336.08,2.53,0.0,0.0,0,0.0,WEAK,13.4
UNIONBANK,180.2,0.42,1.02,6337882.0,49.5,-0.2684,False,180.31,178.97,-0.06,21.7,78.2,3.8,199.6,False,,False,False,True,True,False,-0.37,False,False,False,False,178.34,185.61,3.0,1.03,2.91,2688,484377.59,WEAK,13.4
MUTHOOTFIN,2835.0,0.34,0.47,664242.0,45.6,5.4669,False,2858.82,2931.4,-0.83,24.4,85.4,66.66,4114.71,False,,False,False,True,False,False,0.17,False,False,False,False,2808.0,2920.05,3.0,0.95,3.15,185,524475.0,WEAK,13.3
PNB,116.6,-0.44,0.68,11801172.0,51.7,-0.0737,False,116.58,114.65,0.02,13.5,20.8,2.04,131.33,False,,False,True,True,True,False,0.0,False,False,False,False,116.23,119.67,2.63,0.32,8.3,13513,1575615.78,WEAK,12.6
NESTLEIND,1362.6,0.86,0.26,1480898.0,39.5,-0.376,False,1393.35,1420.31,-2.21,28.4,100.0,28.92,1553.0,False,,False,False,True,False,False,0.44,False,False,False,False,1348.3,1403.48,3.0,1.05,2.86,349,475547.39,WEAK,12.5
LUPIN,2092.0,-0.41,0.57,756784.0,39.9,9.5961,False,2121.7,2195.17,-1.4,35.0,79.7,38.01,2523.7,False,,False,False,True,False,False,-0.45,False,False,False,False,2077.5,2149.02,2.73,0.69,3.93,344,719648.0,WEAK,12.5
HDFCLIFE,531.0,0.78,0.96,4454824.0,45.5,0.7696,False,540.98,546.98,-1.84,18.4,78.4,15.49,785.7,False,Engulfing,False,False,True,False,False,0.0,False,False,False,False,520.38,546.93,3.0,2.0,1.5,470,249570.0,WEAK,11.7
ADANIGREEN,1296.6,1.29,0.76,1284818.0,48.3,5.0698,False,1298.02,1329.71,-0.11,14.1,89.8,34.47,1631.5,False,Engulfing,False,False,True,False,False,-0.02,False,False,False,False,1270.67,1335.5,3.0,2.0,1.5,192,248947.2,WEAK,11.7
ICICIPRULI,464.5,-4.13,6.31,1229561.0,38.6,0.6028,False,484.02,493.23,-4.03,16.8,69.6,15.11,704.36,False,,False,False,False,False,False,-6.71,False,False,False,False,455.21,478.44,3.0,2.0,1.5,538,249901.0,WEAK,10.9
MARICO,819.0,-0.67,0.23,1964811.0,47.7,3.048,False,821.54,828.97,-0.31,32.2,70.5,15.17,889.1,False,,False,False,True,False,False,-0.31,False,False,False,False,807.05,841.75,2.78,1.46,1.9,418,342342.0,WEAK,10.9
HCLTECH,1258.0,1.16,0.58,2707334.0,47.3,0.8842,False,1265.66,1267.54,-0.6,13.6,73.4,34.12,1729.01,False,Engulfing,False,False,True,False,False,-0.21,False,False,False,False,1234.6,1295.74,3.0,1.86,1.61,213,267954.0,WEAK,10.8
TMPV,290.45,-1.54,2.54,8895843.0,31.2,-0.1923,False,305.1,318.2,-4.8,24.4,25.3,7.57,733.61,False,,False,True,True,False,False,0.68,False,False,False,False,288.0,299.16,3.0,0.84,3.56,2040,592518.02,WEAK,10.7
ICICIBANK,1326.8,-0.58,1.45,7473363.0,29.0,-5.0958,False,1368.83,1384.67,-3.07,31.8,51.4,19.45,1467.63,False,,False,True,True,False,False,-0.12,False,False,False,False,1312.0,1355.98,2.2,1.12,1.97,337,447131.62,WEAK,10.7
