Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
BEL,428.6,2.08,2.16,10937893.0,59.8,2.3751,False,414.98,421.38,3.28,30.2,83.0,8.92,473.45,False,,False,False,True,True,True,0.63,True,True,False,False,421.75,441.46,3.0,1.6,1.88,729,312449.4,GOOD,75.0
LUPIN,2327.1,2.43,1.35,693242.0,59.4,6.5847,False,2278.58,2281.87,2.13,8.4,81.6,42.88,2494.0,False,Morning Star,False,False,True,True,True,0.52,True,True,False,False,2284.22,2391.42,2.76,1.84,1.5,116,269943.61,MODERATE,65.2
ICICIPRULI,522.1,3.66,2.06,1375727.0,59.6,5.4093,False,495.34,517.88,5.4,26.6,91.4,14.1,704.36,False,,False,False,True,False,True,0.63,False,True,False,False,511.66,537.76,3.0,2.0,1.5,478,249563.79,MODERATE,63.9
DIVISLAB,6767.0,1.55,1.18,349681.0,56.5,-1.5785,False,6667.47,6575.56,1.49,20.6,90.0,146.34,7039.45,True,Engulfing,False,False,True,True,False,-0.03,True,True,False,False,6636.0,6970.01,3.0,1.94,1.55,38,257146.0,MODERATE,62.7
ADANIPOWER,230.57,4.61,1.82,27246383.0,55.6,-1.7478,False,225.55,214.01,2.23,18.7,87.3,8.0,254.2,False,Engulfing,False,False,True,True,False,0.0,True,True,False,False,225.96,237.49,3.0,2.0,1.5,1084,249937.89,MODERATE,62.1
BHEL,405.9,3.48,1.35,11234172.0,59.1,-2.4297,False,391.6,370.15,3.65,25.2,80.4,13.3,424.9,True,,False,False,True,True,False,0.14,True,True,False,False,397.78,418.08,3.0,2.0,1.5,615,249628.5,MODERATE,60.1
HDFCBANK,799.0,1.51,1.23,33827560.0,64.8,6.6719,False,766.9,779.32,4.19,20.0,76.4,16.28,1020.5,False,Engulfing,False,False,True,False,False,-0.08,True,True,False,False,786.2,822.97,3.0,1.6,1.87,390,311610.0,WEAK,52.1
DLF,640.7,2.75,2.46,3998604.0,67.2,6.8231,False,595.45,590.46,7.6,18.4,84.3,17.91,862.39,False,Engulfing,False,False,True,True,False,0.0,True,True,True,False,627.89,659.92,3.0,2.0,1.5,390,249873.0,WEAK,47.0
UNIONBANK,176.12,1.36,1.21,11768462.0,61.9,1.3171,False,168.76,169.84,4.36,12.4,66.3,4.66,205.49,False,,False,False,True,True,False,0.34,True,True,False,False,173.21,181.4,3.0,1.65,1.81,1718,302574.15,WEAK,46.2
MARICO,820.75,1.96,1.99,1748284.0,54.3,-1.6138,False,814.67,804.72,0.75,18.3,54.5,16.81,848.8,True,,False,True,True,True,True,0.99,True,True,False,False,808.45,845.37,3.0,1.5,2.0,406,333224.5,WEAK,41.9
NHPC,75.94,2.06,1.43,34437136.0,49.1,0.1531,True,75.67,77.13,0.36,21.7,70.8,1.95,87.64,False,,False,False,True,False,False,0.39,True,True,False,False,74.63,78.22,3.0,1.73,1.74,3816,289787.05,WEAK,34.3
IRCTC,524.0,0.78,1.14,930141.0,48.7,1.3431,False,523.49,535.0,0.1,10.8,84.6,11.11,787.42,False,,False,False,True,False,False,0.2,False,True,False,False,518.5,539.72,3.0,1.05,2.86,909,476316.0,WEAK,28.9
HCLTECH,1161.8,-0.43,1.2,2797698.0,48.1,4.291,False,1159.13,1211.19,0.23,17.6,78.6,29.1,1746.66,False,,False,False,False,False,False,-1.27,False,True,False,False,1138.56,1196.65,3.0,2.0,1.5,215,249787.01,WEAK,25.7
