Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
DMART,4271.1,7.94,3.81,712026.0,70.7,33.5254,3889.48,3870.99,9.81,15.6,89.6,129.79,4949.5,False,,False,False,True,True,True,2.99,False,True,False,4185.68,4399.23,3.0,2.0,1.5,GOOD,72.4
ADANIPOWER,157.11,4.44,1.38,34915052.0,62.4,0.6668,149.24,146.36,5.27,15.3,77.9,6.03,182.7,False,,False,False,True,True,True,3.04,False,True,False,153.97,161.82,3.0,2.0,1.5,MODERATE,64.4
ONGC,288.05,1.19,1.24,25514610.0,68.7,1.5323,272.65,264.81,5.65,35.2,51.5,8.21,293.0,True,,False,True,True,True,True,1.88,False,True,False,282.8,296.69,3.0,1.82,1.65,MODERATE,60.2
SAIL,155.82,2.91,1.45,26372259.0,53.0,0.1288,152.31,151.98,2.31,20.6,55.5,6.88,168.21,False,,False,True,True,True,True,2.76,False,True,False,153.1,160.49,3.0,1.75,1.72,WEAK,51.3
LICHSGFIN,515.55,4.1,0.64,2744218.0,54.1,2.0096,501.51,512.6,2.8,21.2,83.4,16.46,635.31,False,,False,False,True,False,True,3.18,False,True,False,505.24,531.02,3.0,2.0,1.5,WEAK,48.0
INDIANB,888.0,5.0,0.94,2020390.0,49.1,-3.0547,890.01,889.22,-0.23,23.4,90.9,35.66,1000.0,False,Hammer,False,False,True,True,True,3.98,False,True,False,870.24,914.64,3.0,2.0,1.5,WEAK,37.6
AMBUJACEM,420.35,4.76,0.85,4217551.0,39.4,0.3433,438.3,477.28,-4.09,48.2,82.1,15.5,624.95,False,,False,False,True,False,True,3.43,False,True,False,411.94,432.96,3.0,2.0,1.5,WEAK,37.6
VEDL,677.2,3.42,1.03,16265639.0,51.8,-2.7471,670.12,660.81,1.06,12.4,53.3,25.8,757.15,False,Morning Star,False,True,True,True,True,1.41,False,True,False,663.66,697.52,3.0,2.0,1.5,WEAK,34.3
BERGEPAINT,417.8,1.9,0.42,428999.0,42.6,2.0051,424.46,451.74,-1.57,53.9,76.7,12.44,600.97,False,,False,False,True,False,True,2.23,False,True,False,413.2,430.33,3.0,1.1,2.72,WEAK,34.0
ADANIGREEN,851.95,5.58,1.31,2630036.0,45.5,-0.5356,864.85,904.29,-1.49,27.7,88.1,36.0,1177.55,False,,False,False,True,False,True,2.86,False,True,False,834.91,877.51,3.0,2.0,1.5,WEAK,33.6
COALINDIA,449.4,-0.23,1.06,14052997.0,53.0,-2.058,447.54,434.69,0.42,23.9,14.4,13.66,476.0,False,,False,True,True,True,False,3.01,False,True,False,446.8,462.88,3.0,0.58,5.18,WEAK,30.9
LUPIN,2274.9,-1.69,2.0,1004043.0,47.4,-6.6278,2302.04,2253.64,-1.18,12.2,15.8,52.41,2377.6,True,,False,True,True,True,False,1.39,False,True,False,2258.9,2343.15,3.0,0.7,4.27,WEAK,29.2
HAL,3670.8,5.26,1.62,1390591.0,39.3,-22.1839,3810.48,4009.35,-3.67,35.6,87.6,121.53,5105.25,False,,False,False,True,False,True,2.7,False,True,False,3597.38,3780.92,3.0,2.0,1.5,WEAK,29.1
TITAN,4065.5,2.89,0.7,1114864.0,48.4,-10.8897,4074.18,4097.0,-0.21,26.0,65.5,118.03,4378.4,False,,False,False,True,True,True,1.23,False,True,False,4000.0,4187.47,3.0,1.61,1.86,WEAK,28.8
PFC,397.7,4.8,1.04,9956349.0,48.6,-2.9062,401.69,395.38,-0.99,16.8,81.5,16.64,431.53,False,,False,False,True,True,True,3.56,False,True,False,389.75,409.63,3.0,2.0,1.5,WEAK,28.0
ICICIPRULI,513.35,0.75,1.56,1346500.0,21.0,-6.179,569.36,605.02,-9.84,44.4,12.4,18.32,706.8,False,,False,True,True,False,True,1.44,False,True,False,510.75,528.75,3.0,0.51,5.92,WEAK,27.2
MARICO,744.5,1.16,1.51,1821962.0,45.1,-1.9973,753.51,757.23,-1.2,22.8,31.5,16.52,813.5,False,,False,True,True,False,True,2.18,False,True,False,740.0,766.84,3.0,0.6,4.96,WEAK,27.2
NAUKRI,985.25,1.81,0.78,2756747.0,41.7,10.5553,998.27,1082.04,-1.3,32.3,62.0,35.85,1540.07,False,,False,False,True,False,True,1.78,False,True,False,965.54,1014.81,3.0,2.0,1.5,WEAK,26.8
HDFCAMC,2340.5,5.6,1.45,1683657.0,42.7,-7.2078,2419.94,2526.92,-3.28,27.3,69.6,89.62,2967.25,False,,False,False,True,False,True,3.1,False,True,False,2293.69,2410.72,3.0,2.0,1.5,WEAK,26.4
TATASTEEL,194.6,1.43,0.93,38417908.0,49.3,0.0189,194.85,194.08,-0.13,20.3,9.7,6.72,216.45,False,,False,True,True,True,True,4.24,False,True,False,194.0,200.44,3.0,0.31,9.73,WEAK,25.8
FEDERALBNK,267.6,3.16,0.72,11473919.0,46.5,-0.2098,270.66,273.18,-1.13,33.8,65.3,9.0,302.0,False,,False,False,True,True,True,2.72,False,True,False,262.9,275.63,3.0,1.76,1.71,WEAK,24.8
HINDALCO,904.6,2.28,1.1,7054501.0,49.0,-3.1326,903.35,911.01,0.14,19.2,20.1,32.45,1029.8,False,,False,True,True,True,True,2.78,False,True,False,900.1,931.74,3.0,0.5,6.03,WEAK,24.1
MARUTI,12509.0,1.65,0.68,740198.0,35.1,5.0655,13112.26,14094.41,-4.6,43.0,31.0,386.91,17370.0,False,,False,True,True,False,True,4.83,False,True,False,12333.0,12884.27,3.0,1.41,2.13,WEAK,23.8
LT,3607.5,2.95,0.79,5160935.0,44.6,7.6109,3673.43,3840.25,-1.79,30.7,11.9,132.99,4440.0,False,,False,True,True,False,True,4.31,False,True,False,3597.3,3715.72,3.0,0.28,10.61,WEAK,23.8
BEL,418.7,4.51,1.46,17346895.0,45.1,-4.046,427.12,428.91,-1.97,22.8,34.5,14.37,473.45,False,Morning Star,False,True,True,False,True,3.58,False,True,False,412.65,431.26,3.0,1.44,2.08,WEAK,23.8
HINDPETRO,335.55,0.04,0.67,15263285.0,33.8,0.0626,362.79,399.19,-7.51,30.0,14.0,17.55,508.45,False,,False,True,True,False,True,4.35,False,True,False,333.2,345.62,3.0,0.7,4.29,WEAK,23.8
IRCTC,511.2,3.38,0.9,1857345.0,36.5,0.0923,535.02,574.86,-4.45,31.7,22.8,17.34,808.77,False,,False,True,True,False,True,3.13,False,True,False,507.9,526.54,3.0,0.65,4.65,WEAK,23.8
M&M,3031.5,2.6,0.88,3997258.0,42.6,3.2538,3134.96,3306.39,-3.3,27.4,30.7,109.8,3839.9,False,,False,True,True,False,True,4.24,False,True,False,3010.1,3122.45,3.0,0.71,4.25,WEAK,23.8
ADANIPORTS,1385.4,5.55,1.31,2813261.0,47.6,-0.8009,1390.48,1432.48,-0.36,18.2,64.7,49.61,1584.0,False,Morning Star,False,False,True,False,True,2.94,False,True,False,1357.69,1426.96,3.0,2.0,1.5,WEAK,23.2
NMDC,78.17,2.49,1.12,24297503.0,48.8,-0.1422,78.36,78.72,-0.25,12.7,24.7,2.69,84.16,False,,False,True,True,True,True,3.0,False,True,False,77.74,80.52,3.01,0.55,5.47,WEAK,22.4
TECHM,1404.5,1.48,0.55,2948920.0,49.5,15.0449,1392.71,1451.56,0.85,24.1,34.2,45.11,1854.0,False,,False,True,True,False,True,2.07,False,True,False,1395.0,1446.63,3.0,0.68,4.43,WEAK,22.4
UNIONBANK,171.64,4.53,0.7,21705537.0,44.7,-1.2313,177.59,177.34,-3.35,22.1,74.7,7.53,205.49,False,,False,False,True,True,True,4.14,False,True,False,168.21,176.79,3.0,2.0,1.5,WEAK,20.8
TCS,2408.2,2.09,0.99,4175568.0,36.5,14.7601,2465.86,2661.58,-2.34,40.5,13.9,66.24,3509.22,False,,False,True,True,False,True,2.97,False,True,False,2397.9,2480.45,3.0,0.43,7.01,WEAK,20.7
ASIANPAINT,2225.8,2.8,1.1,1101006.0,45.2,9.5856,2247.97,2369.88,-0.99,32.7,56.8,64.31,2985.7,False,,False,True,True,False,True,2.75,False,True,False,2198.4,2292.57,3.0,1.23,2.44,WEAK,20.7
HCLTECH,1354.4,0.95,0.58,4256834.0,43.0,10.8546,1369.37,1442.21,-1.09,34.2,10.7,42.77,1780.1,False,,False,True,True,False,True,4.33,False,True,False,1349.0,1395.03,3.0,0.4,7.52,WEAK,20.7
INFY,1275.7,2.01,0.6,13641839.0,43.4,10.9978,1285.23,1370.33,-0.74,27.5,18.5,38.99,1728.0,False,,False,True,True,False,True,3.15,False,True,False,1269.5,1313.97,3.0,0.49,6.17,WEAK,20.7
ETERNAL,236.52,3.29,0.55,63053102.0,46.9,2.411,237.53,253.59,-0.43,28.4,47.5,10.11,368.45,False,,False,True,True,False,True,1.85,False,True,False,233.22,243.62,3.0,1.4,2.15,WEAK,20.7
IDFCFIRSTB,60.18,2.26,0.91,35670896.0,33.3,0.115,65.12,71.54,-7.58,48.0,21.5,2.41,87.0,False,,False,True,True,False,True,3.38,False,True,False,59.9,61.99,3.01,0.47,6.46,WEAK,20.7
SHREECEM,23265.0,1.06,0.56,35512.0,40.6,59.2329,24009.72,25139.34,-3.1,38.5,43.0,675.96,32398.19,False,,False,True,True,False,True,2.04,False,True,False,23080.0,23962.95,3.0,0.8,3.77,WEAK,20.7
PAYTM,997.1,3.97,0.82,2488255.0,42.5,1.4824,1039.62,1106.51,-4.09,29.5,57.9,45.62,1381.8,False,,False,True,True,False,True,3.23,False,True,False,979.55,1027.01,3.0,1.76,1.7,WEAK,20.7
WIPRO,191.18,1.89,0.62,18895709.0,38.8,0.9307,195.45,209.82,-2.18,36.9,18.9,5.29,266.23,False,,False,True,True,False,True,2.06,False,True,False,190.41,196.92,3.0,0.4,7.45,WEAK,20.7
BAJAJ.AUTO,8895.5,1.3,1.15,362144.0,42.1,-27.8565,9153.54,9334.26,-2.82,28.6,8.5,265.14,10187.0,False,,False,True,True,False,True,2.41,False,True,False,8870.0,9162.36,3.0,0.29,10.47,WEAK,20.4
EICHERMOT,6825.5,3.64,1.16,632659.0,43.1,-25.4452,7051.78,7241.46,-3.21,30.3,53.4,235.85,8230.0,False,,False,True,True,False,True,3.06,False,True,False,6750.0,7030.27,3.0,1.11,2.71,WEAK,20.4
ICICIBANK,1212.7,0.56,1.33,19138986.0,32.9,-3.995,1274.46,1322.49,-4.85,32.6,11.2,29.37,1488.51,False,,False,True,True,False,True,1.84,False,True,False,1210.0,1249.08,3.0,0.22,13.47,WEAK,20.4
BHEL,251.84,2.58,1.61,8819877.0,46.3,-0.5297,256.62,260.45,-1.86,14.5,19.6,9.91,305.9,False,,False,True,True,False,True,3.67,False,True,False,250.5,259.4,3.0,0.53,5.64,WEAK,20.4
DLF,509.75,1.12,1.18,5482559.0,33.4,-1.6198,549.05,593.48,-7.16,34.8,15.7,19.68,880.36,False,,False,True,True,False,True,3.14,False,True,False,507.0,525.04,3.0,0.54,5.56,WEAK,20.4
PIDILITIND,1307.0,1.71,1.21,742834.0,39.2,-4.8232,1363.58,1411.57,-4.15,25.4,45.6,41.53,1574.95,False,,False,True,True,False,True,2.56,False,True,False,1291.0,1346.21,3.0,1.22,2.45,WEAK,20.4
HDFCLIFE,572.95,-2.99,2.8,3509416.0,23.8,-3.7368,633.52,675.47,-9.56,46.9,10.6,18.35,820.75,False,,False,True,False,False,False,1.59,False,True,False,569.0,590.14,3.0,0.69,4.35,WEAK,20.4
