Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
SO,96.7,3.41,1.6,3792760.0,57.9,0.0712,94.74,94.47,2.07,18.5,100.0,1.6,99.58,True,,False,False,True,True,True,1.06,True,True,False,95.1,99.1,2.48,1.65,1.5,HIGH,133.1
NEE,97.88,3.94,0.9,9311820.0,63.2,0.4421,93.7,91.95,4.46,20.0,96.0,2.35,98.03,True,Marubozu,True,False,True,True,False,0.44,True,True,False,95.92,100.82,3.0,2.0,1.5,HIGH,116.1
VZ,48.03,3.05,0.86,25356290.0,55.0,0.1796,47.14,47.03,1.89,21.4,98.4,1.17,50.91,False,Marubozu,True,False,True,True,True,0.54,True,True,False,47.07,49.47,3.0,2.0,1.5,HIGH,110.6
UNP,269.48,1.78,0.88,3765680.0,68.5,1.8402,257.46,251.42,4.67,28.0,89.4,5.81,274.79,True,Engulfing,False,False,True,True,False,-0.17,True,True,False,264.09,277.56,3.0,2.0,1.5,HIGH,110.6
COST,1014.53,1.59,1.12,1606770.0,56.9,0.2835,1000.76,991.64,1.38,11.2,85.4,18.03,1062.65,True,,False,False,True,True,False,0.03,True,True,False,996.5,1041.58,2.67,1.78,1.5,HIGH,101.2
MS,190.59,1.88,0.72,5225970.0,64.9,-0.0536,183.65,177.01,3.78,33.4,97.8,4.92,194.59,True,Engulfing,False,False,True,True,False,-0.79,True,True,False,186.78,196.31,3.0,2.0,1.5,HIGH,100.1
WMT,131.93,3.06,1.1,17926110.0,61.9,0.2193,127.67,125.4,3.34,11.5,88.8,2.8,134.41,True,,False,False,True,True,False,0.01,True,True,False,129.29,135.89,3.0,2.0,1.5,HIGH,96.3
BMY,60.59,5.21,2.81,8370600.0,58.1,0.0341,58.83,58.38,3.0,10.9,94.4,1.41,62.25,True,Morning Star,False,False,True,True,False,0.17,True,True,False,59.38,62.41,3.0,2.0,1.5,HIGH,95.7
CEG,313.0,5.39,0.71,2773590.0,57.6,2.773,297.56,299.35,5.19,14.4,96.1,13.19,411.68,False,,False,False,True,True,True,1.64,True,True,False,306.74,322.39,3.0,2.0,1.5,HIGH,95.2
BA,229.03,2.2,0.66,7273320.0,57.1,0.7016,223.15,220.49,2.64,18.5,89.5,6.87,254.35,False,,False,False,True,True,True,0.8,True,True,False,224.61,235.9,3.0,1.93,1.55,HIGH,90.8
PEP,158.49,2.06,1.15,6097300.0,56.0,0.2295,155.95,155.84,1.63,10.0,86.3,3.15,169.96,False,,False,False,True,True,False,0.44,True,True,False,155.34,163.21,2.98,1.99,1.5,HIGH,90.8
AVGO,417.43,2.95,1.1,19728060.0,67.9,0.5957,388.75,362.07,7.38,32.7,93.3,13.01,429.31,True,Hammer,False,False,True,True,True,2.48,True,True,True,409.08,429.95,3.0,2.0,1.5,HIGH,90.5
QCOM,179.58,15.12,3.15,18894340.0,87.5,4.3283,142.74,140.11,25.81,30.8,68.7,7.22,203.6,False,,False,False,True,True,True,10.17,True,True,False,175.99,184.97,3.0,2.0,1.5,HIGH,89.7
