Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
SUNPHARMA,1938.7,2.67,2.65,1676940.0,72.4,6.3818,False,1867.02,1831.27,3.84,35.2,79.2,32.72,1952.0,True,,False,False,True,True,False,0.09,True,True,False,False,1905.98,1987.77,2.53,1.69,1.5,152,294682.39,GOOD,75.0
HDFCAMC,2737.1,2.93,2.11,681871.0,55.6,4.9182,False,2685.31,2639.05,1.93,14.6,90.6,72.34,2903.74,False,,False,False,True,True,True,0.59,False,True,False,False,2682.36,2819.21,3.0,2.0,1.5,91,249076.11,MODERATE,61.4
MARICO,860.05,2.37,0.94,2698791.0,64.1,2.1673,False,834.47,819.44,3.07,37.5,89.2,16.95,873.0,True,,False,False,True,True,True,0.59,False,True,False,False,843.1,885.48,2.96,1.97,1.5,294,252854.7,MODERATE,58.7
LUPIN,2503.3,1.8,0.71,807097.0,70.6,12.7437,False,2398.26,2343.82,4.38,32.4,71.3,49.24,2526.9,True,Engulfing,False,False,True,True,False,0.0,True,True,False,False,2455.0,2577.17,2.95,1.93,1.53,103,257839.91,MODERATE,56.9
BAJAJFINSV,1895.0,2.16,1.57,1304597.0,65.3,12.6468,False,1812.43,1790.51,4.56,28.1,72.7,41.93,2193.13,False,,False,False,True,True,False,0.06,False,True,False,False,1857.1,1951.85,3.0,2.0,1.5,131,248245.0,MODERATE,56.0
APOLLOHOSP,8845.5,1.05,2.19,261153.0,67.5,7.8538,False,8634.74,8358.58,2.44,30.1,54.3,140.57,8950.0,True,,False,True,True,True,False,0.03,True,True,False,False,8756.5,9056.35,2.38,1.01,2.37,56,495348.0,MODERATE,55.0
IDFCFIRSTB,79.46,2.11,0.49,22680547.0,58.4,-0.3111,False,78.18,75.11,1.63,40.5,84.2,1.81,87.0,False,,False,False,True,True,False,0.21,True,True,False,False,77.91,81.84,3.0,1.95,1.54,3225,256258.5,WEAK,50.3
DIVISLAB,6813.0,0.86,1.01,353518.0,56.9,11.3708,False,6714.99,6641.43,1.46,21.8,35.5,143.39,6968.0,True,Engulfing,False,True,True,True,False,-0.2,True,True,False,False,6740.5,7017.39,3.0,1.06,2.82,68,463284.0,WEAK,49.3
ADANIENT,3083.6,1.2,1.21,2157001.0,56.0,-11.49,False,3048.91,2858.93,1.14,31.8,72.6,87.93,3245.0,True,,False,False,True,True,False,0.43,False,True,False,False,3026.8,3176.11,3.0,1.84,1.63,88,271356.81,WEAK,47.7
GRASIM,3191.9,1.82,1.63,574227.0,59.1,-1.2784,False,3142.87,3064.12,1.56,13.6,64.9,56.59,3222.0,True,,False,False,True,True,False,0.13,False,True,False,False,3136.3,3276.79,2.66,1.74,1.53,89,284079.09,WEAK,47.7
DLF,659.6,4.04,1.44,4440545.0,60.4,1.6664,False,632.87,612.8,4.22,23.1,79.4,19.74,850.23,False,,False,False,True,True,False,0.5,False,True,False,False,646.41,679.39,3.0,2.0,1.5,379,249988.39,WEAK,47.7
HDFCBANK,817.55,0.89,1.04,38486215.0,64.2,2.5429,False,794.24,782.81,2.94,31.5,49.8,15.61,1003.9,False,,False,False,True,True,False,0.33,True,True,False,False,812.3,840.97,2.86,0.64,4.46,952,778307.59,WEAK,45.1
BHARTIARTL,1931.1,2.28,1.99,5606848.0,61.5,5.4158,False,1880.85,1866.51,2.67,16.9,48.1,37.19,2174.5,False,,False,True,True,True,True,0.74,False,True,False,False,1898.8,1986.88,2.89,1.67,1.73,154,297389.4,WEAK,44.9
TITAN,4555.8,-0.34,1.76,1011899.0,66.5,23.6717,False,4387.97,4296.73,3.82,22.1,7.3,95.96,4679.8,True,,False,True,False,True,False,0.95,False,True,False,False,4546.1,4692.47,3.0,0.21,14.09,515,2346236.9,WEAK,43.9
CHOLAFIN,1791.9,1.27,0.66,1962614.0,60.6,-1.3007,False,1743.37,1664.24,2.78,34.8,72.3,46.95,1875.0,True,,False,False,True,True,False,-0.14,False,True,False,False,1756.06,1845.66,3.0,2.0,1.5,139,249074.1,WEAK,41.2
PIDILITIND,1590.4,1.27,0.3,743297.0,57.8,-4.5926,False,1574.88,1522.6,0.99,40.6,74.9,30.12,1626.7,True,,False,False,True,True,False,-0.03,False,True,False,False,1565.0,1635.58,2.84,1.6,1.78,196,311718.4,WEAK,41.2
FEDERALBNK,327.75,0.37,0.54,6854410.0,62.2,-0.9155,False,322.9,310.0,1.5,38.2,19.5,6.26,334.3,True,,False,True,True,True,False,0.0,True,True,False,False,326.55,337.14,2.86,0.37,7.83,4166,1365406.5,WEAK,40.6
TORNTPHARM,4898.2,0.65,0.86,534519.0,76.9,32.4809,False,4652.8,4504.27,5.27,32.2,56.6,100.46,4948.0,True,,False,True,True,True,False,-0.3,True,True,False,False,4847.0,5045.15,3.0,1.05,2.87,97,475125.42,WEAK,39.3
INDUSINDBK,1015.15,2.06,0.67,2930507.0,67.4,9.0832,False,954.47,925.54,6.36,28.7,72.8,26.19,1038.0,True,,False,False,True,True,False,0.13,True,True,True,False,995.9,1045.6,3.0,1.9,1.58,259,262923.86,WEAK,39.2
BAJFINANCE,1003.8,-0.65,1.28,9176508.0,59.9,2.0985,False,984.56,951.61,1.95,37.8,50.0,23.86,1095.76,False,,False,True,False,True,False,-1.03,False,True,False,False,994.1,1033.91,3.0,0.97,3.1,515,516956.99,WEAK,38.3
PAYTM,1262.9,3.23,0.75,3161942.0,71.1,14.2733,False,1168.01,1136.3,8.12,23.0,81.8,36.32,1381.8,False,Engulfing,False,False,True,True,False,0.0,False,True,True,False,1237.64,1300.79,3.0,2.0,1.5,197,248791.3,WEAK,37.9
COLPAL,2063.0,2.12,0.8,338659.0,53.7,7.0837,False,2038.23,2042.8,1.22,15.5,76.4,45.66,2448.35,False,,False,False,True,True,False,0.39,False,True,False,False,2028.0,2124.89,3.0,1.7,1.77,142,292946.0,WEAK,37.4
NESTLEIND,1456.2,0.88,0.7,1937565.0,60.2,6.3751,False,1424.16,1400.21,2.25,22.3,38.6,29.25,1490.93,True,,False,True,True,True,False,0.1,False,True,False,False,1445.05,1499.89,3.0,0.77,3.92,448,652377.58,WEAK,35.6
ICICIBANK,1380.7,0.01,1.09,12799419.0,57.6,-1.2455,False,1368.08,1332.8,0.92,34.3,12.9,25.21,1488.51,False,,False,True,False,True,False,0.17,True,True,False,False,1377.3,1418.51,2.74,0.25,11.12,1470,2029628.93,WEAK,35.0
CIPLA,1441.3,0.66,0.67,1404363.0,57.1,-1.379,False,1429.37,1392.19,0.83,32.9,52.5,28.1,1657.45,False,,False,True,True,True,False,-0.13,True,True,False,False,1426.4,1483.46,2.93,1.03,2.83,335,482835.52,WEAK,35.0
BPCL,308.2,1.53,0.84,6620932.0,52.2,-0.3167,False,306.46,305.61,0.57,13.3,90.4,8.15,391.65,False,Engulfing,False,False,True,False,False,0.0,False,True,False,False,302.04,317.45,3.0,2.0,1.5,811,249950.21,WEAK,33.0
SHREECEM,26295.0,1.49,0.48,25538.0,58.5,79.1066,False,25706.76,25270.97,2.29,25.2,58.2,579.43,32398.19,False,,False,True,True,True,False,0.0,False,True,False,False,25905.0,27083.85,3.0,1.48,2.02,12,315540.0,WEAK,32.8
GODREJCP,1087.4,1.13,0.3,1153547.0,61.9,7.4231,False,1051.65,1046.11,3.4,17.3,68.7,25.97,1291.23,False,,False,False,True,True,False,-0.48,False,True,False,False,1066.8,1120.02,3.0,1.89,1.58,242,263150.81,WEAK,32.0
SBILIFE,1821.7,1.83,0.73,1191772.0,55.8,8.1083,False,1789.79,1811.85,1.78,17.4,68.0,38.82,2129.04,False,,False,False,True,False,False,0.0,False,True,False,False,1785.27,1876.35,3.0,2.0,1.5,137,249572.89,WEAK,31.2
BAJAJ.AUTO,10155.0,-0.09,0.69,275676.0,55.8,39.2222,False,10003.08,9979.16,1.52,17.4,29.1,209.61,10750.0,False,,False,True,False,True,False,0.12,False,True,False,False,10112.0,10459.65,3.0,0.42,7.08,116,1177980.0,WEAK,31.0
ETERNAL,292.45,2.01,1.39,35864623.0,74.4,2.916,False,270.49,260.3,8.12,30.6,39.5,8.27,368.45,False,,False,True,True,True,False,0.21,False,True,True,False,287.3,301.22,3.0,1.76,1.7,970,283676.51,WEAK,29.5
