Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
TITAN,4525.9,1.45,1.89,1123565.0,63.4,44.9835,4297.35,4199.91,5.32,22.8,97.1,128.15,4554.0,True,Hammer,False,False,True,True,False,0.0,False,True,False,4435.38,4661.68,3.0,2.0,1.5,HIGH,109.5
NESTLEIND,1285.6,2.24,1.24,1609990.0,63.3,11.7948,1231.22,1241.83,4.42,25.2,83.7,29.01,1334.8,True,,False,False,True,True,False,0.06,True,True,False,1259.89,1324.17,3.0,2.0,1.5,HIGH,102.5
COLPAL,2106.0,6.5,4.41,476243.0,64.5,31.7536,1948.84,2012.26,8.06,34.7,89.6,59.11,2688.8,False,,False,False,True,True,False,0.0,True,True,False,2063.88,2169.18,3.0,2.0,1.5,HIGH,102.5
DABUR,442.85,3.58,2.66,1876130.0,50.4,4.808,435.66,459.62,1.65,27.3,93.7,13.3,573.97,False,Engulfing,False,False,True,False,False,-0.13,True,True,False,433.99,456.14,3.0,2.0,1.5,HIGH,93.5
BHEL,316.79,2.43,1.92,13072964.0,74.9,6.7758,274.39,267.16,15.45,21.9,90.3,11.67,317.8,True,,False,False,True,True,True,0.56,True,True,True,310.45,326.29,3.0,2.0,1.5,GOOD,79.4
SIEMENS,3707.9,4.04,2.33,443352.0,72.0,69.813,3284.96,3210.55,12.88,22.3,92.9,129.21,3718.9,True,,False,False,True,True,True,0.71,True,True,True,3633.74,3819.14,3.0,2.0,1.5,GOOD,79.4
ADANIPOWER,198.5,2.75,2.18,43665866.0,86.3,3.7402,168.41,156.61,17.87,27.7,83.9,7.28,200.0,True,,False,False,True,True,True,1.69,True,True,True,194.53,204.46,3.0,2.0,1.5,GOOD,73.8
DMART,4628.5,4.52,1.66,822592.0,71.9,35.347,4253.09,4064.55,8.83,29.2,92.6,143.69,4949.5,False,,False,False,True,True,False,0.4,False,True,True,4535.93,4767.36,3.0,2.0,1.5,GOOD,72.4
ADANIPORTS,1573.4,1.52,1.77,3399024.0,67.3,25.5803,1447.25,1444.68,8.72,18.3,82.6,49.51,1584.0,True,,False,False,True,True,True,0.59,True,True,True,1549.2,1620.6,3.0,1.54,1.95,GOOD,71.8
HDFCAMC,2792.4,4.89,1.11,2044245.0,65.3,53.1541,2520.92,2536.88,10.77,24.4,95.7,103.45,2967.25,False,Marubozu,True,False,True,True,False,-0.6,False,True,True,2736.55,2876.17,3.0,2.0,1.5,GOOD,70.3
ICICIPRULI,562.0,0.73,2.74,1214635.0,50.2,7.8817,553.52,584.0,1.53,33.0,88.1,19.27,706.8,False,,False,False,True,False,False,-0.18,False,True,False,550.76,578.86,3.0,2.0,1.5,MODERATE,69.5
PIDILITIND,1393.4,4.69,1.47,1185163.0,55.8,10.9416,1346.73,1385.61,3.47,18.2,93.6,43.38,1574.95,False,Morning Star,False,False,True,False,False,0.29,True,True,False,1365.53,1435.2,3.0,2.0,1.5,MODERATE,64.3
HINDUNILVR,2240.8,4.75,2.02,2415564.0,60.2,21.0637,2147.26,2207.14,4.36,24.3,96.3,55.79,2728.55,False,,False,False,True,False,False,0.14,True,True,False,2195.98,2308.02,3.0,2.0,1.5,MODERATE,63.3
NMDC,89.78,3.01,1.5,27559443.0,72.8,1.1122,82.72,80.7,8.54,16.1,87.2,2.7,90.15,True,,False,False,True,True,False,0.39,True,True,True,87.98,92.47,3.0,2.0,1.49,MODERATE,61.2
ADANIGREEN,1127.3,0.75,1.28,4602016.0,76.7,29.0048,983.3,948.57,14.64,31.3,63.6,42.15,1177.55,True,,False,False,True,True,True,1.89,True,True,True,1105.15,1161.12,3.0,1.96,1.53,MODERATE,60.5
