Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
CVX,196.83,2.35,1.21,8214375.0,67.2,1.0187,False,187.24,184.35,5.12,24.6,88.0,4.25,212.76,False,Hammer,False,False,True,True,True,1.46,True,True,False,False,192.89,202.73,3.0,2.0,1.5,25,4920.75,GOOD,71.1
EOG,148.69,2.19,0.86,3400900.0,65.1,0.746,False,140.86,137.44,5.56,20.7,100.0,3.93,149.59,True,,False,False,True,True,True,0.91,True,True,False,False,145.72,153.15,3.0,2.0,1.5,33,4906.77,MODERATE,65.8
FAST,47.71,2.25,1.0,9618625.0,57.4,0.1736,False,46.55,46.02,2.5,15.9,92.4,1.3,49.55,True,Engulfing,False,False,True,True,False,-0.32,True,True,False,False,46.76,49.14,3.0,1.99,1.51,105,5009.55,MODERATE,61.3
VZ,46.81,1.52,0.82,34401925.0,59.9,0.4831,False,45.07,44.94,3.87,23.9,93.1,1.43,50.06,False,Engulfing,False,False,True,True,False,-0.46,True,True,False,False,45.87,48.21,2.99,2.01,1.49,106,4961.86,MODERATE,60.1
MA,573.1,-0.74,1.1,4147750.0,69.3,2.6554,False,543.61,524.78,5.42,33.2,80.7,12.72,598.04,True,,False,False,False,True,False,-1.67,False,True,False,False,563.42,590.29,3.0,1.69,1.78,10,5731.0,MODERATE,58.7
ADP,266.46,0.98,0.7,3586550.0,65.0,1.2181,False,251.39,238.19,6.0,35.4,94.1,8.79,301.7,False,Engulfing,False,False,True,True,False,-1.41,True,True,False,False,261.13,274.45,3.0,2.0,1.5,18,4796.28,MODERATE,56.9
RTX,215.22,0.39,0.65,5234350.0,70.4,1.4448,False,203.99,195.25,5.5,33.3,84.1,5.54,221.34,True,Engulfing,False,False,False,True,False,-0.48,True,True,False,False,212.04,221.68,3.0,1.48,2.03,31,6671.82,MODERATE,56.2
PSA,324.17,2.12,1.29,1072375.0,53.7,0.2579,False,320.67,315.47,1.09,13.6,83.6,8.78,335.55,True,,False,False,True,True,False,0.22,False,True,False,False,317.69,333.9,3.0,2.0,1.5,15,4862.55,WEAK,50.5
COP,120.48,1.22,0.81,7120025.0,62.1,0.6964,False,115.33,114.53,4.46,18.9,88.0,3.14,134.87,False,,False,False,True,True,False,0.35,True,True,False,False,118.07,124.09,3.0,2.0,1.5,41,4939.68,WEAK,48.9
ROST,251.07,-0.59,0.34,4746075.0,69.7,2.5534,False,237.05,229.69,5.92,26.1,17.8,5.71,255.3,True,,False,False,False,True,False,0.08,True,True,False,False,250.69,258.6,3.0,0.15,19.82,263,66031.41,WEAK,48.4
V,366.13,-0.04,0.94,8325850.0,63.3,0.1077,False,356.85,344.58,2.6,30.6,88.9,8.2,373.97,True,,False,False,False,True,False,-0.69,False,True,False,False,360.1,377.11,3.0,1.65,1.82,16,5858.08,WEAK,47.7
XOM,155.44,-0.97,0.99,15890175.0,63.2,0.9719,False,150.35,147.92,3.38,25.7,82.1,3.73,175.22,False,,False,False,False,True,False,-2.06,True,True,False,False,152.33,160.1,3.0,2.0,1.5,32,4974.08,WEAK,47.7
NOW,111.23,1.05,0.97,21061125.0,56.5,1.08,False,105.54,104.35,5.39,13.2,81.7,6.78,194.73,False,Engulfing,False,False,True,True,False,-1.43,False,True,False,False,109.01,114.57,3.0,2.0,1.5,45,5005.35,WEAK,47.5
PSX,211.68,0.51,1.2,2429900.0,69.8,0.0628,False,200.92,189.23,5.36,30.1,55.0,6.04,216.08,True,,False,True,False,True,False,1.38,True,True,False,False,208.86,218.03,3.0,1.33,2.25,35,7408.8,WEAK,46.7
