Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
IDFCFIRSTB,80.79,1.11,1.25,12976338.0,57.6,-0.2152,False,79.73,77.01,1.33,30.9,86.4,1.72,87.0,False,Engulfing,False,False,True,True,False,-0.25,True,False,False,False,79.17,83.21,3.0,2.01,1.49,3086,249317.94,WEAK,45.7
FEDERALBNK,354.3,-0.03,0.26,13743849.0,74.2,1.6634,False,337.82,321.86,4.88,43.7,88.0,7.26,357.25,True,,False,False,True,True,False,-0.65,True,False,False,False,349.9,364.93,3.0,1.24,2.42,1136,402484.79,WEAK,42.3
PAYTM,1283.2,2.1,1.24,2906604.0,56.1,-10.2194,False,1268.74,1203.93,1.14,31.1,77.6,45.74,1407.0,False,Engulfing,False,False,True,True,False,-0.86,False,False,False,False,1257.54,1321.7,3.0,2.0,1.5,194,248940.79,WEAK,40.9
TITAN,4677.0,-0.43,1.1,465494.0,68.4,3.4988,False,4563.89,4420.26,2.48,36.6,78.5,76.02,4733.0,True,,False,False,False,True,False,-1.96,False,False,False,False,4604.1,4791.02,2.44,1.56,1.56,68,318036.0,WEAK,39.9
ICICIBANK,1432.9,-0.12,1.43,7605995.0,61.6,-1.2637,False,1411.98,1367.98,1.48,34.4,71.1,25.24,1488.51,True,,False,False,True,True,False,-0.46,True,False,False,False,1415.4,1470.77,2.64,1.22,2.16,285,408376.51,WEAK,39.9
BHEL,417.3,1.88,0.4,22428520.0,56.4,1.0438,False,407.33,392.89,2.45,23.8,95.6,14.59,446.5,False,Engulfing,False,False,True,True,False,-1.12,False,False,False,False,408.95,429.82,3.0,2.0,1.5,598,249545.39,WEAK,39.4
DIVISLAB,7248.5,-0.36,1.24,265186.0,65.8,29.8416,False,7046.3,6824.59,2.87,37.7,69.4,142.25,7407.95,True,,False,False,True,True,False,-0.62,False,False,False,False,7177.0,7461.88,2.94,0.99,2.98,69,500146.5,WEAK,38.0
MARICO,855.6,0.28,0.9,2181845.0,57.6,0.0109,False,845.94,830.66,1.14,40.0,85.5,16.54,873.0,True,,False,False,True,True,False,-0.16,False,False,False,False,841.5,880.41,2.9,1.65,1.76,354,302882.39,WEAK,37.5
PIDILITIND,1570.9,0.43,3.42,642470.0,53.0,-3.7799,False,1566.19,1531.28,0.3,28.0,70.6,33.08,1615.07,True,,False,False,True,True,False,-0.14,False,False,False,False,1539.48,1618.03,3.0,2.0,1.5,159,249773.1,WEAK,36.3
SIEMENS,3689.8,0.09,0.93,251153.0,58.0,21.077,False,3616.91,3605.71,2.02,25.7,75.5,96.74,3937.3,False,,False,False,True,True,False,-1.49,False,False,False,False,3622.6,3800.49,3.0,1.82,1.65,74,273045.2,WEAK,35.1
ULTRACEMCO,11846.0,-0.52,1.7,135013.0,56.2,23.7775,False,11700.01,11586.11,1.25,11.4,74.6,222.13,13110.0,False,,False,False,False,True,False,-1.33,False,False,False,False,11690.0,12179.19,2.81,1.32,2.14,32,379072.0,WEAK,33.2
SBILIFE,1858.6,0.28,1.66,621384.0,57.8,2.8429,False,1822.93,1821.9,1.96,22.6,48.0,40.4,2129.04,False,,False,True,True,True,False,-0.51,False,False,False,False,1830.1,1914.36,3.0,1.53,1.96,175,325255.0,WEAK,33.0
PNB,110.38,0.21,0.69,17248571.0,59.8,0.5813,False,107.62,106.71,2.56,18.8,86.5,2.31,131.33,False,,False,False,True,True,False,-1.04,True,False,False,False,108.71,113.69,3.0,1.51,1.98,2994,330477.71,WEAK,32.7
NAUKRI,1165.5,-0.07,0.88,1421602.0,61.8,-2.9985,False,1137.23,1076.04,2.49,35.7,68.0,34.46,1470.94,False,,False,False,True,True,False,-1.4,True,False,False,False,1142.19,1200.46,3.0,2.0,1.5,214,249417.0,WEAK,30.3
NESTLEIND,1443.5,-0.3,2.5,1215292.0,52.7,0.4353,False,1438.31,1415.67,0.36,18.4,34.0,32.44,1510.0,True,,False,True,True,True,False,-0.56,False,False,False,False,1431.0,1486.81,3.0,0.87,3.46,400,577400.0,WEAK,29.2
RECLTD,361.6,0.88,0.99,4601684.0,55.5,0.209,False,357.55,354.56,1.13,14.2,69.8,7.65,387.45,False,,False,False,True,True,False,-0.99,False,False,False,False,354.9,372.45,3.0,1.85,1.62,746,269753.6,WEAK,29.2
UNIONBANK,170.5,1.25,0.78,17284643.0,53.5,0.3514,False,168.64,167.18,1.1,19.3,82.4,5.24,199.6,False,,False,False,True,True,False,-0.3,True,False,False,False,167.09,175.62,3.0,2.0,1.5,1466,249953.0,WEAK,29.1
HEROMOTOCO,5011.1,-1.72,1.71,407110.0,58.7,25.6958,False,4896.43,4910.7,2.34,14.4,24.3,105.68,6175.52,False,,False,True,False,True,False,0.05,False,False,False,False,4982.0,5161.43,3.0,0.58,5.17,171,856898.12,WEAK,28.9
TCS,2254.3,0.51,0.79,4089627.0,60.2,19.6647,False,2175.66,2201.74,3.61,18.3,83.1,57.95,3287.16,False,,False,False,True,False,False,-1.69,True,False,False,False,2209.21,2321.93,3.0,2.0,1.5,110,247973.01,WEAK,28.9
HCLTECH,1271.0,2.11,0.67,5446478.0,68.6,13.8115,False,1183.71,1175.6,7.37,24.3,87.3,35.06,1729.01,False,,False,False,True,True,False,-0.62,True,False,True,False,1245.58,1309.13,3.0,2.0,1.5,196,249116.0,WEAK,26.9
NMDC,83.56,1.11,1.27,12668276.0,42.1,0.0397,False,84.56,85.91,-1.18,21.5,93.2,1.79,97.49,False,Engulfing,False,False,True,False,False,-0.35,False,False,False,False,81.89,86.07,3.0,2.0,1.5,2994,250178.63,WEAK,26.8
TECHM,1559.5,0.24,0.32,3803686.0,65.2,10.1877,False,1497.63,1455.69,4.13,21.1,58.3,43.99,1807.04,False,,False,True,True,True,False,-0.44,True,False,False,False,1531.1,1606.29,3.0,1.82,1.65,176,274472.0,WEAK,26.2
HAL,4573.4,-0.42,0.8,580022.0,61.9,13.2565,False,4478.34,4407.89,2.12,13.4,68.3,88.68,4936.98,False,,False,False,True,True,False,-0.92,False,False,False,False,4519.0,4706.42,2.91,1.19,2.45,91,416179.39,WEAK,26.0
BAJAJ.AUTO,11130.0,-1.36,1.91,231684.0,69.9,117.3549,False,10444.36,10200.18,6.56,28.1,13.6,243.66,11331.0,True,,False,True,False,True,False,-0.48,False,False,True,False,11100.0,11463.9,3.0,0.27,11.13,166,1847580.0,WEAK,26.0
BAJAJFINSV,1876.7,-0.67,1.58,891202.0,56.2,-2.2562,False,1854.8,1820.95,1.18,22.4,38.6,39.62,2193.13,False,,False,True,False,True,False,-0.56,False,False,False,False,1866.5,1933.0,3.0,0.54,5.52,490,919582.98,WEAK,25.8
ADANIGREEN,1395.1,1.1,2.28,2306328.0,37.5,-20.955,False,1497.8,1450.99,-6.86,26.3,81.3,56.39,1631.5,False,,False,False,True,True,False,-1.73,False,False,False,False,1367.2,1436.95,3.0,2.0,1.5,179,249722.9,WEAK,25.0
