Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
TECHM,1447.5,2.92,1.69,2413210.0,56.4,3.6629,True,1404.27,1409.73,3.08,10.9,75.6,43.47,1807.04,False,Engulfing,False,False,True,True,False,-0.57,True,False,False,False,1418.55,1490.92,3.0,2.0,1.5,172,248970.0,WEAK,50.5
HINDUNILVR,2208.8,0.31,1.59,1608917.0,57.4,7.3025,False,2172.92,2176.51,1.65,18.2,58.8,39.55,2701.08,False,Engulfing,False,False,True,True,False,-0.09,True,False,False,False,2193.7,2268.13,2.69,0.68,3.93,331,731112.82,WEAK,45.1
TITAN,4604.2,2.67,4.89,692601.0,69.9,24.4556,False,4363.41,4288.54,5.52,18.0,65.7,95.29,4655.9,True,,False,False,True,True,True,1.46,False,False,False,False,4512.12,4742.33,3.0,2.0,1.5,54,248626.81,WEAK,45.1
BPCL,313.95,1.88,1.19,5767097.0,57.8,0.1555,True,306.56,305.58,2.41,14.3,76.5,7.56,391.65,False,Morning Star,False,False,True,True,False,0.44,True,False,False,False,307.75,323.37,3.0,1.97,1.52,806,253043.71,WEAK,44.3
HAVELLS,1225.0,3.68,2.05,670890.0,61.7,5.5303,False,1182.37,1199.23,3.61,18.2,92.5,26.13,1608.14,False,,False,False,True,False,False,0.04,False,False,False,False,1200.5,1261.75,3.0,2.0,1.5,204,249900.0,WEAK,39.8
HINDPETRO,405.95,1.4,1.15,4896046.0,57.0,-0.0663,False,396.92,391.68,2.27,12.3,80.5,10.24,508.45,False,Morning Star,False,False,True,True,True,0.69,True,False,False,False,401.2,418.13,3.0,1.17,2.56,1052,427059.41,WEAK,39.4
INDUSINDBK,1022.25,1.23,2.57,2255376.0,73.5,9.6216,False,943.19,918.91,8.38,25.7,53.3,24.89,1038.0,True,,False,True,True,True,False,-0.01,False,False,False,False,1004.3,1052.92,3.0,1.76,1.71,278,284185.5,WEAK,39.2
SBILIFE,1832.3,2.49,1.53,1109243.0,59.9,8.4528,False,1786.16,1812.36,2.58,15.6,79.1,35.6,2129.04,False,,False,False,True,False,False,-0.82,False,False,False,False,1796.7,1885.7,2.91,1.94,1.5,140,256522.01,WEAK,36.9
TORNTPHARM,4856.7,0.7,1.17,456594.0,75.2,31.371,False,4601.77,4472.75,5.54,27.5,63.2,99.56,4878.9,True,,False,False,True,True,True,0.67,False,False,False,False,4818.5,5002.4,3.0,0.79,3.81,130,631371.03,WEAK,36.4
HDFCBANK,829.3,-0.07,1.64,35148614.0,74.2,4.3376,False,789.83,780.21,5.0,31.3,18.9,14.96,1003.9,False,,False,True,True,True,False,1.58,False,False,False,False,826.1,851.74,2.71,0.39,7.01,1562,1295366.58,WEAK,35.1
HCLTECH,1168.2,3.0,1.16,4465947.0,56.6,7.774,False,1124.14,1169.89,3.92,19.6,83.4,34.63,1746.66,False,,False,False,True,False,False,0.07,True,False,False,False,1144.84,1203.25,3.0,2.0,1.5,214,249994.79,WEAK,33.3
PAYTM,1246.0,2.28,1.31,2798275.0,72.7,15.916,False,1151.14,1127.36,8.24,20.1,88.4,34.77,1381.8,False,Morning Star,False,False,True,True,False,-0.1,False,False,True,False,1221.08,1283.38,3.0,2.0,1.5,200,249200.0,WEAK,31.9
PETRONET,279.6,1.49,1.89,2179212.0,52.4,-1.1601,False,278.77,276.21,0.3,14.0,59.2,5.85,322.68,False,Morning Star,False,True,True,True,True,0.73,True,False,False,False,275.25,287.99,3.0,1.56,1.93,1149,321260.41,WEAK,30.9
SUNPHARMA,1903.4,-0.23,1.28,1614133.0,69.7,6.0091,False,1856.45,1824.38,2.53,33.7,18.3,28.47,1924.9,True,,False,True,False,True,False,-0.38,False,False,False,False,1898.6,1946.11,2.24,0.25,8.9,1041,1981439.43,WEAK,30.3
INFY,1071.8,2.84,1.39,13573764.0,48.0,2.4472,True,1069.17,1123.1,0.25,21.3,66.5,33.43,1691.4,False,Engulfing,False,False,True,False,False,-0.15,True,False,False,False,1050.36,1103.95,3.0,2.0,1.5,233,249729.41,WEAK,29.1
