Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
HAL,4515.2,2.43,1.66,804898.0,62.2,28.5566,False,4341.25,4311.54,4.01,20.7,90.7,109.68,5006.4,False,Morning Star,False,False,True,True,False,0.36,True,True,False,False,4424.9,4650.66,3.0,2.0,1.5,55,248336.01,GOOD,75.7
CIPLA,1415.7,4.73,3.0,1121321.0,62.0,-3.2794,False,1374.79,1353.06,2.98,18.2,94.7,28.23,1657.45,False,,False,False,True,True,True,1.49,True,True,False,False,1387.47,1458.04,2.99,1.99,1.5,177,250578.89,MODERATE,62.7
SUNPHARMA,1862.9,1.34,0.74,2135458.0,64.9,5.2873,False,1816.35,1800.62,2.56,14.6,92.6,29.69,1916.6,True,,False,False,True,True,False,0.36,True,True,False,False,1834.0,1907.44,2.39,1.55,1.54,173,322281.7,MODERATE,59.3
BAJAJFINSV,1782.2,0.72,1.7,1072385.0,56.0,10.1414,False,1746.38,1766.93,2.05,23.0,82.2,36.71,2195.0,False,Engulfing,False,False,True,False,False,-0.07,False,True,False,False,1761.4,1835.67,3.0,1.17,2.57,240,427727.99,MODERATE,58.7
DIVISLAB,6787.5,0.66,0.62,373229.0,57.2,6.7059,False,6685.41,6590.18,1.53,21.3,86.5,137.46,7039.45,True,,False,False,True,True,False,0.18,True,True,False,False,6714.0,6991.12,3.0,1.08,2.77,68,461550.0,MODERATE,58.7
UNIONBANK,176.62,0.49,0.69,12393596.0,62.3,1.355,False,170.11,170.33,3.82,13.5,93.4,4.36,205.49,False,Hammer,False,False,True,True,False,0.02,True,True,False,False,174.06,181.92,3.0,1.45,2.07,1953,344938.85,MODERATE,56.7
NHPC,78.22,3.17,2.05,24786972.0,56.1,0.4664,False,75.92,77.13,3.02,20.4,67.1,2.02,87.64,False,,False,False,True,True,False,0.03,True,True,False,False,76.66,80.57,3.0,1.99,1.51,3205,250695.1,MODERATE,56.0
BANKBARODA,286.05,1.78,0.71,15266365.0,68.6,2.0742,False,271.47,267.55,5.37,17.2,92.6,6.75,315.3,False,,False,False,True,True,False,0.34,True,True,False,False,280.4,294.63,3.0,1.98,1.52,884,252868.19,MODERATE,56.0
PFC,440.95,2.31,1.75,5757402.0,56.5,1.9367,False,430.45,430.81,2.44,10.8,73.0,11.31,486.5,False,,False,False,True,True,False,0.46,True,True,False,False,432.13,454.18,3.0,2.0,1.5,566,249577.71,MODERATE,56.0
BEL,431.5,1.08,0.79,12360162.0,61.3,3.3758,False,417.58,421.98,3.33,27.4,81.7,8.63,473.45,False,,False,False,True,True,False,0.28,True,True,False,False,426.15,444.44,3.0,1.24,2.42,934,403021.0,MODERATE,55.4
TORNTPHARM,4457.0,0.61,1.59,442060.0,52.6,-8.8434,False,4444.12,4370.2,0.29,15.0,79.7,109.09,4703.55,False,,False,False,True,True,True,0.55,True,True,False,False,4377.0,4590.71,3.0,1.79,1.67,62,276334.0,MODERATE,55.2
FEDERALBNK,323.4,-0.17,0.56,8817653.0,72.7,1.5368,False,309.57,298.07,4.47,34.3,75.6,6.56,324.9,True,,False,False,False,True,False,0.0,True,True,False,False,321.7,333.1,3.0,0.53,5.71,2941,951119.38,WEAK,54.2
ADANIGREEN,1549.9,3.16,1.09,2704886.0,65.4,-4.576,False,1467.23,1353.15,5.63,39.7,92.1,48.99,1555.0,True,,False,False,True,True,False,0.44,True,True,False,False,1518.9,1596.4,3.0,2.0,1.5,161,249533.9,WEAK,54.2
