Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Stop_Loss,Target,Target%,SL%,RR_Ratio,Conviction,BTST_Score
ONGC,301.3,5.39,3.8,13589949.0,72.7,0.4204,284.39,275.52,5.94,33.0,93.3,6.86,302.4,True,Morning Star,False,False,True,True,False,0.12,True,False,False,295.27,310.34,3.0,2.0,1.5,HIGH,97.9
COALINDIA,467.0,3.2,2.57,10413416.0,62.9,1.6993,448.45,441.13,4.14,17.7,61.0,11.97,476.0,True,,False,False,True,True,True,0.82,True,False,False,457.66,481.01,3.0,2.0,1.5,GOOD,72.5
RELIANCE,1388.9,1.69,2.14,19138446.0,55.2,5.8724,1358.51,1382.14,2.24,19.0,83.5,31.92,1611.8,False,,False,False,True,False,False,-0.57,True,False,False,1361.12,1430.57,3.0,2.0,1.5,MODERATE,62.2
SUNPHARMA,1747.3,0.8,2.65,6265276.0,55.9,5.6071,1702.75,1717.37,2.62,21.7,66.5,49.8,1843.0,False,,False,False,True,True,False,-0.55,False,False,False,1714.3,1799.72,3.0,1.89,1.59,MODERATE,61.5
IGL,166.45,0.95,1.14,5148253.0,58.4,0.9303,162.2,163.35,2.62,20.5,60.7,5.12,223.11,False,Engulfing,False,False,True,False,False,-0.05,True,False,False,163.9,171.44,3.0,1.53,1.96,MODERATE,57.8
NHPC,85.38,2.58,1.5,19311756.0,70.6,0.4449,80.25,78.27,6.39,21.5,91.0,2.27,90.16,False,,False,False,True,True,False,-0.02,True,False,True,83.67,87.94,3.0,2.0,1.5,MODERATE,55.9
GRASIM,2783.0,0.17,1.85,842493.0,57.5,11.2928,2726.69,2731.51,2.07,16.8,14.4,67.23,2979.0,False,,False,True,True,True,False,0.06,True,False,False,2772.0,2866.49,3.0,0.4,7.59,MODERATE,55.4
LICHSGFIN,550.0,1.27,0.57,1716252.0,59.3,1.6533,533.53,525.04,3.09,15.9,76.7,14.82,635.31,False,Morning Star,False,False,True,True,False,0.01,False,False,False,540.3,566.5,3.0,1.76,1.7,WEAK,53.4
HINDALCO,1074.3,1.18,1.39,5597368.0,72.0,7.9303,1003.15,961.9,7.09,25.8,78.0,27.94,1079.7,True,,False,False,True,True,False,-0.17,True,False,True,1055.15,1106.53,3.0,1.78,1.68,WEAK,52.8
TATASTEEL,215.05,0.83,1.43,24426270.0,65.8,0.7166,207.15,201.23,3.81,17.3,47.2,5.16,218.24,True,,False,True,True,True,False,-0.03,True,False,False,212.2,221.5,3.0,1.33,2.26,WEAK,52.2
