Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
T,26.01,2.28,0.6,37627150.0,69.1,0.0586,False,24.81,24.01,4.83,35.1,96.2,0.55,28.75,False,Marubozu,True,False,True,True,True,0.51,True,True,False,False,25.51,26.79,3.0,1.92,1.56,199,5175.99,MODERATE,67.8
APD,308.09,0.86,1.03,1010900.0,58.0,0.0007,True,303.24,298.47,1.6,22.9,91.2,6.24,314.87,True,,False,False,True,True,True,0.51,False,True,False,False,305.19,317.33,3.0,0.94,3.19,34,10475.06,MODERATE,55.9
SLB,57.33,4.22,1.9,9426300.0,70.9,0.2463,False,53.08,51.71,8.01,25.7,96.7,1.7,58.51,True,Marubozu,True,False,True,True,False,-0.36,True,True,True,False,56.18,59.05,3.0,2.01,1.5,86,4930.38,MODERATE,55.9
CMCSA,27.06,2.46,0.94,21894950.0,63.2,0.039,False,26.01,25.19,4.03,30.3,90.6,0.69,32.05,False,,False,False,True,True,True,1.25,True,True,False,False,26.53,27.87,2.99,1.96,1.53,188,5087.28,MODERATE,55.3
DIS,108.1,1.2,0.59,9285100.0,59.4,0.1717,False,105.45,102.52,2.51,28.9,91.8,2.3,118.07,False,,False,False,True,True,False,0.4,True,True,False,False,107.03,111.34,3.0,0.99,3.03,93,10053.3,WEAK,53.5
SCHW,110.16,1.95,1.79,7156450.0,57.3,-0.5097,False,108.88,104.17,1.17,41.5,73.8,2.36,114.53,True,,False,False,True,True,False,0.32,True,True,False,False,107.96,113.46,3.0,2.0,1.5,45,4957.2,WEAK,52.9
ADP,287.48,0.98,0.81,2170200.0,69.1,0.1125,True,274.8,259.4,4.61,39.9,86.7,6.41,297.05,True,,False,False,True,True,False,0.11,False,True,False,False,285.0,296.1,3.0,0.86,3.48,40,11499.2,WEAK,52.3
PSX,244.01,1.75,0.62,2782625.0,70.5,-0.0861,False,230.2,211.8,6.0,43.3,86.6,6.82,246.95,True,,False,False,True,True,True,0.59,True,True,False,False,239.89,251.33,3.0,1.69,1.78,24,5856.24,WEAK,52.3
CVX,201.86,1.05,0.65,8081625.0,61.5,-0.3862,False,197.76,191.29,2.07,26.6,85.8,3.84,210.92,True,,False,False,True,True,False,0.11,True,True,False,False,199.57,207.63,2.86,1.13,2.52,43,8679.98,WEAK,49.3
JNJ,268.04,0.85,0.94,6124775.0,57.1,0.0156,False,264.49,256.63,1.34,22.4,91.7,5.44,275.11,True,,False,False,True,True,False,0.0,False,True,False,False,264.27,276.08,3.0,1.41,2.13,26,6969.04,WEAK,47.5
WFC,86.69,2.02,1.09,11065075.0,53.1,-0.2282,False,86.02,85.24,0.78,11.8,98.0,1.74,96.18,False,Marubozu,True,False,True,True,True,0.52,True,True,False,False,85.22,89.29,3.0,1.7,1.77,68,5894.92,WEAK,46.6
SBUX,107.85,0.55,0.69,6955125.0,56.4,0.0685,False,106.23,104.55,1.53,14.8,41.0,2.63,109.88,True,,False,False,True,True,False,0.65,True,True,False,False,107.26,111.09,3.0,0.55,5.49,169,18226.65,WEAK,45.5
MA,595.3,0.6,0.61,3067450.0,67.4,1.0599,False,577.0,554.35,3.17,38.1,54.2,10.34,601.23,True,,False,False,True,True,False,0.38,True,True,False,False,592.08,610.82,2.61,0.54,4.82,31,18454.3,WEAK,44.5
VZ,50.1,1.36,0.8,19744175.0,66.2,0.0637,False,48.49,46.98,3.32,21.2,71.3,0.98,50.78,True,,False,False,True,True,False,0.23,True,True,False,False,49.54,51.57,2.93,1.12,2.63,178,8917.8,WEAK,44.5
SPOT,547.51,3.84,0.79,1756725.0,60.9,2.9095,False,520.26,502.8,5.24,11.2,75.2,21.28,745.0,False,,False,False,True,True,True,0.98,True,True,False,False,536.56,563.94,3.0,2.0,1.5,9,4927.59,WEAK,43.9
COP,130.35,0.64,0.66,6997675.0,62.0,-0.0921,False,126.81,121.17,2.79,27.2,66.8,3.01,135.88,True,,False,False,True,True,False,0.33,True,True,False,False,129.37,134.26,3.0,0.75,3.99,102,13295.7,WEAK,43.9
AMZN,266.43,3.97,0.87,56472725.0,55.9,-1.1144,False,260.99,255.99,2.08,19.1,88.4,7.04,287.2,False,,False,False,True,True,True,0.8,True,True,False,False,261.1,274.42,3.0,2.0,1.5,18,4795.74,WEAK,43.3
BLK,1164.48,-0.26,1.5,465625.0,59.9,-2.6329,False,1145.9,1104.25,1.62,30.8,19.3,22.43,1200.54,True,,False,True,False,True,False,0.26,True,True,False,False,1159.96,1198.12,2.89,0.39,7.44,22,25618.56,WEAK,42.4
SPGI,442.89,1.72,0.7,1829025.0,63.6,2.6372,False,426.18,419.92,3.92,14.0,80.1,10.5,518.88,False,,False,False,True,True,False,0.14,True,True,False,False,436.18,456.18,3.0,1.52,1.98,14,6200.46,WEAK,41.9
NFLX,81.72,2.35,1.04,27797825.0,62.6,0.4581,False,78.1,77.51,4.64,22.5,73.6,2.28,126.71,False,,False,False,True,True,True,0.63,True,True,False,False,80.09,84.17,3.0,1.99,1.5,61,4984.92,WEAK,41.5
V,381.6,0.51,0.67,6928725.0,65.7,1.202,False,370.53,358.58,2.99,24.3,55.1,6.64,385.57,True,,False,False,True,True,False,0.17,True,True,False,False,379.05,391.57,2.61,0.67,3.91,39,14882.4,WEAK,41.5
UNP,307.41,-0.08,0.61,2832650.0,62.9,0.5053,False,301.61,291.86,1.92,26.8,31.9,5.7,315.99,True,,False,False,True,True,False,0.36,False,True,False,False,306.67,315.97,2.78,0.24,11.57,135,41500.35,WEAK,41.5
CRM,256.0,1.57,3.48,9858625.0,80.8,4.75,False,206.79,191.22,23.8,28.3,48.2,10.93,267.75,True,,False,True,True,True,False,-0.63,False,True,False,False,250.88,263.68,3.0,2.0,1.5,19,4864.0,WEAK,41.3
MRK,148.35,-0.8,0.85,9482875.0,62.6,0.8915,False,142.23,133.51,4.3,42.4,79.8,4.36,156.92,False,,False,False,False,True,False,-1.89,False,True,False,False,145.75,152.8,3.0,1.75,1.71,38,5637.3,WEAK,40.9
KO,89.66,0.67,0.78,12677450.0,58.3,-0.0728,False,88.61,85.85,1.18,28.5,61.1,1.51,92.49,True,,False,False,True,True,False,0.17,True,True,False,False,89.07,91.93,2.53,0.66,3.85,169,15152.54,WEAK,40.9
JPM,357.62,0.96,0.64,6085075.0,55.3,-1.376,False,355.64,346.01,0.56,12.4,75.4,5.81,366.5,True,,False,False,True,True,False,0.41,True,True,False,False,354.22,366.34,2.44,0.95,2.56,29,10370.98,WEAK,40.3
DE,630.33,1.23,0.48,1315175.0,55.0,1.6141,False,619.1,608.07,1.81,18.2,88.6,19.49,670.49,False,Hammer,False,False,True,True,True,0.62,False,True,False,False,617.72,649.24,3.0,2.0,1.5,7,4412.31,WEAK,40.0
AAPL,319.7,1.63,0.64,60508125.0,57.5,0.894,False,312.78,310.02,2.21,13.7,61.4,7.14,344.27,False,,False,False,True,True,True,0.72,False,True,False,False,315.45,329.29,3.0,1.33,2.26,23,7353.1,WEAK,39.5
BAC,62.32,1.88,1.25,26301075.0,50.9,-0.3793,False,62.46,60.73,-0.23,25.8,80.0,1.09,65.23,True,,False,False,True,True,False,0.34,True,True,False,False,61.36,63.95,2.62,1.54,1.7,104,6481.28,WEAK,38.8
LULU,120.81,5.05,1.35,2885750.0,51.9,-0.3961,False,119.41,120.9,1.18,10.7,92.2,4.32,225.98,False,,False,False,True,False,True,1.43,True,True,False,False,118.39,124.43,3.0,2.0,1.5,41,4953.21,WEAK,37.9
NOW,144.71,4.54,1.55,18691650.0,72.7,1.1699,False,125.45,116.67,15.35,21.9,87.2,6.5,194.73,False,,False,False,True,True,False,0.04,False,True,True,False,141.82,149.05,3.0,2.0,1.5,34,4920.14,WEAK,37.8
TMUS,181.37,2.04,0.68,4547525.0,50.8,0.0982,False,180.67,182.12,0.39,11.0,99.6,4.81,254.77,False,,False,False,True,False,True,0.57,True,True,False,False,177.74,186.81,3.0,2.0,1.5,27,4896.99,WEAK,37.7
MDT,91.23,1.4,0.85,7600425.0,57.1,-0.3283,False,90.05,86.78,1.31,27.9,79.3,2.02,103.76,False,,False,False,True,True,False,0.36,False,True,False,False,90.04,93.97,3.0,1.3,2.3,84,7663.32,WEAK,37.3
CBRE,150.82,2.45,1.13,1311950.0,54.6,-0.4935,False,149.04,145.13,1.19,22.9,77.6,4.31,174.27,False,,False,False,True,True,False,0.23,False,True,False,False,147.8,155.34,3.0,2.0,1.5,33,4977.06,WEAK,35.8
FDX,330.88,-0.16,0.68,1403875.0,56.2,0.3127,False,327.0,321.45,1.19,29.0,39.7,7.75,344.08,True,,False,True,True,True,False,0.29,False,True,False,False,328.83,340.81,3.0,0.62,4.84,48,15882.24,WEAK,35.3
BMY,66.58,-0.55,0.61,9041075.0,58.5,-0.0712,False,65.47,62.7,1.69,42.0,60.0,1.57,68.64,True,,False,False,False,True,False,-0.27,False,True,False,False,66.19,68.58,3.0,0.59,5.13,256,17044.48,WEAK,34.9
CTAS,204.18,0.01,0.75,1786775.0,55.8,-0.4449,False,202.65,196.04,0.75,26.2,9.9,4.03,218.6,False,,False,False,True,True,False,0.66,False,True,False,False,204.0,210.23,2.96,0.09,33.61,555,113319.9,WEAK,34.9
PANW,371.59,-2.94,1.21,4832150.0,55.8,-2.2156,False,359.57,336.99,3.34,22.9,69.8,18.26,398.88,False,,False,False,False,True,False,-1.46,False,True,False,False,364.16,382.74,3.0,2.0,1.5,13,4830.67,WEAK,34.9
MO,68.65,1.45,0.64,9058250.0,51.9,0.4924,False,67.76,68.82,1.32,14.0,90.5,1.64,77.06,False,,False,False,True,False,True,0.61,True,True,False,False,67.7,70.71,3.0,1.38,2.17,105,7208.25,WEAK,34.7
BKNG,205.63,1.52,0.7,5103925.0,53.1,-1.734,False,205.58,195.09,0.02,28.8,57.1,6.6,224.59,False,,False,True,True,True,True,0.5,True,True,False,False,203.06,211.8,3.0,1.25,2.4,38,7813.94,WEAK,33.5
VRTX,541.69,-1.07,0.85,1038875.0,61.4,1.2455,False,526.55,502.53,2.87,36.7,16.8,14.01,555.69,True,,False,True,False,True,False,-0.08,False,True,False,False,540.1,557.94,3.0,0.29,10.22,62,33584.78,WEAK,32.7
NKE,39.6,3.02,1.37,20753075.0,43.5,-0.126,False,40.51,41.88,-2.24,20.7,86.7,1.19,77.02,False,Morning Star,False,False,True,False,True,0.7,True,True,False,False,38.81,40.79,3.01,1.99,1.51,126,4989.6,WEAK,32.5
CHTR,153.62,3.57,0.84,2010800.0,55.3,-0.4265,False,149.47,147.54,2.77,16.7,85.6,7.34,285.82,False,,False,False,True,False,False,0.47,True,True,False,False,150.55,158.23,3.0,2.0,1.5,32,4915.84,WEAK,32.5
LIN,489.51,0.86,0.48,2591600.0,48.2,1.8534,False,489.04,497.11,0.1,19.8,96.9,8.88,548.2,False,Marubozu,True,False,True,False,False,0.34,False,True,False,False,486.7,502.83,2.72,0.57,4.74,35,17132.85,WEAK,31.4
PM,191.89,0.74,0.81,4708650.0,53.8,0.1935,False,190.06,186.94,0.96,19.3,63.7,4.53,207.76,False,,False,False,True,True,False,0.35,True,True,False,False,190.2,197.65,3.0,0.88,3.41,59,11321.51,WEAK,31.0
PGR,218.64,0.45,0.42,2222500.0,53.8,0.8775,False,216.24,213.86,1.11,16.8,43.0,4.99,239.38,False,,False,False,True,True,False,0.28,True,True,False,False,217.57,225.2,3.0,0.49,6.13,93,20333.52,WEAK,31.0
ECL,286.75,0.29,0.49,1483500.0,57.4,0.3789,False,282.78,277.67,1.4,22.6,32.9,5.78,307.61,False,,False,True,True,True,False,0.64,False,True,False,False,285.16,295.35,3.0,0.55,5.41,62,17778.5,WEAK,30.2
GILD,145.68,-2.14,0.67,5881375.0,61.3,0.6137,False,141.61,136.63,2.87,38.4,17.2,3.81,155.38,False,,False,True,False,True,False,0.41,False,True,False,False,144.89,150.05,3.0,0.54,5.53,126,18355.68,WEAK,30.2
TMO,622.18,-1.35,0.59,1733275.0,66.2,-0.0698,False,604.4,567.87,2.94,38.8,37.7,16.01,647.0,True,,False,True,False,True,False,-0.65,False,True,False,False,617.45,640.85,3.0,0.76,3.95,21,13065.78,WEAK,29.6
AMGN,432.42,-1.05,0.87,1981800.0,64.6,-0.2814,False,420.38,394.36,2.87,47.9,23.7,9.96,447.03,True,,False,True,False,True,False,0.21,False,True,False,False,430.72,445.39,3.0,0.39,7.63,58,25080.36,WEAK,29.6
NVDA,217.55,-4.57,1.85,105045200.0,52.3,-0.4863,False,215.66,211.44,0.87,16.8,5.9,7.66,236.26,False,,False,True,False,True,False,-0.29,False,True,False,False,216.82,224.08,3.0,0.34,8.95,136,29586.8,WEAK,28.4
EBAY,105.62,3.28,1.08,3962600.0,47.8,0.1636,False,105.97,107.75,-0.33,18.0,87.9,3.22,118.98,False,Morning Star,False,False,True,False,False,0.46,True,True,False,False,103.51,108.79,3.0,2.0,1.5,47,4964.14,WEAK,28.1
ADBE,291.52,0.82,0.83,4390375.0,68.8,1.1742,False,267.79,252.85,8.86,25.2,64.9,10.63,370.86,False,,False,False,True,True,False,-0.32,False,True,True,False,286.77,300.27,3.0,1.63,1.84,21,6121.92,WEAK,27.7
SMCI,37.08,-3.59,0.7,41450500.0,56.9,0.0376,False,35.34,33.12,4.92,25.6,10.0,2.43,58.78,False,,False,True,False,True,False,-1.16,False,True,False,False,36.87,38.19,2.99,0.57,5.29,476,17650.08,WEAK,27.6
REGN,794.19,-1.67,0.61,802075.0,56.1,-6.0227,False,792.54,743.9,0.21,50.1,25.2,19.06,847.0,False,,False,True,False,True,False,0.21,False,True,False,False,789.08,818.02,3.0,0.64,4.66,19,15089.61,WEAK,27.1
PEP,141.07,0.97,0.88,6232000.0,51.2,0.0832,False,140.81,141.15,0.18,12.5,82.9,2.5,168.19,False,,False,False,True,False,True,0.59,True,True,False,False,140.0,144.82,2.66,0.76,3.5,93,13119.51,WEAK,27.1
TJX,135.12,0.67,1.23,5528775.0,23.4,-1.7705,False,145.84,151.06,-7.35,31.5,78.1,3.27,169.47,False,,False,False,True,False,False,0.39,True,True,False,False,133.55,139.17,3.0,1.16,2.58,63,8512.56,WEAK,26.5
MDLZ,62.36,-0.11,1.57,5824725.0,48.9,-0.1726,False,62.8,61.86,-0.7,15.5,62.9,1.34,66.65,False,,False,False,True,True,False,0.45,True,True,False,False,61.67,64.23,3.0,1.11,2.71,144,8979.84,WEAK,25.9
AMT,176.23,1.19,0.68,2365525.0,54.8,0.2633,False,174.11,173.55,1.22,11.7,64.9,4.12,197.59,False,,False,False,True,True,False,0.22,False,True,False,False,174.21,181.52,3.0,1.15,2.62,49,8635.27,WEAK,25.0
UPS,105.33,-0.33,0.49,4776300.0,51.8,0.5116,False,104.47,105.14,0.82,19.1,29.6,2.28,116.86,False,,False,True,False,True,False,0.23,False,True,False,False,104.89,108.49,3.0,0.42,7.18,227,23909.91,WEAK,24.7
FCX,76.45,-2.51,1.23,14699550.0,63.2,0.7926,False,71.89,67.74,6.35,24.8,20.9,2.82,80.24,True,,False,True,False,True,False,0.18,False,True,True,False,75.9,78.74,3.0,0.72,4.16,181,13837.45,WEAK,24.7
MSFT,513.53,1.68,0.9,32105150.0,73.5,-1.1362,False,481.41,450.51,6.67,36.7,67.1,12.05,549.2,False,,False,False,True,True,False,0.05,False,True,True,False,504.87,528.94,3.0,1.69,1.78,11,5648.83,WEAK,24.4
GOOGL,346.59,1.74,0.96,26254075.0,49.3,-0.0817,False,346.49,349.9,0.03,8.0,71.3,8.48,408.37,False,Morning Star,False,False,True,True,False,0.02,True,True,False,False,340.27,356.99,3.0,1.82,1.65,15,5198.85,WEAK,24.4
CEG,276.75,-2.0,0.81,2128550.0,54.6,0.1671,False,273.57,270.36,1.16,17.9,9.3,8.77,410.41,False,,False,True,False,True,False,-0.31,True,True,False,False,275.99,285.05,3.0,0.27,10.92,131,36254.25,WEAK,23.8
HOOD,104.26,-5.01,0.63,25579700.0,54.1,1.5671,False,101.01,98.18,3.22,20.2,1.7,6.09,153.86,False,,False,True,False,True,False,-1.01,True,True,False,False,104.15,107.39,3.0,0.11,28.45,909,94772.34,WEAK,23.8
ORCL,150.85,-0.72,0.72,24713300.0,56.1,0.8107,False,145.2,148.42,3.89,16.1,26.6,6.51,341.82,False,,False,True,False,False,False,1.09,False,True,False,False,149.71,155.38,3.0,0.76,3.97,87,13123.95,WEAK,21.9
SNPS,442.61,-4.79,1.36,1477725.0,60.7,5.7421,False,413.85,420.36,6.95,15.2,9.2,16.4,615.79,False,,False,True,False,True,False,-0.65,False,True,True,False,440.6,455.89,3.0,0.45,6.61,49,21687.89,WEAK,21.7
WELL,238.07,-0.64,0.67,3156075.0,53.2,0.2298,False,237.21,232.35,0.36,16.0,15.3,4.69,254.24,False,,False,True,False,True,False,0.72,False,True,False,False,237.47,245.1,2.95,0.25,11.72,166,39519.62,WEAK,21.2
NEM,127.98,-3.26,1.0,8158475.0,64.5,0.7566,False,120.34,110.99,6.35,39.2,15.1,4.55,135.29,False,,False,True,False,True,False,0.05,False,True,True,False,127.11,131.82,3.0,0.68,4.41,114,14589.72,WEAK,21.1
C,132.9,0.17,1.28,9467250.0,46.9,-0.2958,False,133.96,133.73,-0.79,15.6,44.3,2.79,147.21,False,,False,False,True,True,False,0.23,True,True,False,False,132.32,136.89,3.0,0.44,6.88,172,22858.8,WEAK,19.8
XOM,156.71,0.17,0.76,14678750.0,49.3,-1.0346,False,158.39,153.77,-1.06,22.0,66.2,3.37,174.09,False,,False,False,True,True,False,0.1,True,True,False,False,155.32,161.41,3.0,0.89,3.38,71,11126.41,WEAK,19.8
RBLX,38.53,1.0,0.31,25240275.0,42.4,0.5557,False,39.53,43.44,-2.53,21.9,40.1,2.23,142.0,False,,False,True,True,False,True,0.92,True,True,False,False,37.98,39.69,3.01,1.43,2.11,181,6973.93,WEAK,19.3
ABBV,255.48,-1.03,0.6,5385275.0,50.6,-0.0744,False,256.72,248.69,-0.48,25.4,10.2,5.68,267.47,True,,False,True,False,True,False,0.2,False,True,False,False,255.08,263.14,3.0,0.16,19.15,250,63870.0,WEAK,18.1
META,578.02,1.21,1.07,14529450.0,49.6,1.9123,False,575.08,588.46,0.51,13.5,38.3,20.07,788.22,False,,False,True,True,False,False,0.15,True,True,False,False,571.08,595.36,3.0,1.2,2.5,14,8092.28,WEAK,18.0
MCD,265.0,1.9,0.95,4096575.0,44.2,-0.718,False,268.8,272.12,-1.42,12.9,97.9,5.21,337.56,False,,False,False,True,False,False,0.49,True,True,False,False,260.32,272.82,2.95,1.77,1.67,21,5565.0,WEAK,18.0
LOW,208.05,0.63,1.0,2750775.0,41.5,-1.2795,False,214.13,215.57,-2.84,15.6,78.3,5.44,289.87,False,,False,False,True,False,True,0.6,True,True,False,False,205.7,214.29,3.0,1.13,2.66,42,8738.1,WEAK,17.4
TSLA,348.75,-1.71,0.73,45196000.0,50.9,3.5857,False,345.13,357.14,1.05,19.7,26.1,13.06,498.83,False,,False,True,False,False,False,0.64,True,True,False,False,345.2,359.21,3.0,1.02,2.95,28,9765.0,WEAK,15.8
UNH,392.95,-0.53,0.6,4093200.0,42.4,0.0523,False,400.44,402.23,-1.87,25.7,3.4,9.05,461.62,False,,False,True,False,True,False,0.35,False,True,False,False,392.82,404.74,3.0,0.03,90.68,769,302178.56,WEAK,15.7
MS,214.77,-0.04,0.83,4481900.0,50.1,-0.0985,False,214.8,212.77,-0.02,11.7,24.0,4.93,230.98,False,,False,True,True,True,False,0.25,True,True,False,False,214.19,221.21,3.0,0.27,11.1,172,36940.44,WEAK,15.6
GOOG,342.88,1.53,0.98,17835475.0,48.0,-0.2201,False,344.0,347.82,-0.33,8.0,68.7,8.14,404.23,False,Morning Star,False,False,True,False,False,-0.03,True,True,False,False,337.28,353.17,3.0,1.63,1.84,17,5828.96,WEAK,15.0
CB,339.92,0.48,0.68,1779700.0,44.2,-0.752,False,344.42,343.27,-1.31,17.9,55.0,6.02,365.91,False,,False,False,True,True,False,0.35,True,True,False,False,337.99,348.95,2.66,0.57,4.68,51,17335.92,WEAK,13.8
MNST,46.86,0.34,0.57,9182875.0,42.1,0.3462,False,56.43,69.55,-16.96,18.4,62.6,7.47,100.34,False,,False,False,True,False,False,0.96,True,True,False,False,46.38,48.27,3.01,1.02,2.94,208,9746.88,WEAK,13.7
SYK,330.69,2.66,0.72,3086625.0,49.2,-1.8519,False,332.19,329.05,-0.45,8.5,79.7,9.73,392.86,False,,False,False,True,True,False,0.15,False,True,False,False,324.08,340.61,3.0,2.0,1.5,15,4960.35,WEAK,13.2
QCOM,164.19,-0.36,0.81,9464900.0,48.5,1.3645,False,163.49,171.02,0.43,11.8,63.8,6.1,258.96,False,,False,False,False,False,False,-0.12,False,True,False,False,161.9,169.12,3.0,1.39,2.15,43,7060.17,WEAK,12.2
KMI,31.56,0.06,0.57,9603500.0,48.7,-0.0275,False,31.66,31.74,-0.33,13.5,49.6,0.77,34.49,False,,False,False,True,False,False,0.41,True,True,False,False,31.42,32.51,3.01,0.44,6.79,714,22533.84,WEAK,12.0
RTX,211.71,-0.17,0.58,4015950.0,48.5,-2.0477,False,213.94,206.9,-1.04,24.9,36.1,4.35,226.41,False,,False,True,True,True,False,0.31,False,True,False,False,210.7,218.06,3.0,0.48,6.29,99,20959.29,WEAK,11.8
EOG,143.35,-0.8,0.96,2804450.0,48.7,-0.507,False,145.0,141.57,-1.14,15.3,9.5,3.56,153.67,False,,False,True,False,True,False,0.17,True,True,False,False,143.12,147.65,3.0,0.16,18.7,434,62213.9,WEAK,11.8
CL,90.75,-0.23,0.64,4311800.0,46.9,-0.117,False,91.53,91.13,-0.86,7.7,22.7,1.87,98.15,False,,False,True,True,True,False,0.48,True,True,False,False,90.5,93.47,3.0,0.28,10.88,400,36300.0,WEAK,11.8
LLY,1174.61,-0.13,0.93,2638725.0,45.6,-6.4593,False,1203.95,1174.44,-2.44,18.7,69.2,38.37,1292.65,False,,False,False,True,True,False,-0.29,False,True,False,False,1162.93,1209.85,3.0,0.99,3.02,8,9396.88,WEAK,10.8
PSA,313.51,0.74,0.62,854225.0,39.9,-1.6677,False,321.32,319.48,-2.43,11.4,74.8,6.17,335.55,False,,False,False,True,True,False,0.41,False,True,False,False,310.52,322.77,2.95,0.95,3.1,33,10345.83,WEAK,10.8
SRE,84.31,-0.52,1.12,4442350.0,41.6,0.0856,False,86.01,88.23,-1.98,21.4,20.2,2.02,100.32,False,,False,True,False,False,False,0.77,False,True,False,False,83.59,86.84,3.0,0.85,3.51,138,11634.78,WEAK,10.7
CI,278.88,0.44,0.71,1858025.0,48.3,0.4696,False,279.62,281.81,-0.27,9.2,47.2,6.63,310.19,False,,False,False,True,False,False,1.08,False,True,False,False,277.65,287.25,3.0,0.44,6.8,81,22589.28,WEAK,10.7
COF,215.67,-0.46,0.77,3313325.0,51.2,-1.1911,False,216.33,210.06,-0.31,14.9,2.1,4.91,256.64,False,,False,True,False,True,False,0.3,True,True,False,False,215.6,222.14,3.0,0.03,92.43,1428,307976.76,WEAK,10.5
NEE,81.84,-1.95,1.34,10409300.0,26.5,-0.2672,False,85.08,86.46,-3.81,17.7,30.9,1.46,98.03,False,,False,True,False,False,False,-0.66,True,True,False,False,81.33,84.02,2.66,0.62,4.27,196,16040.64,WEAK,10.2
GS,1033.99,-0.66,0.57,1830000.0,48.3,0.9958,False,1039.44,1035.73,-0.52,8.2,14.2,26.89,1153.99,False,,False,True,False,True,False,0.54,True,True,False,False,1031.57,1065.01,3.0,0.23,12.82,41,42393.59,WEAK,9.7
VTR,91.81,-1.16,0.62,3082750.0,48.0,0.0659,False,92.48,91.38,-0.72,16.8,5.1,2.04,101.6,False,,False,True,False,True,False,0.57,False,True,False,False,91.73,94.56,3.0,0.09,34.38,1250,114762.5,WEAK,9.7
SPG,214.56,-0.15,0.72,1179500.0,37.2,-0.8553,False,220.34,219.72,-2.62,20.6,11.8,3.49,238.5,False,,False,True,True,True,False,0.47,False,True,False,False,214.28,219.8,2.44,0.13,18.71,357,76597.92,WEAK,9.2
FAST,49.78,-2.66,0.79,7579750.0,49.0,-0.2818,False,50.36,48.75,-1.15,22.2,3.1,1.13,52.92,False,,False,True,False,True,False,0.7,False,True,False,False,49.72,51.27,2.99,0.12,24.83,1666,82933.48,WEAK,9.2
