Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
KO,84.92,3.0,1.11,16175310.0,61.1,0.0689,True,82.49,80.78,2.95,19.5,98.2,1.67,85.68,True,Marubozu,True,False,True,True,True,1.27,True,True,False,False,83.28,87.42,2.94,1.93,1.52,60,5095.2,MODERATE,64.3
MO,73.03,3.56,1.71,6175440.0,56.6,-0.1472,False,71.63,70.48,1.96,12.2,96.8,1.71,74.15,True,Morning Star,False,False,True,True,True,1.04,True,True,False,False,71.57,75.22,3.0,2.0,1.5,68,4966.04,MODERATE,60.7
PSA,324.5,3.12,1.53,868430.0,55.9,-1.088,False,319.85,312.77,1.45,12.0,99.1,7.06,330.81,True,Marubozu,True,False,True,True,False,0.44,True,True,False,False,318.01,334.24,3.0,2.0,1.5,15,4867.5,MODERATE,57.5
MNST,99.94,2.43,1.73,5266340.0,70.2,-0.1109,False,95.9,91.23,4.21,42.8,98.3,1.94,99.98,True,,False,False,True,True,False,0.49,True,True,False,False,98.0,102.85,2.91,1.94,1.5,51,5096.94,MODERATE,56.5
UPS,117.18,3.75,1.3,3882510.0,68.8,0.4825,False,110.64,107.39,5.91,16.1,96.6,2.87,118.73,True,Marubozu,True,False,True,True,False,0.27,True,True,False,False,114.84,120.7,3.0,2.0,1.5,42,4921.56,MODERATE,56.3
GILD,136.3,3.49,1.14,6973380.0,60.9,0.6567,False,130.45,130.35,4.49,16.1,97.3,3.84,155.38,False,Marubozu,True,False,True,True,False,0.05,True,True,False,False,133.57,140.39,3.0,2.0,1.5,36,4906.8,WEAK,53.7
AMGN,371.58,3.7,1.15,2043910.0,62.8,-0.4369,False,358.92,351.54,3.53,13.9,96.1,8.52,388.36,True,Marubozu,True,False,True,True,False,-0.02,True,True,False,False,364.15,382.73,3.0,2.0,1.5,13,4830.54,WEAK,52.3
MRK,127.63,3.25,1.52,8575390.0,58.5,-0.4096,False,123.68,120.4,3.19,17.3,73.6,3.56,130.29,True,Morning Star,False,False,True,True,True,0.58,True,True,False,False,125.08,131.46,3.0,2.0,1.5,39,4977.57,WEAK,51.2
MDT,83.56,3.84,1.25,7779540.0,57.2,0.0042,True,81.19,80.82,2.92,16.7,65.8,2.4,103.76,False,Morning Star,False,False,True,True,True,1.22,True,True,False,False,81.89,86.07,3.0,2.0,1.5,59,4930.04,WEAK,50.2
PLD,150.06,4.63,1.83,3403850.0,65.6,0.8032,False,142.41,141.45,5.37,12.9,100.0,3.33,150.06,True,Marubozu,True,False,True,True,True,1.1,True,True,False,False,147.06,154.56,3.0,2.0,1.5,33,4951.98,WEAK,50.0
MDLZ,61.42,4.6,1.57,8381430.0,55.5,0.0736,True,59.86,59.91,2.6,12.8,97.3,1.59,68.76,False,Marubozu,True,False,True,True,True,1.11,True,True,False,False,60.19,63.26,3.0,2.0,1.5,81,4975.02,WEAK,47.6
PM,189.84,4.95,1.32,4428610.0,60.7,0.1563,True,181.4,178.32,4.65,13.2,98.1,5.27,191.46,True,Marubozu,True,False,True,True,True,0.88,True,True,False,False,186.04,195.54,3.0,2.0,1.5,26,4935.84,WEAK,46.0
CB,343.7,1.86,1.37,1791440.0,52.5,-1.3808,False,342.96,334.8,0.22,24.2,100.0,7.81,365.29,False,Marubozu,True,False,True,True,False,0.18,True,True,False,False,338.0,354.01,3.0,1.66,1.81,17,5842.9,WEAK,45.8
COF,211.93,1.46,1.58,4051680.0,64.6,0.4478,False,201.48,196.59,5.19,20.5,68.6,5.66,257.54,False,,False,False,True,True,False,0.47,True,True,False,False,208.89,218.29,3.0,1.43,2.09,32,6781.76,WEAK,44.8
ECL,275.71,2.02,1.15,1043080.0,55.1,-1.3862,False,273.19,269.08,0.92,16.9,99.6,6.22,307.61,False,Marubozu,True,False,True,True,False,-0.44,True,True,False,False,270.2,283.98,3.0,2.0,1.5,18,4962.78,WEAK,44.4
